integrated_decision_id,approval_package_id,evidence_available,evidence_types,evidence_count,kpi_evidence,risk_evidence,recommendation_evidence,scenario_evidence,financial_evidence,governance_evidence,evidence_completeness_score,lineage_reference
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,True,Phase 2C-2 Scenario Modelling | Phase 2C-3 Financial Analysis | Phase 2C-2F Package Closure,3,False,False,False,True,True,True,0.6,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261226,True,Phase 2C-2F Package Closure,1,False,False,False,False,False,True,0.2,Phase 1 → 2A → 2B → 2C-1 → 2C-2 → 2C-3 → 2D-1
