monitoring_id,decision_package_id,approval_package_id,monitoring_required,monitoring_frequency,monitoring_kpi,trigger_condition,escalation_condition,responsible_role,reassessment_condition,next_review_requirement
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231-MON,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,True,Weekly,kpi_006,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,True,Bi-weekly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Bi-weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,True,Monthly,kpi_001,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,True,Monthly,kpi_002,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Monthly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-MON,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,True,Weekly,kpi_003,KPI threshold breach or trend deterioration,Repeated breach or risk tier increase,Operations Manager,Status change or new evidence,Next review per Weekly schedule
