decision_lineage_profile_id,decision_action_routing_id,decision_readiness_id,decision_package_id,integrated_decision_id,episode_id,hospital_id,department_id,final_readiness_status,governance_note
LNP-C3EBD11F,DAR-882E9987,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,EP-HOSP-001-DEPT-SURG-kpi_001-20260127,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-27AF0690,DAR-122243DB,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,EP-HOSP-001-DEPT-SURG-kpi_001-20260131,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-A03141CF,DAR-D4F053B1,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,EP-HOSP-001-DEPT-SURG-kpi_001-20260209,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-9521592B,DAR-DD5492F2,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,EP-HOSP-001-DEPT-SURG-kpi_001-20260301,HOSP-001,DEPT-SURG,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-71ECE4E6,DAR-3659AEB0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-8D345CBF,DAR-73469D08,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,HOSP-001,DEPT-SURG,Requires Budget Data,Lineage profile traces source-to-decision path
LNP-7E8EE5F6,DAR-28169661,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,HOSP-001,DEPT-SURG,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-80592DE7,DAR-23DCEF09,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-4A2E7C8B,DAR-DE83967F,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-236622D0,DAR-D8F16A41,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-378E2DEA,DAR-C5D71BB2,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-5C8E9163,DAR-821A79B5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-66A050F5,DAR-7039BD26,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-DAD150CA,DAR-30907247,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-9DE4624F,DAR-7A3D6830,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,HOSP-001,DEPT-SURG,Requires Baseline Validation,Lineage profile traces source-to-decision path
LNP-F5599685,DAR-67B68C07,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,HOSP-001,DEPT-SURG,Requires Evidence Completion,Lineage profile traces source-to-decision path
LNP-624AB600,DAR-9739DA27,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,EP-HOSP-001-DEPT-SURG-kpi_001-20260618,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-BAD26691,DAR-20656E67,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,EP-HOSP-001-DEPT-SURG-kpi_001-20260702,HOSP-001,DEPT-SURG,Requires Evidence Completion,Lineage profile traces source-to-decision path
LNP-F2322310,DAR-51F39760,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,EP-HOSP-001-DEPT-SURG-kpi_001-20260709,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-C7EDC011,DAR-15057934,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,EP-HOSP-001-DEPT-SURG-kpi_001-20260726,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-4E416442,DAR-596246CF,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,EP-HOSP-001-DEPT-SURG-kpi_001-20260802,HOSP-001,DEPT-SURG,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-C584D949,DAR-8B037288,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,EP-HOSP-001-DEPT-SURG-kpi_001-20260822,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-539067E2,DAR-18FB64D7,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,EP-HOSP-001-DEPT-SURG-kpi_001-20260903,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-1DFBB8A9,DAR-C3F1A180,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,EP-HOSP-001-DEPT-SURG-kpi_001-20260916,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-040AE0CD,DAR-B0F9ABE0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,EP-HOSP-001-DEPT-SURG-kpi_001-20260929,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-9CD52BBF,DAR-436AC210,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,EP-HOSP-001-DEPT-SURG-kpi_001-20261020,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-B69205E4,DAR-65082F7A,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,EP-HOSP-001-DEPT-SURG-kpi_001-20261026,HOSP-001,DEPT-SURG,Requires Assumption Validation,Lineage profile traces source-to-decision path
LNP-79471827,DAR-B3C2E998,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,EP-HOSP-001-DEPT-SURG-kpi_001-20261111,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-EF2004E3,DAR-91D90854,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,EP-HOSP-001-DEPT-SURG-kpi_001-20261127,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-102A21BC,DAR-0E65789B,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,EP-HOSP-001-DEPT-SURG-kpi_001-20261203,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-A89030D6,DAR-176EE90A,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,EP-HOSP-001-DEPT-SURG-kpi_002-20260120,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-DCF58EDE,DAR-C07CB25D,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,EP-HOSP-001-DEPT-SURG-kpi_002-20260125,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-3983C10F,DAR-A1A2665D,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,EP-HOSP-001-DEPT-SURG-kpi_002-20260214,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-E1CC2815,DAR-F0143175,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,EP-HOSP-001-DEPT-SURG-kpi_002-20260226,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-DDB6DCBC,DAR-B5484C62,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,EP-HOSP-001-DEPT-SURG-kpi_002-20260304,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-4B6E0147,DAR-23D672E9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,EP-HOSP-001-DEPT-SURG-kpi_002-20260314,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-473DA081,DAR-28BD94EC,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-C3DE1075,DAR-02DF1924,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,HOSP-001,DEPT-SURG,Requires Additional Scenario Analysis,Lineage profile traces source-to-decision path
LNP-44F8BF3E,DAR-77B5EE58,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,HOSP-001,DEPT-SURG,Not Suitable for Decision Use,Lineage profile traces source-to-decision path
LNP-DE59BCEB,DAR-5231C4E3,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-2BA95E9C,DAR-95B8A848,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-46802FBE,DAR-31A5A4CB,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-958D684C,DAR-895ACABD,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-5B5299F2,DAR-AEE32709,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-27B4209C,DAR-B2062893,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-7B729622,DAR-6ED35B2B,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-10F1D810,DAR-33455E2F,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,Lineage profile traces source-to-decision path
LNP-3539023D,DAR-32771955,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-B123B81D,DAR-85979769,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-D9E97361,DAR-67B764A2,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,Lineage profile traces source-to-decision path
LNP-CB034E53,DAR-4F06A506,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,HOSP-001,DEPT-SURG,Requires Lineage Completion,Lineage profile traces source-to-decision path
LNP-2EF509D1,DAR-5C6CFA9B,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,HOSP-001,DEPT-SURG,Ready with Conditions,Lineage profile traces source-to-decision path
LNP-7F305CD6,DAR-EC563043,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-70EC93B6,DAR-0B4C4141,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-48DF3F13,DAR-8C219A6E,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-BB6CF7F1,DAR-EC8DC8D1,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-1FE11F04,DAR-DE81E8AC,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-0C2CC708,DAR-3D9D2EA3,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-7C3D6510,DAR-22A116C9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-22B4B7FB,DAR-966E9E6B,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-180E80B7,DAR-4E8C9D82,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-611C139D,DAR-179B0B85,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-1F50AA7D,DAR-50187F50,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-C32ABA6F,DAR-39C5317E,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-C92A249C,DAR-2F84955A,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-9F4126BC,DAR-C131D1B3,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
LNP-53DFD2B3,DAR-7DE5A642,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,HOSP-001,DEPT-SURG,Monitoring Only,Lineage profile traces source-to-decision path
