priority_view_id,decision_package_id,approval_package_id,risk_tier,urgency,breach_status,sustained_movement_flag,management_attention_required,decision_readiness,governance_burden_status,evidence_status,financial_readiness,package_readiness,primary_sort_key,secondary_sort_key,priority_ordering_note
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-PV,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215-PV,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231-PV,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-PV,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Not Assessable,,,,True,,Monitoring Only,Complete,Financial Analysis Not Assessable,Monitoring Only,7,4,Primary: risk tier. Secondary: urgency. Tertiary: governance burden. Financial value is not primary.
