interpretation_id,decision_package_id,approval_package_id,management_interpretation,interpretation_version,wording_compliance
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 1.0. 5. Main financial condition: Ready for Financial Comparison. 6. Main governance warning: Governance burden is Moderate. 7. Permitted next management action: Review Integrated Decision Package | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-INT,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,1. Current risk: The operational risk tier is Not Assessable. 2. Analytical readiness: . 3. Main recommendation condition: 0.0. 4. Main scenario condition: 0.0. 5. Main financial condition: Financial Analysis Not Assessable. 6. Main governance warning: Governance burden is Monitoring Only. 7. Permitted next management action: Review Integrated Decision Package | Request Additional Scenario | Continue Monitoring | Defer Decision.,1.0,"Permitted wording only. No 'best', 'optimal', 'guaranteed', or 'approved' language."
