source_to_decision_trace_id,decision_package_id,trace_summary,source_phase_path,source_record_path,transformation_path,configuration_version_path,evidence_reference_path,lineage_reference_path,trace_status,trace_limitation,governance_note
TRC-713E5116,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20260623_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,Partial,Limited by readiness status: Requires Assumption Validation,Trace does not claim completed management decision
TRC-1F2FC632,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20260710_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,Complete,,Trace does not claim completed management decision
TRC-F040B28D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20260727_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,Complete,,Trace does not claim completed management decision
TRC-35385685,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20260813_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,Partial,Limited by readiness status: Requires Assumption Validation,Trace does not claim completed management decision
TRC-8AB2DF35,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20260915_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,Complete,,Trace does not claim completed management decision
TRC-023E6EAC,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20261024_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261024,Partial,Limited by readiness status: Requires Assumption Validation,Trace does not claim completed management decision
TRC-85E00149,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20261110_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261110,Partial,Limited by readiness status: Requires Assumption Validation,Trace does not claim completed management decision
TRC-10A20C99,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_001-20261229_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20261229,Partial,Limited by readiness status: Requires Assumption Validation,Trace does not claim completed management decision
TRC-5153FE14,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260103_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260103,Complete,,Trace does not claim completed management decision
TRC-EA2A6CAA,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260209_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260209,Complete,,Trace does not claim completed management decision
TRC-A33970D8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260221_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260221,Partial,Limited by readiness status: Requires Additional Scenario Analysis,Trace does not claim completed management decision
TRC-89DF0F15,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260302_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260302,Complete,,Trace does not claim completed management decision
TRC-9B15DA1F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260328_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,Complete,,Trace does not claim completed management decision
TRC-0DE79E3C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260406_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,Complete,,Trace does not claim completed management decision
TRC-01CB16A2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260416_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Partial,Limited by readiness status: Requires Lineage Completion,Trace does not claim completed management decision
TRC-72DEA49F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260424_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Complete,,Trace does not claim completed management decision
TRC-7C89156F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260430_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Partial,Limited by readiness status: Requires Benefit Validation,Trace does not claim completed management decision
TRC-7B0C43EC,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260519_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260519,Complete,,Trace does not claim completed management decision
TRC-DE39875D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260529_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260529,Partial,Limited by readiness status: Requires Stakeholder Validation,Trace does not claim completed management decision
TRC-CE82FDDB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260603_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260603,Partial,Limited by readiness status: Requires Additional Scenario Analysis,Trace does not claim completed management decision
TRC-20E3A571,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260613_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260613,Complete,,Trace does not claim completed management decision
TRC-D4FABE2C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260704_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260704,Partial,Limited by readiness status: Requires Baseline Validation,Trace does not claim completed management decision
TRC-11F62870,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260708_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260708,Complete,,Trace does not claim completed management decision
TRC-92BC5104,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260719_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260719,Partial,Limited by readiness status: Requires Financial Input,Trace does not claim completed management decision
TRC-2F40E602,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Source data -> Processed data -> KPI calculation -> Threshold/trend analysis -> Risk prioritisation -> Contributing-factor analysis -> Recommendation generation -> Recommendation validation -> Approval-package preparation -> Scenario modelling -> Scenario validation -> Financial analysis -> Decision integration -> Decision package -> Scorecard -> Readiness assessment -> Action routing,1 -> 2A -> 2B -> 2C-1 -> 2C-2 -> 2C-3 -> 2D-1 -> 2D-2 -> 2D-3 -> 2D-4 -> 2D-5,episode_EP-HOSP-001-DEPT-PEX-kpi_002-20260728_hospital_HOSP-001_dept_DEPT-PEX,TXF-1 through TXF-17,1.0,EVP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,LNP-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260728,Complete,,Trace does not claim completed management decision
