decision_evidence_profile_id,decision_action_routing_id,decision_readiness_id,decision_scorecard_id,decision_package_id,integrated_decision_id,approval_package_id,episode_id,hospital_id,department_id,final_readiness_status,primary_action_id,primary_queue,approval_status,causality_status,governance_note
EVP-B3B739B6,DAR-59C011AE,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,EP-HOSP-001-DEPT-PEX-kpi_006-20260202,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B73768B2,DAR-6D176FA1,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,EP-HOSP-001-DEPT-PEX-kpi_006-20260215,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-800FDA5F,DAR-6F52AB4D,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,EP-HOSP-001-DEPT-PEX-kpi_006-20260301,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-D17E98C0,DAR-ABE54BC8,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,EP-HOSP-001-DEPT-PEX-kpi_006-20260306,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F99880D1,DAR-94A8124A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,EP-HOSP-001-DEPT-PEX-kpi_006-20260314,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-EB29D64C,DAR-4152488A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,EP-HOSP-001-DEPT-PEX-kpi_006-20260321,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-22CB2DDA,DAR-E83F332E,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,EP-HOSP-001-DEPT-PEX-kpi_006-20260401,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-D6B1BD71,DAR-ABF7005F,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,EP-HOSP-001-DEPT-PEX-kpi_006-20260417,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-2204DB26,DAR-F478CDDD,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,EP-HOSP-001-DEPT-PEX-kpi_006-20260422,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4D6145AE,DAR-C77E9C9A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,EP-HOSP-001-DEPT-PEX-kpi_006-20260427,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-8C29B344,DAR-723BDBA2,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,EP-HOSP-001-DEPT-PEX-kpi_006-20260506,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-EA0E7CB3,DAR-7D642AEB,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,EP-HOSP-001-DEPT-PEX-kpi_006-20260522,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-045D7B72,DAR-6107C21A,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,EP-HOSP-001-DEPT-PEX-kpi_006-20260604,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-26223A7D,DAR-C17134B2,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,EP-HOSP-001-DEPT-PEX-kpi_006-20260609,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-62BB14AE,DAR-4DB86EB3,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,EP-HOSP-001-DEPT-PEX-kpi_006-20260702,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-AF674B6C,DAR-93EE4994,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,EP-HOSP-001-DEPT-PEX-kpi_006-20260805,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-54FE2F49,DAR-ED564EA1,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,EP-HOSP-001-DEPT-PEX-kpi_006-20260811,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-51745503,DAR-6AAB93D9,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,EP-HOSP-001-DEPT-PEX-kpi_006-20260823,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-0D9CD769,DAR-E21BF951,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,EP-HOSP-001-DEPT-PEX-kpi_006-20261003,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-62BFFEC8,DAR-F9CD00DB,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,EP-HOSP-001-DEPT-PEX-kpi_006-20261028,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B3CCCDCE,DAR-94B74FF2,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,ID-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,EP-HOSP-001-DEPT-PEX-kpi_006-20261231,HOSP-001,DEPT-PEX,Monitoring Only,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B6194824,DAR-882E9987,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,EP-HOSP-001-DEPT-SURG-kpi_001-20260127,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-DC28834F,DAR-122243DB,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,EP-HOSP-001-DEPT-SURG-kpi_001-20260131,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-0A91ADD6,DAR-D4F053B1,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,EP-HOSP-001-DEPT-SURG-kpi_001-20260209,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F4C3AFBB,DAR-DD5492F2,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,EP-HOSP-001-DEPT-SURG-kpi_001-20260301,HOSP-001,DEPT-SURG,Requires Lineage Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-BB3597FF,DAR-3659AEB0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,HOSP-001,DEPT-SURG,Ready for Integrated Management Review,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-E33EB2B5,DAR-73469D08,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,HOSP-001,DEPT-SURG,Requires Budget Data,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-9D94BA4F,DAR-28169661,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,HOSP-001,DEPT-SURG,Requires Lineage Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-C2DD0422,DAR-23DCEF09,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,HOSP-001,DEPT-SURG,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-6EABA5F5,DAR-DE83967F,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-F842CBC1,DAR-D8F16A41,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-7A984A70,DAR-C5D71BB2,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B9DCC2D7,DAR-821A79B5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-5CA74D53,DAR-7039BD26,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-8E2FE422,DAR-30907247,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4AF041C9,DAR-7A3D6830,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,HOSP-001,DEPT-SURG,Requires Baseline Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-4E6C4F35,DAR-67B68C07,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,HOSP-001,DEPT-SURG,Requires Evidence Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-9A21D7BD,DAR-9739DA27,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,EP-HOSP-001-DEPT-SURG-kpi_001-20260618,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-D5320817,DAR-20656E67,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,EP-HOSP-001-DEPT-SURG-kpi_001-20260702,HOSP-001,DEPT-SURG,Requires Evidence Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-5342982F,DAR-51F39760,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,EP-HOSP-001-DEPT-SURG-kpi_001-20260709,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-BD4FA96B,DAR-15057934,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,EP-HOSP-001-DEPT-SURG-kpi_001-20260726,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-78DF30CA,DAR-596246CF,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,EP-HOSP-001-DEPT-SURG-kpi_001-20260802,HOSP-001,DEPT-SURG,Requires Lineage Completion,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-B7DF8B27,DAR-8B037288,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,EP-HOSP-001-DEPT-SURG-kpi_001-20260822,HOSP-001,DEPT-SURG,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-BE946A1B,DAR-18FB64D7,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,EP-HOSP-001-DEPT-SURG-kpi_001-20260903,HOSP-001,DEPT-SURG,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-8017FE85,DAR-C3F1A180,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,EP-HOSP-001-DEPT-SURG-kpi_001-20260916,HOSP-001,DEPT-SURG,Requires Assumption Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-A5B2CBE3,DAR-B0F9ABE0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,EP-HOSP-001-DEPT-SURG-kpi_001-20260929,HOSP-001,DEPT-SURG,Requires Stakeholder Validation,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
EVP-A5B1687B,DAR-436AC210,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,ID-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,EP-HOSP-001-DEPT-SURG-kpi_001-20261020,HOSP-001,DEPT-SURG,Ready with Conditions,,General Queue,Pending Management Review,Not Confirmed,Evidence profile for audit traceability
