version_control_id,governed_object_type,governed_object_id,current_version,previous_version,version_status,effective_timestamp,created_by_role,source_manifest,checksum,immutable_flag,superseded_flag,correction_reason,future_update_rule,governance_note
VER-EC4BBEF9,Lineage Profile,LNP-98DF64F8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A9072401,Lineage Profile,LNP-131BE1D6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-773DAF0D,Lineage Profile,LNP-CB00AF2C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8F098E69,Lineage Profile,LNP-E6A29CFE,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-262FC451,Lineage Profile,LNP-1CD22A03,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-588BEB3D,Lineage Profile,LNP-66501658,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-360C680F,Lineage Profile,LNP-01CEEF1A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E4CDCC6C,Lineage Profile,LNP-AC7E2E76,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-688133B6,Lineage Profile,LNP-FA6B2D8D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-138C66E7,Lineage Profile,LNP-89D44F6B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-55D3A53F,Lineage Profile,LNP-BC0F82C6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8855EB5E,Lineage Profile,LNP-9DAFE2A4,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8D09DEDD,Lineage Profile,LNP-7EF34101,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-577C6A07,Lineage Profile,LNP-BE03EE22,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7358D26F,Lineage Profile,LNP-A5DD8542,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E3C52383,Lineage Profile,LNP-E5245F1F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-66F05CAB,Lineage Profile,LNP-F359F15E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FC81CCDB,Lineage Profile,LNP-60D9E10C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A23A66CD,Lineage Profile,LNP-6DBD6B7E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C9663044,Lineage Profile,LNP-1AC0795C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-33D8CE75,Lineage Profile,LNP-3B7E4D87,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-56FCA187,Lineage Profile,LNP-3D560594,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A30F55A6,Lineage Profile,LNP-3D1225F9,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-082848EF,Lineage Profile,LNP-C9A52D94,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7D39F364,Lineage Profile,LNP-47ABA206,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-409CA865,Lineage Profile,LNP-F327C051,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-CFF611CE,Lineage Profile,LNP-8A3C4F2A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AA5DEB47,Lineage Profile,LNP-6531F742,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-05147CD6,Lineage Profile,LNP-65CC841C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-28CC788D,Lineage Profile,LNP-7D4FAE2E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DDF09141,Lineage Profile,LNP-B411C843,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FAA67F64,Lineage Profile,LNP-4171B59A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-14994BDA,Lineage Profile,LNP-166590AD,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-17B113C7,Lineage Profile,LNP-BBD6C602,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-49194EB8,Lineage Profile,LNP-6026C601,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F28F6582,Lineage Profile,LNP-94460A0F,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B1337D13,Lineage Profile,LNP-30C830F3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-71DDC42E,Lineage Profile,LNP-50A430C0,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-3495288A,Lineage Profile,LNP-C30E2D34,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-C1885C63,Lineage Profile,LNP-EED5890E,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5EC90CA5,Lineage Profile,LNP-859D483D,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-101F1C4F,Lineage Profile,LNP-08713A7C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1205F36B,Lineage Profile,LNP-1B0A43E2,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2064F231,Lineage Profile,LNP-50CDE15A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-05B3CA00,Lineage Profile,LNP-54A515C2,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-360017AC,Lineage Profile,LNP-4F27B4E1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-35E0647A,Lineage Profile,LNP-8CD901DC,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9844C98A,Lineage Profile,LNP-C9BDB6F1,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-714AC23C,Lineage Profile,LNP-9D0AF01B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1B30B20E,Lineage Profile,LNP-A5AFC08C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-29391931,Lineage Profile,LNP-A627EFF6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-313A254E,Lineage Profile,LNP-92B04BF8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B2509E7A,Lineage Profile,LNP-F704BCC6,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-0F03B85B,Lineage Profile,LNP-5E3E41F5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-DD36189E,Lineage Profile,LNP-68AA6758,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F8145AC6,Lineage Profile,LNP-A13D7892,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-1684F7D0,Lineage Profile,LNP-1E9FA2C3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-2362E45E,Lineage Profile,LNP-823419C5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B5D61744,Lineage Profile,LNP-BADF1EA8,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-490ABC5D,Lineage Profile,LNP-D5CEF756,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D7248AFA,Lineage Profile,LNP-E8FA3ECB,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D06D977C,Lineage Profile,LNP-33B62F77,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-AE446EDC,Lineage Profile,LNP-A0469F17,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-705E5142,Lineage Profile,LNP-053C5C99,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D86749B6,Lineage Profile,LNP-68A189B4,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8138FDF8,Lineage Profile,LNP-315E93EA,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-976E200B,Lineage Profile,LNP-9D7D160A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-9589A639,Lineage Profile,LNP-D49CE189,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-01F25986,Lineage Profile,LNP-995453B3,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-FCF5BED7,Lineage Profile,LNP-6364366B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-86F2A1D4,Lineage Profile,LNP-D92A440A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-78AEA7F4,Lineage Profile,LNP-0D932790,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-47C31AB1,Lineage Profile,LNP-289CEBD5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-185DD398,Lineage Profile,LNP-9D61CE2B,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B0B4F116,Lineage Profile,LNP-5D9D148A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-E16012A7,Lineage Profile,LNP-8131BCD4,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-6CDCC1CF,Lineage Profile,LNP-95BB9121,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-7ACB8A79,Lineage Profile,LNP-98FD0168,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-F65E6A4E,Lineage Profile,LNP-2C7E5E2A,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-288B8B31,Lineage Profile,LNP-83D0160C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-B69CBCD1,Lineage Profile,LNP-4345C0F5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-44508ABA,Lineage Profile,LNP-6CBF8738,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-A09BF2B1,Lineage Profile,LNP-F69A3A98,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-309734C0,Lineage Profile,LNP-9C415FF2,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-5B64BD9A,Lineage Profile,LNP-00A1F6AB,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-D4C2793E,Lineage Profile,LNP-880667F5,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-8771E9A5,Lineage Profile,LNP-021B9A10,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-67153D78,Lineage Profile,LNP-57E67940,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-19984830,Lineage Profile,LNP-31C19C81,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
VER-14B937BB,Lineage Profile,LNP-09DE393C,1.0,,Current,,Analytics Team,step_2d6_manifest.json,,True,False,,Minor increment on change,Version control for audit traceability
