audit_event_contract_id,decision_action_routing_id,decision_package_id,action_id,audit_event_type,event_allowed,event_status,actor_role_required,actor_id,actor_name,event_timestamp,event_reason,management_comment,evidence_attachment_reference,approval_reference,previous_status,new_status,previous_version,new_version,source_snapshot_checksum,result_snapshot_checksum,audit_sequence_number,audit_integrity_status,governance_note
AEC-539D0795,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-4C501E0D,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2AEB8B92,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C54D7D89,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-1AB348E6,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A5FDC5C5,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2C59F7B3,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-6C492979,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E378A916,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-EC7A8F95,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F84D884D,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-DB00AA9A,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0A664564,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-1A7616F7,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-72F8A2F8,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BF4D2579,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-AE748FDE,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E2A1C100,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-84C9BE71,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9BD2394E,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-48789B6D,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0534DBB7,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FC581737,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-325FA134,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D958CBA9,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F83D34D7,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0B53135E,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F0F03E1D,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-724BF2E1,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-08749FE3,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-1C79529A,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-54E74B16,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-47B39657,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D9468B56,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BABF7546,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-2FCC77B5,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F9D747E8,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-52A6BF43,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D8ABD086,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-5DCD3873,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-92FDD1E6,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-110A00EF,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F4CEF53C,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-435FB8BB,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E2D98FF9,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-78BA80F8,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9BD9857B,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D5DFBF32,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C1A1F484,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-03F2332F,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A60B974D,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0DDE0A3F,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-643CED13,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-4DA654CB,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E657CE5C,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F36FDC45,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-5FF8C64A,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-5DC4EC50,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-E8661838,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-47C2E006,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-7D483D16,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-7D2168FA,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A584B50B,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BAED1F98,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-FBE52FD2,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F20B5704,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-B90549FD,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C0CD2A99,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-039FDF22,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-71A36D7D,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-AC11984D,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-9A207262,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-26E0BC3A,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D4F993D0,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-609450E0,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-0F3AD4C2,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-DABCB89E,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F2EA07A4,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-188599AF,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BFF91DEF,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A005,Financial Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C7029BCE,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A006,Benefit Validation,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-4FCCFC9D,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A007,Budget Information,True,Not Executed,Finance,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-1A70D467,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A008,Additional Scenario Request,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BD2DD73F,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A009,Stakeholder Review Request,True,Not Executed,Stakeholder Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-EF1FD606,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A010,Limited-Trial Consideration,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-A6C49DDC,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A012,Escalation,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-C6D857C9,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A013,Decision Deferral,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-BF363213,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A014,Decision Rejection,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-EDF1606C,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A015,Evidence Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-64AB9A29,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A016,Lineage Request,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-F9647961,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,A017,Non-Quantitative Routing,True,Not Executed,Clinical Lead,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-D3377E13,DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,A001,Decision Package Review,True,Not Executed,Hospital COO / General Manager,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-EA8AB6BB,DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,A002,Scenario Comparison,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-81466CD8,DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,A003,Assumption Validation,True,Not Executed,Analytics Team,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
AEC-3F3B5A2E,DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,A004,Baseline Validation,True,Not Executed,Data Owner,,,,,,,,,,,,,,0,Awaiting Event,Audit event contract for future management action
