secondary_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_action,current_status,visibility_required
SC-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-provisional_threshold_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,provisional_threshold_condition,Secondary,Derived from provisional_threshold_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-provisional_threshold_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
SC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214-CF-monitoring_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,monitoring_condition,Secondary,Derived from package_readiness = Monitoring Only,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214-CF-monitoring_condition,Operations Manager,Review and resolve before proceeding,Pending,True
