retention_record_id,object_type,object_id,record_class,retention_status,retention_period_rule,archival_required,deletion_permitted,legal_hold_flag,sensitive_data_flag,access_classification,governance_note
RET-9CA282C7,Audit Event Contract,AEC-5C2FD97C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-10D95F99,Audit Event Contract,AEC-568344AE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8520095C,Audit Event Contract,AEC-14163BDE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-78C3DB0A,Audit Event Contract,AEC-94F14BDD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0E037C7C,Audit Event Contract,AEC-780F0236,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-45EAE8C2,Audit Event Contract,AEC-4C07C265,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-34DA1BEC,Audit Event Contract,AEC-8A8F9D8B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B24B92E7,Audit Event Contract,AEC-04647243,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9088F095,Audit Event Contract,AEC-02C0D393,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-298D89F3,Audit Event Contract,AEC-C2FF7E6C,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8C8CCDC2,Audit Event Contract,AEC-202BE47F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3C95B4CF,Audit Event Contract,AEC-E17DBBA8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-E3AF20B1,Audit Event Contract,AEC-B23717E8,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3C8E092E,Audit Event Contract,AEC-758F3D81,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-A1816FFB,Audit Event Contract,AEC-631183FF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-67C7D921,Audit Event Contract,AEC-71021FB9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-D812D9E1,Audit Event Contract,AEC-41847195,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-37A854E9,Audit Event Contract,AEC-F4D13495,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FDE46DAE,Audit Event Contract,AEC-655F7CE2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-668C9199,Audit Event Contract,AEC-815E2093,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BEB92588,Audit Event Contract,AEC-08CC26F5,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-0229CCAF,Audit Event Contract,AEC-718946FE,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-05354CCD,Audit Event Contract,AEC-624326BC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-570F4284,Audit Event Contract,AEC-E8F58419,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-FDEB6831,Audit Event Contract,AEC-6159B76B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F3BED3E0,Audit Event Contract,AEC-3385B3AA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B2111A95,Audit Event Contract,AEC-5C5A0BBD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-C0C61C44,Audit Event Contract,AEC-161CAAFA,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4D1A9EF6,Audit Event Contract,AEC-95C6FFD7,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-10B27B07,Audit Event Contract,AEC-4E060129,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-08232C85,Audit Event Contract,AEC-5489CFDD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BCC54FA3,Audit Event Contract,AEC-DAA9C6FC,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-3117532D,Audit Event Contract,AEC-598F2AD6,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-CCDC864C,Audit Event Contract,AEC-D80C223B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-59B51A9B,Audit Event Contract,AEC-6C5EC6CD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-98DDC9BC,Audit Event Contract,AEC-54C4FDD9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-7DB4BF3D,Audit Event Contract,AEC-269EA67D,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-44721BFA,Audit Event Contract,AEC-787FE1FD,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-B0AEF924,Audit Event Contract,AEC-ADE53E36,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-9E71CA65,Audit Event Contract,AEC-521116F2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4FFD3503,Audit Event Contract,AEC-2B112B01,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-525CD146,Audit Event Contract,AEC-A00D2AED,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-64A1468D,Audit Event Contract,AEC-8327A8C7,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-AF0EB991,Audit Event Contract,AEC-23ABC70F,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-1457CBE3,Audit Event Contract,AEC-33156BF0,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-67B8A2A6,Audit Event Contract,AEC-1E82BAC9,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-72494639,Audit Event Contract,AEC-68755105,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-78B80D8E,Audit Event Contract,AEC-FA9BAEE6,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-F508DE55,Audit Event Contract,AEC-A05FDFD2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-BF664E06,Audit Event Contract,AEC-10A4542B,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-69AE795F,Audit Event Contract,AEC-E64D0C09,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-4C846338,Audit Event Contract,AEC-8511A77A,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-763810FD,Audit Event Contract,AEC-38B971DF,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-8B3EC628,Audit Event Contract,AEC-88001AA2,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
RET-2CD7AD5D,Audit Event Contract,AEC-FF270A03,Audit Event Contract,Active,Retention Period Requires Organisational Policy,True,False,True,False,Restricted,Retention classification for audit contract
