condition_flag_id,decision_package_id,approval_package_id,flag_name,flag_status,flag_severity,flag_reason,required_action,responsible_role,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,monitoring_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260623,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260710,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260727,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,assumption_validation_condition,Active,High,Derived from assumption_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,financial_input_condition,Active,Moderate,Derived from missing_financial_input_flag = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 0.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,monitoring_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Not Ready,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813-CF-blocking_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260813,blocking_condition,Active,High,Derived from governance_burden_status = Moderate,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: governance_burden_status
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-provisional_threshold_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,provisional_threshold_condition,Inactive,Moderate,Derived from provisional_threshold_flag = False,None,Operations Manager,Step 2D-2 decision package field: provisional_threshold_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-contradiction_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,contradiction_condition,Inactive,High,Derived from contradiction_warning = False,None,Operations Manager,Step 2D-2 decision package field: contradiction_warning
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-assumption_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,assumption_validation_condition,Inactive,High,Derived from assumption_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: assumption_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-baseline_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,baseline_validation_condition,Inactive,Moderate,Derived from baseline_validation_required = False,None,Operations Manager,Step 2D-2 decision package field: baseline_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-financial_input_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,financial_input_condition,Inactive,Moderate,Derived from missing_financial_input_flag = False,None,Operations Manager,Step 2D-2 decision package field: missing_financial_input_flag
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-stakeholder_validation_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,stakeholder_validation_condition,Active,Moderate,Derived from stakeholder_validation_required = True,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: stakeholder_validation_required
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-scenario_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,scenario_completeness_condition,Active,Moderate,Derived from scenario_readiness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: scenario_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-evidence_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,evidence_completeness_condition,Active,Low,Derived from evidence_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: evidence_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-lineage_completeness_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,lineage_completeness_condition,Active,Low,Derived from lineage_completeness = 1.0,Review and resolve before proceeding,Operations Manager,Step 2D-2 decision package field: lineage_completeness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-uncertainty_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,uncertainty_condition,Inactive,Low,Derived from uncertainty_available = False,None,Operations Manager,Step 2D-2 decision package field: uncertainty_available
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-monitoring_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,monitoring_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915-CF-non_quantitative_condition,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260915,non_quantitative_condition,Inactive,Low,Derived from package_readiness = Ready with Conditions,None,Operations Manager,Step 2D-2 decision package field: package_readiness
