confirmation_id,decision_package_id,approval_package_id,confirmation_type,confirmation_description,responsible_role,required_before_action,current_status,evidence_required,governance_warning
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916-CF-003,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Financial Validation,Financial estimates have been reviewed for completeness.,Finance Lead,False,Pending,Financial review checklist,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026-CF-003,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Financial Validation,Financial estimates have been reviewed for completeness.,Finance Lead,False,Pending,Financial review checklist,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-CF-001,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Risk Acknowledgement,Operational risk has been reviewed and acknowledged.,Operations Manager,True,Pending,Risk review log,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-CF-002,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Assumption Acceptance,Key assumptions underlying recommendations have been accepted.,Clinical Lead,True,Pending,Assumption sign-off record,Do not mark as completed without evidence.
DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-CF-005,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Governance Review,Governance warnings and limitations have been reviewed.,Governance Officer,True,Pending,Governance review log,Do not mark as completed without evidence.
