queue_assignment_id,decision_readiness_id,decision_scorecard_id,decision_package_id,final_readiness_status,primary_queue,secondary_queue,queue_entry_date,queue_priority,queue_status,governance_note
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.095861,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.095890,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DR-DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DSC-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.095918,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.095945,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.095973,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096002,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.096029,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.096058,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Requires Budget Data,Budget Information Queue,,2026-07-29T13:40:33.096087,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.096116,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096144,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096173,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096202,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096229,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096256,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096284,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096313,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Requires Baseline Validation,Baseline Validation Queue,,2026-07-29T13:40:33.096340,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.096368,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096397,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Requires Evidence Completion,Evidence Completion Queue,,2026-07-29T13:40:33.096425,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.096454,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096481,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.096509,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096537,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096565,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096593,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.096621,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096649,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Requires Assumption Validation,Assumption Validation Queue,,2026-07-29T13:40:33.096677,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.096704,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096732,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.096760,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096788,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.096815,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.096844,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096872,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.096900,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096928,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.096956,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Requires Additional Scenario Analysis,Additional Scenario Queue,,2026-07-29T13:40:33.096983,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Not Suitable for Decision Use,Not Suitable Register,,2026-07-29T13:40:33.097024,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.097061,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.097092,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.097122,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.097152,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.097180,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.097210,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.097239,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Requires Stakeholder Validation,Stakeholder Validation Queue,,2026-07-29T13:40:33.097267,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.097295,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.097324,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Ready for Integrated Management Review,Integrated Management Review Queue,,2026-07-29T13:40:33.097351,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Requires Lineage Completion,Lineage Completion Queue,,2026-07-29T13:40:33.097379,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Ready with Conditions,Conditional Review Queue,,2026-07-29T13:40:33.097407,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097435,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097463,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097492,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097520,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097548,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097575,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097603,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097631,Standard,Active,Exactly one primary queue assigned
QA-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Monitoring Only,Monitoring Queue,,2026-07-29T13:40:33.097658,Standard,Active,Exactly one primary queue assigned
