transition_rule_id,decision_readiness_id,decision_package_id,current_state,eligible_next_state,transition_requirements,transition_not_executed_flag,transition_executed,execution_timestamp,executed_by,governance_note
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401-8,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606-1,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Requires Baseline Validation,Ready with Conditions,Baseline validation passes,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613-7,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702-7,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Requires Evidence Completion,Ready with Conditions,Required evidence references provided,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802-8,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026-0,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Requires Assumption Validation,Ready with Conditions,Required assumptions validated,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422-11,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Requires Additional Scenario Analysis,Ready with Conditions,Additional modelling completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Not Suitable for Decision Use,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912-9,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Requires Stakeholder Validation,Ready with Conditions,Stakeholder confirmation received,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030-NA,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Ready for Integrated Management Review,No eligible transition defined,No transition available from this state,True,False,,,Terminal or stable state; no transition defined
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219-8,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Requires Lineage Completion,Ready with Conditions,Source-to-decision lineage completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230-4,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Ready with Conditions,Ready for Integrated Management Review,All blocking conditions resolved and confirmations completed,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
TRANS-DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705-5,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,Monitoring Only,Ready with Conditions,Escalation trigger met and valid intervention package available,True,False,,,Rule created only; transition not executed in Step 2D-4
