decision_action_routing_id,decision_package_id,secondary_permitted_action,assigned_flag,selected_flag,governance_note
DAR-573F14E9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Request Evidence Completion,False,False,Secondary action for Requires Baseline Validation
DAR-573F14E9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Continue Monitoring,False,False,Secondary action for Requires Baseline Validation
DAR-573F14E9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Defer Decision,False,False,Secondary action for Requires Baseline Validation
DAR-105F67D6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Request Evidence Completion,False,False,Secondary action for Requires Lineage Completion
DAR-105F67D6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Defer Decision,False,False,Secondary action for Requires Lineage Completion
DAR-6C009BE9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Validate Assumptions,False,False,Secondary action for Requires Stakeholder Validation
DAR-6C009BE9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Validate Financial Inputs,False,False,Secondary action for Requires Stakeholder Validation
DAR-6C009BE9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Continue Monitoring,False,False,Secondary action for Requires Stakeholder Validation
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Compare Scenario Options,False,False,Secondary action for Ready with Conditions
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Validate Assumptions,False,False,Secondary action for Ready with Conditions
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Validate Baseline,False,False,Secondary action for Ready with Conditions
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Validate Financial Inputs,False,False,Secondary action for Ready with Conditions
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Request Stakeholder Review,False,False,Secondary action for Ready with Conditions
DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Continue Monitoring,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Compare Scenario Options,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Validate Assumptions,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Validate Baseline,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Validate Financial Inputs,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Request Stakeholder Review,False,False,Secondary action for Ready with Conditions
DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Continue Monitoring,False,False,Secondary action for Ready with Conditions
DAR-2F98846C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-2F98846C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-59C011AE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-59C011AE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-F478CDDD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-F478CDDD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-C77E9C9A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-C77E9C9A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-723BDBA2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-723BDBA2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-7D642AEB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-7D642AEB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-6107C21A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-6107C21A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-C17134B2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-C17134B2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-4DB86EB3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-4DB86EB3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-93EE4994,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-93EE4994,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-ED564EA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-ED564EA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-6AAB93D9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-6AAB93D9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-E21BF951,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-E21BF951,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-F9CD00DB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-F9CD00DB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-94B74FF2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,No Action - Monitoring Continues,False,False,Secondary action for Monitoring Only
DAR-94B74FF2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Request Stakeholder Review,False,False,Secondary action for Monitoring Only
DAR-882E9987,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-882E9987,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-882E9987,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-122243DB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-122243DB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-122243DB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-D4F053B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-D4F053B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-D4F053B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-DD5492F2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Request Evidence Completion,False,False,Secondary action for Requires Lineage Completion
DAR-DD5492F2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Defer Decision,False,False,Secondary action for Requires Lineage Completion
DAR-3659AEB0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Compare Scenario Options,False,False,Secondary action for Ready for Integrated Management Review
DAR-3659AEB0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Request Stakeholder Review,False,False,Secondary action for Ready for Integrated Management Review
DAR-3659AEB0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Defer Decision,False,False,Secondary action for Ready for Integrated Management Review
DAR-73469D08,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Validate Financial Inputs,False,False,Secondary action for Requires Budget Data
DAR-73469D08,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Defer Decision,False,False,Secondary action for Requires Budget Data
DAR-28169661,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Request Evidence Completion,False,False,Secondary action for Requires Lineage Completion
DAR-28169661,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Defer Decision,False,False,Secondary action for Requires Lineage Completion
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Compare Scenario Options,False,False,Secondary action for Ready with Conditions
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Validate Assumptions,False,False,Secondary action for Ready with Conditions
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Validate Baseline,False,False,Secondary action for Ready with Conditions
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Validate Financial Inputs,False,False,Secondary action for Ready with Conditions
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Request Stakeholder Review,False,False,Secondary action for Ready with Conditions
DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Continue Monitoring,False,False,Secondary action for Ready with Conditions
DAR-DE83967F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-DE83967F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-DE83967F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-D8F16A41,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-D8F16A41,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-D8F16A41,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-C5D71BB2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-C5D71BB2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-C5D71BB2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-821A79B5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-821A79B5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-821A79B5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-7039BD26,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-7039BD26,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-7039BD26,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-30907247,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-30907247,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-30907247,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-7A3D6830,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Request Evidence Completion,False,False,Secondary action for Requires Baseline Validation
DAR-7A3D6830,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Continue Monitoring,False,False,Secondary action for Requires Baseline Validation
DAR-7A3D6830,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Defer Decision,False,False,Secondary action for Requires Baseline Validation
DAR-67B68C07,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Request Stakeholder Review,False,False,Secondary action for Requires Evidence Completion
DAR-67B68C07,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Continue Monitoring,False,False,Secondary action for Requires Evidence Completion
DAR-67B68C07,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Defer Decision,False,False,Secondary action for Requires Evidence Completion
DAR-9739DA27,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-9739DA27,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-9739DA27,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-20656E67,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Request Stakeholder Review,False,False,Secondary action for Requires Evidence Completion
DAR-20656E67,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Continue Monitoring,False,False,Secondary action for Requires Evidence Completion
DAR-20656E67,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Defer Decision,False,False,Secondary action for Requires Evidence Completion
DAR-51F39760,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Validate Assumptions,False,False,Secondary action for Requires Stakeholder Validation
DAR-51F39760,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Validate Financial Inputs,False,False,Secondary action for Requires Stakeholder Validation
DAR-51F39760,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Continue Monitoring,False,False,Secondary action for Requires Stakeholder Validation
DAR-15057934,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-15057934,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
DAR-15057934,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Defer Decision,False,False,Secondary action for Requires Assumption Validation
DAR-596246CF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Request Evidence Completion,False,False,Secondary action for Requires Lineage Completion
DAR-596246CF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Defer Decision,False,False,Secondary action for Requires Lineage Completion
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Compare Scenario Options,False,False,Secondary action for Ready with Conditions
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Validate Assumptions,False,False,Secondary action for Ready with Conditions
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Validate Baseline,False,False,Secondary action for Ready with Conditions
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Validate Financial Inputs,False,False,Secondary action for Ready with Conditions
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Request Stakeholder Review,False,False,Secondary action for Ready with Conditions
DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Continue Monitoring,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Compare Scenario Options,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Validate Assumptions,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Validate Baseline,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Validate Financial Inputs,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Request Stakeholder Review,False,False,Secondary action for Ready with Conditions
DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Continue Monitoring,False,False,Secondary action for Ready with Conditions
DAR-C3F1A180,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Request Stakeholder Review,False,False,Secondary action for Requires Assumption Validation
DAR-C3F1A180,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Continue Monitoring,False,False,Secondary action for Requires Assumption Validation
