queue_record_id,hospital_id,department_id,queue_date,reporting_date,reporting_month,queue_stage,arrivals_count,served_count,waiting_patient_count,average_wait_minutes,median_wait_minutes,maximum_wait_minutes,summary_source_flag,encounter_derived_flag,valid_queue_record_flag,source_primary_key,processing_run_id,validation_run_id,transformation_version,processed_datetime,source_row_number
QUEUE-000000936,HOSP-001,DEPT-OPC,2026-07-25,2026-07-25,2026-07,Pharmacy,95,93,2,53.2,54.0,,,,True,QUEUE-000000936,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000937,HOSP-001,DEPT-OPC,2026-07-26,2026-07-26,2026-07,Registration,74,74,0,54.3,50.5,,,,True,QUEUE-000000937,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000938,HOSP-001,DEPT-OPC,2026-07-27,2026-07-27,2026-07,Registration,102,101,1,57.6,59.0,,,,True,QUEUE-000000938,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000939,HOSP-001,DEPT-OPC,2026-07-28,2026-07-28,2026-07,Consultation,100,96,4,50.1,52.5,,,,True,QUEUE-000000939,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000940,HOSP-001,DEPT-OPC,2026-07-29,2026-07-29,2026-07,Consultation,83,82,1,50.6,52.0,,,,True,QUEUE-000000940,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000941,HOSP-001,DEPT-OPC,2026-07-30,2026-07-30,2026-07,Pharmacy,131,127,4,53.7,54.0,,,,True,QUEUE-000000941,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000942,HOSP-001,DEPT-OPC,2026-07-31,2026-07-31,2026-07,Pharmacy,96,93,3,53.2,55.0,,,,True,QUEUE-000000942,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000943,HOSP-001,DEPT-OPC,2026-08-01,2026-08-01,2026-08,Consultation,92,91,1,37.6,38.0,,,,True,QUEUE-000000943,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000944,HOSP-001,DEPT-OPC,2026-08-02,2026-08-02,2026-08,Radiology,95,92,3,37.4,40.0,,,,True,QUEUE-000000944,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000945,HOSP-001,DEPT-OPC,2026-08-03,2026-08-03,2026-08,Billing,76,75,1,39.8,39.0,,,,True,QUEUE-000000945,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000946,HOSP-001,DEPT-OPC,2026-08-04,2026-08-04,2026-08,Consultation,93,90,3,40.7,39.0,,,,True,QUEUE-000000946,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000947,HOSP-001,DEPT-OPC,2026-08-05,2026-08-05,2026-08,Pharmacy,83,81,2,42.3,45.0,,,,True,QUEUE-000000947,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000948,HOSP-001,DEPT-OPC,2026-08-06,2026-08-06,2026-08,Registration,73,71,2,38.1,37.0,,,,True,QUEUE-000000948,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000949,HOSP-001,DEPT-OPC,2026-08-07,2026-08-07,2026-08,Pharmacy,82,77,5,39.1,39.0,,,,True,QUEUE-000000949,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000950,HOSP-001,DEPT-OPC,2026-08-08,2026-08-08,2026-08,Radiology,99,96,3,44.1,45.0,,,,True,QUEUE-000000950,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000951,HOSP-001,DEPT-OPC,2026-08-09,2026-08-09,2026-08,Consultation,82,81,1,37.0,36.0,,,,True,QUEUE-000000951,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000952,HOSP-001,DEPT-OPC,2026-08-10,2026-08-10,2026-08,Pharmacy,93,93,0,38.9,41.0,,,,True,QUEUE-000000952,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000953,HOSP-001,DEPT-OPC,2026-08-11,2026-08-11,2026-08,Radiology,99,94,5,41.2,42.5,,,,True,QUEUE-000000953,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000954,HOSP-001,DEPT-OPC,2026-08-12,2026-08-12,2026-08,Registration,92,89,3,39.3,38.0,,,,True,QUEUE-000000954,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000955,HOSP-001,DEPT-OPC,2026-08-13,2026-08-13,2026-08,Registration,88,88,0,39.4,42.0,,,,True,QUEUE-000000955,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000956,HOSP-001,DEPT-OPC,2026-08-14,2026-08-14,2026-08,Registration,109,105,4,38.2,37.0,,,,True,QUEUE-000000956,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000957,HOSP-001,DEPT-OPC,2026-08-15,2026-08-15,2026-08,Billing,71,71,0,42.2,45.0,,,,True,QUEUE-000000957,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000958,HOSP-001,DEPT-OPC,2026-08-16,2026-08-16,2026-08,Consultation,93,92,1,36.8,39.5,,,,True,QUEUE-000000958,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000959,HOSP-001,DEPT-OPC,2026-08-17,2026-08-17,2026-08,Registration,84,82,2,40.8,41.5,,,,True,QUEUE-000000959,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000960,HOSP-001,DEPT-OPC,2026-08-18,2026-08-18,2026-08,Registration,91,88,3,39.4,41.5,,,,True,QUEUE-000000960,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000961,HOSP-001,DEPT-OPC,2026-08-19,2026-08-19,2026-08,Registration,90,87,3,38.9,38.0,,,,True,QUEUE-000000961,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000962,HOSP-001,DEPT-OPC,2026-08-20,2026-08-20,2026-08,Consultation,92,90,2,37.7,38.5,,,,True,QUEUE-000000962,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000963,HOSP-001,DEPT-OPC,2026-08-21,2026-08-21,2026-08,Registration,102,99,3,41.0,40.0,,,,True,QUEUE-000000963,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000964,HOSP-001,DEPT-OPC,2026-08-22,2026-08-22,2026-08,Radiology,96,91,5,43.2,46.0,,,,True,QUEUE-000000964,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000965,HOSP-001,DEPT-OPC,2026-08-23,2026-08-23,2026-08,Consultation,87,83,4,42.5,42.0,,,,True,QUEUE-000000965,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000966,HOSP-001,DEPT-OPC,2026-08-24,2026-08-24,2026-08,Radiology,104,102,2,38.1,40.0,,,,True,QUEUE-000000966,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000967,HOSP-001,DEPT-OPC,2026-08-25,2026-08-25,2026-08,Consultation,92,90,2,41.7,43.0,,,,True,QUEUE-000000967,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000968,HOSP-001,DEPT-OPC,2026-08-26,2026-08-26,2026-08,Consultation,87,85,2,41.9,42.0,,,,True,QUEUE-000000968,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000969,HOSP-001,DEPT-OPC,2026-08-27,2026-08-27,2026-08,Consultation,85,81,4,42.7,44.0,,,,True,QUEUE-000000969,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000970,HOSP-001,DEPT-OPC,2026-08-28,2026-08-28,2026-08,Radiology,104,101,3,41.9,45.0,,,,True,QUEUE-000000970,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000971,HOSP-001,DEPT-OPC,2026-08-29,2026-08-29,2026-08,Consultation,88,86,2,39.3,40.5,,,,True,QUEUE-000000971,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000972,HOSP-001,DEPT-OPC,2026-08-30,2026-08-30,2026-08,Registration,96,93,3,44.8,45.0,,,,True,QUEUE-000000972,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000973,HOSP-001,DEPT-OPC,2026-08-31,2026-08-31,2026-08,Triage,87,86,1,39.9,42.0,,,,True,QUEUE-000000973,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000974,HOSP-001,DEPT-OPC,2026-09-01,2026-09-01,2026-09,Billing,79,77,2,40.7,41.0,,,,True,QUEUE-000000974,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000975,HOSP-001,DEPT-OPC,2026-09-02,2026-09-02,2026-09,Registration,83,81,2,39.2,39.0,,,,True,QUEUE-000000975,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000976,HOSP-001,DEPT-OPC,2026-09-03,2026-09-03,2026-09,Consultation,89,87,2,37.6,39.0,,,,True,QUEUE-000000976,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000977,HOSP-001,DEPT-OPC,2026-09-04,2026-09-04,2026-09,Pharmacy,104,102,2,37.7,37.0,,,,True,QUEUE-000000977,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000978,HOSP-001,DEPT-OPC,2026-09-05,2026-09-05,2026-09,Registration,88,85,3,43.2,43.0,,,,True,QUEUE-000000978,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000979,HOSP-001,DEPT-OPC,2026-09-06,2026-09-06,2026-09,Registration,85,83,2,42.8,44.0,,,,True,QUEUE-000000979,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000980,HOSP-001,DEPT-OPC,2026-09-07,2026-09-07,2026-09,Consultation,86,80,6,42.5,43.5,,,,True,QUEUE-000000980,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000981,HOSP-001,DEPT-OPC,2026-09-08,2026-09-08,2026-09,Billing,88,86,2,42.7,45.0,,,,True,QUEUE-000000981,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000982,HOSP-001,DEPT-OPC,2026-09-09,2026-09-09,2026-09,Pharmacy,108,107,1,39.0,39.0,,,,True,QUEUE-000000982,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000983,HOSP-001,DEPT-OPC,2026-09-10,2026-09-10,2026-09,Consultation,102,98,4,39.0,37.5,,,,True,QUEUE-000000983,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000984,HOSP-001,DEPT-OPC,2026-09-11,2026-09-11,2026-09,Pharmacy,92,91,1,38.6,40.0,,,,True,QUEUE-000000984,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000985,HOSP-001,DEPT-OPC,2026-09-12,2026-09-12,2026-09,Billing,73,70,3,38.1,36.5,,,,True,QUEUE-000000985,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000986,HOSP-001,DEPT-OPC,2026-09-13,2026-09-13,2026-09,Consultation,86,83,3,43.1,45.0,,,,True,QUEUE-000000986,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000987,HOSP-001,DEPT-OPC,2026-09-14,2026-09-14,2026-09,Billing,83,82,1,39.6,39.0,,,,True,QUEUE-000000987,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000988,HOSP-001,DEPT-OPC,2026-09-15,2026-09-15,2026-09,Billing,90,88,2,42.9,45.5,,,,True,QUEUE-000000988,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000989,HOSP-001,DEPT-OPC,2026-09-16,2026-09-16,2026-09,Registration,89,87,2,40.5,40.0,,,,True,QUEUE-000000989,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000990,HOSP-001,DEPT-OPC,2026-09-17,2026-09-17,2026-09,Consultation,89,86,3,38.0,34.0,,,,True,QUEUE-000000990,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000991,HOSP-001,DEPT-OPC,2026-09-18,2026-09-18,2026-09,Consultation,90,86,4,40.6,41.0,,,,True,QUEUE-000000991,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000992,HOSP-001,DEPT-OPC,2026-09-19,2026-09-19,2026-09,Billing,89,87,2,38.3,40.0,,,,True,QUEUE-000000992,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000993,HOSP-001,DEPT-OPC,2026-09-20,2026-09-20,2026-09,Pharmacy,75,72,3,37.7,39.0,,,,True,QUEUE-000000993,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000994,HOSP-001,DEPT-OPC,2026-09-21,2026-09-21,2026-09,Registration,101,95,6,41.5,40.0,,,,True,QUEUE-000000994,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000995,HOSP-001,DEPT-OPC,2026-09-22,2026-09-22,2026-09,Consultation,90,86,4,39.5,39.5,,,,True,QUEUE-000000995,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000996,HOSP-001,DEPT-OPC,2026-09-23,2026-09-23,2026-09,Registration,101,95,6,38.1,35.0,,,,True,QUEUE-000000996,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000997,HOSP-001,DEPT-OPC,2026-09-24,2026-09-24,2026-09,Registration,101,97,4,38.7,37.0,,,,True,QUEUE-000000997,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000998,HOSP-001,DEPT-OPC,2026-09-25,2026-09-25,2026-09,Consultation,95,91,4,42.2,45.0,,,,True,QUEUE-000000998,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000000999,HOSP-001,DEPT-OPC,2026-09-26,2026-09-26,2026-09,Registration,83,83,0,43.4,46.0,,,,True,QUEUE-000000999,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001000,HOSP-001,DEPT-OPC,2026-09-27,2026-09-27,2026-09,Pharmacy,79,73,6,41.3,42.0,,,,True,QUEUE-000001000,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001001,HOSP-001,DEPT-OPC,2026-09-28,2026-09-28,2026-09,Consultation,94,91,3,42.9,45.0,,,,True,QUEUE-000001001,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001002,HOSP-001,DEPT-OPC,2026-09-29,2026-09-29,2026-09,Billing,102,99,3,39.6,39.0,,,,True,QUEUE-000001002,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001003,HOSP-001,DEPT-OPC,2026-09-30,2026-09-30,2026-09,Pharmacy,87,84,3,39.1,41.0,,,,True,QUEUE-000001003,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001004,HOSP-001,DEPT-OPC,2026-10-01,2026-10-01,2026-10,Radiology,96,95,1,39.6,35.0,,,,True,QUEUE-000001004,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001005,HOSP-001,DEPT-OPC,2026-10-02,2026-10-02,2026-10,Pharmacy,97,95,2,44.3,43.0,,,,True,QUEUE-000001005,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001006,HOSP-001,DEPT-OPC,2026-10-03,2026-10-03,2026-10,Radiology,95,90,5,39.8,39.5,,,,True,QUEUE-000001006,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001007,HOSP-001,DEPT-OPC,2026-10-04,2026-10-04,2026-10,Consultation,88,86,2,37.7,39.5,,,,True,QUEUE-000001007,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001008,HOSP-001,DEPT-OPC,2026-10-05,2026-10-05,2026-10,Billing,77,76,1,40.7,41.0,,,,True,QUEUE-000001008,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001009,HOSP-001,DEPT-OPC,2026-10-06,2026-10-06,2026-10,Radiology,93,92,1,42.1,45.5,,,,True,QUEUE-000001009,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001010,HOSP-001,DEPT-OPC,2026-10-07,2026-10-07,2026-10,Billing,85,85,0,36.5,36.0,,,,True,QUEUE-000001010,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001011,HOSP-001,DEPT-OPC,2026-10-08,2026-10-08,2026-10,Triage,91,91,0,38.7,40.0,,,,True,QUEUE-000001011,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001012,HOSP-001,DEPT-OPC,2026-10-09,2026-10-09,2026-10,Registration,96,91,5,43.2,45.0,,,,True,QUEUE-000001012,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001013,HOSP-001,DEPT-OPC,2026-10-10,2026-10-10,2026-10,Consultation,82,79,3,38.8,38.0,,,,True,QUEUE-000001013,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001014,HOSP-001,DEPT-OPC,2026-10-11,2026-10-11,2026-10,Consultation,98,96,2,40.3,38.0,,,,True,QUEUE-000001014,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001015,HOSP-001,DEPT-OPC,2026-10-12,2026-10-12,2026-10,Triage,79,75,4,42.2,43.0,,,,True,QUEUE-000001015,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001016,HOSP-001,DEPT-OPC,2026-10-13,2026-10-13,2026-10,Pharmacy,82,81,1,42.1,45.0,,,,True,QUEUE-000001016,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001017,HOSP-001,DEPT-OPC,2026-10-14,2026-10-14,2026-10,Radiology,90,89,1,40.1,40.0,,,,True,QUEUE-000001017,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001018,HOSP-001,DEPT-OPC,2026-10-15,2026-10-15,2026-10,Triage,107,104,3,39.9,40.0,,,,True,QUEUE-000001018,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001019,HOSP-001,DEPT-OPC,2026-10-16,2026-10-16,2026-10,Triage,96,93,3,42.5,44.0,,,,True,QUEUE-000001019,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001020,HOSP-001,DEPT-OPC,2026-10-17,2026-10-17,2026-10,Pharmacy,98,93,5,38.1,37.0,,,,True,QUEUE-000001020,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001021,HOSP-001,DEPT-OPC,2026-10-18,2026-10-18,2026-10,Triage,121,121,0,40.9,44.0,,,,True,QUEUE-000001021,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001022,HOSP-001,DEPT-OPC,2026-10-19,2026-10-19,2026-10,Registration,104,100,4,39.6,39.0,,,,True,QUEUE-000001022,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001023,HOSP-001,DEPT-OPC,2026-10-20,2026-10-20,2026-10,Registration,85,84,1,38.5,38.5,,,,True,QUEUE-000001023,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001024,HOSP-001,DEPT-OPC,2026-10-21,2026-10-21,2026-10,Billing,103,103,0,38.9,39.0,,,,True,QUEUE-000001024,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001025,HOSP-001,DEPT-OPC,2026-10-22,2026-10-22,2026-10,Consultation,110,110,0,43.8,46.0,,,,True,QUEUE-000001025,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001026,HOSP-001,DEPT-OPC,2026-10-23,2026-10-23,2026-10,Triage,88,85,3,37.4,37.0,,,,True,QUEUE-000001026,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001027,HOSP-001,DEPT-OPC,2026-10-24,2026-10-24,2026-10,Pharmacy,79,77,2,42.0,44.0,,,,True,QUEUE-000001027,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001028,HOSP-001,DEPT-OPC,2026-10-25,2026-10-25,2026-10,Pharmacy,102,98,4,42.6,45.0,,,,True,QUEUE-000001028,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001029,HOSP-001,DEPT-OPC,2026-10-26,2026-10-26,2026-10,Pharmacy,108,104,4,39.0,38.5,,,,True,QUEUE-000001029,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001030,HOSP-001,DEPT-OPC,2026-10-27,2026-10-27,2026-10,Billing,92,91,1,41.4,45.0,,,,True,QUEUE-000001030,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001031,HOSP-001,DEPT-OPC,2026-10-28,2026-10-28,2026-10,Registration,78,78,0,39.2,40.0,,,,True,QUEUE-000001031,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001032,HOSP-001,DEPT-OPC,2026-10-29,2026-10-29,2026-10,Triage,88,86,2,45.1,45.5,,,,True,QUEUE-000001032,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001033,HOSP-001,DEPT-OPC,2026-10-30,2026-10-30,2026-10,Billing,117,114,3,41.1,43.0,,,,True,QUEUE-000001033,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001034,HOSP-001,DEPT-OPC,2026-10-31,2026-10-31,2026-10,Pharmacy,107,106,1,43.7,43.0,,,,True,QUEUE-000001034,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001035,HOSP-001,DEPT-OPC,2026-11-01,2026-11-01,2026-11,Pharmacy,104,98,6,39.9,40.0,,,,True,QUEUE-000001035,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
QUEUE-000001036,HOSP-001,DEPT-OPC,2026-11-02,2026-11-02,2026-11,Radiology,89,87,2,37.6,36.0,,,,True,QUEUE-000001036,PROC-QCS-92010F32B162,VAL-C62B370EC6C3,2D-3B-1.0.0,2026-07-26 08:37:02.172746,
