lineage_id,processing_run_id,output_dataset,output_record_id,source_dataset,source_record_id,source_file,source_row_number,transformation_name,transformation_version,lineage_datetime
LIN-20928D23FC16,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260808,processed_patient_surveys,SURV-00003163,patient_surveys.csv,3163,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.944496
LIN-465844524D73,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260808,processed_patient_surveys,SURV-00003169,patient_surveys.csv,3169,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.944532
LIN-CEAEA7CF4064,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260808,processed_patient_surveys,SURV-00003164,patient_surveys.csv,3164,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.949118
LIN-1910A785922D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260808,processed_patient_surveys,SURV-00003170,patient_surveys.csv,3170,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.953633
LIN-580D92254EB7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260808,processed_patient_surveys,SURV-00003171,patient_surveys.csv,3171,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.953669
LIN-B377FDCB61B3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260808,processed_patient_surveys,SURV-00003176,patient_surveys.csv,3176,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.953693
LIN-8FDEFFA09B2B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260809,processed_patient_surveys,SURV-00003177,patient_surveys.csv,3177,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.959503
LIN-85318F79240F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260809,processed_patient_surveys,SURV-00003186,patient_surveys.csv,3186,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.959542
LIN-8D8D6AA10FF4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260809,processed_patient_surveys,SURV-00003178,patient_surveys.csv,3178,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.964129
LIN-54AE0B119D05,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260809,processed_patient_surveys,SURV-00003181,patient_surveys.csv,3181,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.964167
LIN-DC74B065CB8D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260809,processed_patient_surveys,SURV-00003182,patient_surveys.csv,3182,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.968607
LIN-685D0F6FABD0,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260809,processed_patient_surveys,SURV-00003185,patient_surveys.csv,3185,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.968644
LIN-5B4DB3B9FD83,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260809,processed_patient_surveys,SURV-00003183,patient_surveys.csv,3183,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.973910
LIN-97B8EAD00BA7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260809,processed_patient_surveys,SURV-00003184,patient_surveys.csv,3184,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.978694
LIN-C33A47FF814C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260809,processed_patient_surveys,SURV-00003187,patient_surveys.csv,3187,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.983285
LIN-6B88C49467CB,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260810,processed_patient_surveys,SURV-00003190,patient_surveys.csv,3190,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.987630
LIN-12917DF44CF0,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260810,processed_patient_surveys,SURV-00003194,patient_surveys.csv,3194,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.987667
LIN-6DA064C6A24F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260810,processed_patient_surveys,SURV-00003197,patient_surveys.csv,3197,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.987692
LIN-1C87436B8724,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260810,processed_patient_surveys,SURV-00003203,patient_surveys.csv,3203,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.987714
LIN-92BA75BCE56E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260810,processed_patient_surveys,SURV-00003206,patient_surveys.csv,3206,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.987737
LIN-6C1F4BE20507,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260810,processed_patient_surveys,SURV-00003191,patient_surveys.csv,3191,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.993303
LIN-E6263B256AD3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260810,processed_patient_surveys,SURV-00003192,patient_surveys.csv,3192,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.997823
LIN-7DD9C847000D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260810,processed_patient_surveys,SURV-00003193,patient_surveys.csv,3193,patient_experience_daily_build,2D-4.0,2026-07-26T22:04:59.997859
LIN-0DC0938D2A14,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260810,processed_patient_surveys,SURV-00003195,patient_surveys.csv,3195,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.002311
LIN-4D5FEA3E4129,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260810,processed_patient_surveys,SURV-00003198,patient_surveys.csv,3198,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.002351
LIN-40F78171FDEF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260810,processed_patient_surveys,SURV-00003202,patient_surveys.csv,3202,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.002376
LIN-6FEB8CD04ACF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260810,processed_patient_surveys,SURV-00003207,patient_surveys.csv,3207,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.002400
LIN-58B8B78727E4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260810,processed_patient_surveys,SURV-00003196,patient_surveys.csv,3196,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.008994
LIN-C26861818C52,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260810,processed_patient_surveys,SURV-00003204,patient_surveys.csv,3204,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.009038
LIN-6C119DDAD3BF,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260810,processed_patient_surveys,SURV-00003208,patient_surveys.csv,3208,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.009065
LIN-F169448C8F9B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260810,processed_patient_surveys,SURV-00003199,patient_surveys.csv,3199,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.014715
LIN-074800A620D3,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260810,processed_patient_surveys,SURV-00003200,patient_surveys.csv,3200,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.014760
LIN-E4F74EF282A7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260810,processed_patient_surveys,SURV-00003201,patient_surveys.csv,3201,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.014786
LIN-DBDA4E0B63FB,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260810,processed_patient_surveys,SURV-00003205,patient_surveys.csv,3205,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.014808
LIN-9B1B793E3B4C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260811,processed_patient_surveys,SURV-00003209,patient_surveys.csv,3209,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.020233
LIN-598FA7ED8034,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260811,processed_patient_surveys,SURV-00003224,patient_surveys.csv,3224,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.020272
LIN-16E850402F91,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260811,processed_patient_surveys,SURV-00003211,patient_surveys.csv,3211,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.026926
LIN-1184CB11E328,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260811,processed_patient_surveys,SURV-00003222,patient_surveys.csv,3222,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.026968
LIN-B215F1DC380C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260811,processed_patient_surveys,SURV-00003225,patient_surveys.csv,3225,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.026993
LIN-BCD8B4B7E707,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260811,processed_patient_surveys,SURV-00003215,patient_surveys.csv,3215,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.031604
LIN-979D9A6479A8,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260811,processed_patient_surveys,SURV-00003218,patient_surveys.csv,3218,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.031642
LIN-25F2BD74FAF7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260811,processed_patient_surveys,SURV-00003216,patient_surveys.csv,3216,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.036081
LIN-0307BB0A29DD,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260811,processed_patient_surveys,SURV-00003219,patient_surveys.csv,3219,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.036118
LIN-8BCDD860586B,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260811,processed_patient_surveys,SURV-00003223,patient_surveys.csv,3223,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.036142
LIN-ED8AFC5C3F64,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260811,processed_patient_surveys,SURV-00003217,patient_surveys.csv,3217,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.041683
LIN-23B02DB4D7A7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260812,processed_patient_surveys,SURV-00003228,patient_surveys.csv,3228,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.046321
LIN-4595D3D4F65D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260812,processed_patient_surveys,SURV-00003231,patient_surveys.csv,3231,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.046359
LIN-C62605AA50D7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260812,processed_patient_surveys,SURV-00003238,patient_surveys.csv,3238,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.046385
LIN-0B51303A3812,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260812,processed_patient_surveys,SURV-00003241,patient_surveys.csv,3241,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.046407
LIN-6232054E0FDA,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260812,processed_patient_surveys,SURV-00003233,patient_surveys.csv,3233,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.050865
LIN-B5A193A9C325,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260812,processed_patient_surveys,SURV-00003236,patient_surveys.csv,3236,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.050902
LIN-E378D8E7E630,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-MED-20260812,processed_patient_surveys,SURV-00003237,patient_surveys.csv,3237,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.050928
LIN-C3EC5E1C1C5C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260812,processed_patient_surveys,SURV-00003239,patient_surveys.csv,3239,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.056166
LIN-BC8DD2DE3F1F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260812,processed_patient_surveys,SURV-00003240,patient_surveys.csv,3240,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.056219
LIN-115CD20B0C57,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260812,processed_patient_surveys,SURV-00003242,patient_surveys.csv,3242,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.061567
LIN-7ABF11AB831C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260813,processed_patient_surveys,SURV-00003246,patient_surveys.csv,3246,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.066273
LIN-A4FF510BC246,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260813,processed_patient_surveys,SURV-00003250,patient_surveys.csv,3250,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.066315
LIN-B04D4E6CBB03,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260813,processed_patient_surveys,SURV-00003254,patient_surveys.csv,3254,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.066342
LIN-3A3A6FF4725C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260813,processed_patient_surveys,SURV-00003258,patient_surveys.csv,3258,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.066365
LIN-DFE7639322DA,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260813,processed_patient_surveys,SURV-00003247,patient_surveys.csv,3247,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.071119
LIN-2A96F76BE2D1,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260813,processed_patient_surveys,SURV-00003256,patient_surveys.csv,3256,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.071159
LIN-F208E921AE46,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260813,processed_patient_surveys,SURV-00003260,patient_surveys.csv,3260,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.071185
LIN-539DC03876D4,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ADM-20260813,processed_patient_surveys,SURV-00003249,patient_surveys.csv,3249,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.076583
LIN-3ECE78F1EA38,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260813,processed_patient_surveys,SURV-00003251,patient_surveys.csv,3251,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.081062
LIN-E685BD32979E,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260813,processed_patient_surveys,SURV-00003253,patient_surveys.csv,3253,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.081098
LIN-843365AA6388,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260813,processed_patient_surveys,SURV-00003255,patient_surveys.csv,3255,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.081125
LIN-A2079CBD3D3D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260813,processed_patient_surveys,SURV-00003252,patient_surveys.csv,3252,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.085487
LIN-E7C030DA5A61,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-OPC-20260813,processed_patient_surveys,SURV-00003259,patient_surveys.csv,3259,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.085523
LIN-702997F7D99F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ICU-20260814,processed_patient_surveys,SURV-00003261,patient_surveys.csv,3261,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.091446
LIN-5E801A517886,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260814,processed_patient_surveys,SURV-00003264,patient_surveys.csv,3264,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.096163
LIN-E25C68392039,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260814,processed_patient_surveys,SURV-00003268,patient_surveys.csv,3268,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.096200
LIN-D552599C0A8F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260814,processed_patient_surveys,SURV-00003272,patient_surveys.csv,3272,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.096223
LIN-EC72AFF6531F,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260814,processed_patient_surveys,SURV-00003273,patient_surveys.csv,3273,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.096245
LIN-CF4D1236C2ED,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260814,processed_patient_surveys,SURV-00003265,patient_surveys.csv,3265,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.100704
LIN-871B5E37638C,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260814,processed_patient_surveys,SURV-00003267,patient_surveys.csv,3267,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.100740
LIN-D1966CEA6754,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260814,processed_patient_surveys,SURV-00003275,patient_surveys.csv,3275,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.100764
LIN-C8C6CDFF6500,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260814,processed_patient_surveys,SURV-00003274,patient_surveys.csv,3274,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.105574
LIN-E388BB8E135D,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260815,processed_patient_surveys,SURV-00003277,patient_surveys.csv,3277,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.110476
LIN-0770A46F4E03,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260815,processed_patient_surveys,SURV-00003284,patient_surveys.csv,3284,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.110513
LIN-AC6B65D59632,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-ED-20260815,processed_patient_surveys,SURV-00003285,patient_surveys.csv,3285,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.110539
LIN-AC1DB49E03F7,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260815,processed_patient_surveys,SURV-00003278,patient_surveys.csv,3278,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.114860
LIN-E22099D09867,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-DIAG-20260815,processed_patient_surveys,SURV-00003281,patient_surveys.csv,3281,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.114895
LIN-8A7194CD4451,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260815,processed_patient_surveys,SURV-00003279,patient_surveys.csv,3279,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.119185
LIN-F49F09805189,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-SURG-20260815,processed_patient_surveys,SURV-00003282,patient_surveys.csv,3282,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.119223
LIN-D65992229C25,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260815,processed_patient_surveys,SURV-00003286,patient_surveys.csv,3286,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.124385
LIN-357EA1D48739,PROC-PEX-8337749CCBE7,processed_patient_experience_daily,PEX-HOSP-001-DEPT-PEX-20260815,processed_patient_surveys,SURV-00003288,patient_surveys.csv,3288,patient_experience_daily_build,2D-4.0,2026-07-26T22:05:00.124425
