schedule_id,hospital_id,department_id,service_date,planned_start_time,planned_end_time,planned_hours,planned_capacity,schedule_status,shift_code,source_system,created_at
SCH-00007960,HOSP-001,DEPT-DIAG,2026-11-28,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007961,HOSP-001,DEPT-DIAG,2026-11-28,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007962,HOSP-001,DEPT-DIAG,2026-11-28,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007963,HOSP-001,DEPT-PEX,2026-11-28,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007964,HOSP-001,DEPT-PEX,2026-11-28,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007965,HOSP-001,DEPT-PEX,2026-11-28,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007966,HOSP-001,DEPT-ADM,2026-11-28,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007967,HOSP-001,DEPT-ADM,2026-11-28,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007968,HOSP-001,DEPT-ADM,2026-11-28,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007969,HOSP-001,DEPT-ED,2026-11-29,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007970,HOSP-001,DEPT-ED,2026-11-29,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007971,HOSP-001,DEPT-ED,2026-11-29,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007972,HOSP-001,DEPT-OPC,2026-11-29,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007973,HOSP-001,DEPT-OPC,2026-11-29,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007974,HOSP-001,DEPT-OPC,2026-11-29,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007975,HOSP-001,DEPT-MED,2026-11-29,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007976,HOSP-001,DEPT-MED,2026-11-29,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007977,HOSP-001,DEPT-MED,2026-11-29,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007978,HOSP-001,DEPT-SURG,2026-11-29,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007979,HOSP-001,DEPT-SURG,2026-11-29,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007980,HOSP-001,DEPT-SURG,2026-11-29,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007981,HOSP-001,DEPT-ICU,2026-11-29,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007982,HOSP-001,DEPT-ICU,2026-11-29,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007983,HOSP-001,DEPT-ICU,2026-11-29,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007984,HOSP-001,DEPT-DIAG,2026-11-29,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007985,HOSP-001,DEPT-DIAG,2026-11-29,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007986,HOSP-001,DEPT-DIAG,2026-11-29,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007987,HOSP-001,DEPT-PEX,2026-11-29,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007988,HOSP-001,DEPT-PEX,2026-11-29,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007989,HOSP-001,DEPT-PEX,2026-11-29,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007990,HOSP-001,DEPT-ADM,2026-11-29,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007991,HOSP-001,DEPT-ADM,2026-11-29,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007992,HOSP-001,DEPT-ADM,2026-11-29,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007993,HOSP-001,DEPT-ED,2026-11-30,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007994,HOSP-001,DEPT-ED,2026-11-30,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007995,HOSP-001,DEPT-ED,2026-11-30,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007996,HOSP-001,DEPT-OPC,2026-11-30,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007997,HOSP-001,DEPT-OPC,2026-11-30,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007998,HOSP-001,DEPT-OPC,2026-11-30,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00007999,HOSP-001,DEPT-MED,2026-11-30,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008000,HOSP-001,DEPT-MED,2026-11-30,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008001,HOSP-001,DEPT-MED,2026-11-30,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008002,HOSP-001,DEPT-SURG,2026-11-30,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008003,HOSP-001,DEPT-SURG,2026-11-30,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008004,HOSP-001,DEPT-SURG,2026-11-30,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008005,HOSP-001,DEPT-ICU,2026-11-30,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008006,HOSP-001,DEPT-ICU,2026-11-30,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008007,HOSP-001,DEPT-ICU,2026-11-30,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008008,HOSP-001,DEPT-DIAG,2026-11-30,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008009,HOSP-001,DEPT-DIAG,2026-11-30,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008010,HOSP-001,DEPT-DIAG,2026-11-30,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008011,HOSP-001,DEPT-PEX,2026-11-30,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008012,HOSP-001,DEPT-PEX,2026-11-30,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008013,HOSP-001,DEPT-PEX,2026-11-30,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008014,HOSP-001,DEPT-ADM,2026-11-30,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008015,HOSP-001,DEPT-ADM,2026-11-30,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008016,HOSP-001,DEPT-ADM,2026-11-30,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008017,HOSP-001,DEPT-ED,2026-12-01,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008018,HOSP-001,DEPT-ED,2026-12-01,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008019,HOSP-001,DEPT-ED,2026-12-01,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008020,HOSP-001,DEPT-OPC,2026-12-01,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008021,HOSP-001,DEPT-OPC,2026-12-01,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008022,HOSP-001,DEPT-OPC,2026-12-01,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008023,HOSP-001,DEPT-MED,2026-12-01,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008024,HOSP-001,DEPT-MED,2026-12-01,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008025,HOSP-001,DEPT-MED,2026-12-01,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008026,HOSP-001,DEPT-SURG,2026-12-01,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008027,HOSP-001,DEPT-SURG,2026-12-01,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008028,HOSP-001,DEPT-SURG,2026-12-01,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008029,HOSP-001,DEPT-ICU,2026-12-01,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008030,HOSP-001,DEPT-ICU,2026-12-01,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008031,HOSP-001,DEPT-ICU,2026-12-01,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008032,HOSP-001,DEPT-DIAG,2026-12-01,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008033,HOSP-001,DEPT-DIAG,2026-12-01,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008034,HOSP-001,DEPT-DIAG,2026-12-01,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008035,HOSP-001,DEPT-PEX,2026-12-01,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008036,HOSP-001,DEPT-PEX,2026-12-01,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008037,HOSP-001,DEPT-PEX,2026-12-01,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008038,HOSP-001,DEPT-ADM,2026-12-01,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008039,HOSP-001,DEPT-ADM,2026-12-01,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008040,HOSP-001,DEPT-ADM,2026-12-01,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008041,HOSP-001,DEPT-ED,2026-12-02,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008042,HOSP-001,DEPT-ED,2026-12-02,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008043,HOSP-001,DEPT-ED,2026-12-02,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008044,HOSP-001,DEPT-OPC,2026-12-02,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008045,HOSP-001,DEPT-OPC,2026-12-02,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008046,HOSP-001,DEPT-OPC,2026-12-02,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008047,HOSP-001,DEPT-MED,2026-12-02,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008048,HOSP-001,DEPT-MED,2026-12-02,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008049,HOSP-001,DEPT-MED,2026-12-02,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008050,HOSP-001,DEPT-SURG,2026-12-02,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008051,HOSP-001,DEPT-SURG,2026-12-02,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008052,HOSP-001,DEPT-SURG,2026-12-02,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008053,HOSP-001,DEPT-ICU,2026-12-02,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008054,HOSP-001,DEPT-ICU,2026-12-02,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008055,HOSP-001,DEPT-ICU,2026-12-02,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008056,HOSP-001,DEPT-DIAG,2026-12-02,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008057,HOSP-001,DEPT-DIAG,2026-12-02,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008058,HOSP-001,DEPT-DIAG,2026-12-02,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008059,HOSP-001,DEPT-PEX,2026-12-02,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008060,HOSP-001,DEPT-PEX,2026-12-02,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008061,HOSP-001,DEPT-PEX,2026-12-02,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008062,HOSP-001,DEPT-ADM,2026-12-02,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008063,HOSP-001,DEPT-ADM,2026-12-02,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008064,HOSP-001,DEPT-ADM,2026-12-02,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008065,HOSP-001,DEPT-ED,2026-12-03,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008066,HOSP-001,DEPT-ED,2026-12-03,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008067,HOSP-001,DEPT-ED,2026-12-03,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008068,HOSP-001,DEPT-OPC,2026-12-03,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008069,HOSP-001,DEPT-OPC,2026-12-03,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008070,HOSP-001,DEPT-OPC,2026-12-03,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008071,HOSP-001,DEPT-MED,2026-12-03,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008072,HOSP-001,DEPT-MED,2026-12-03,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008073,HOSP-001,DEPT-MED,2026-12-03,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008074,HOSP-001,DEPT-SURG,2026-12-03,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008075,HOSP-001,DEPT-SURG,2026-12-03,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008076,HOSP-001,DEPT-SURG,2026-12-03,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008077,HOSP-001,DEPT-ICU,2026-12-03,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008078,HOSP-001,DEPT-ICU,2026-12-03,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008079,HOSP-001,DEPT-ICU,2026-12-03,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008080,HOSP-001,DEPT-DIAG,2026-12-03,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008081,HOSP-001,DEPT-DIAG,2026-12-03,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008082,HOSP-001,DEPT-DIAG,2026-12-03,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008083,HOSP-001,DEPT-PEX,2026-12-03,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008084,HOSP-001,DEPT-PEX,2026-12-03,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008085,HOSP-001,DEPT-PEX,2026-12-03,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008086,HOSP-001,DEPT-ADM,2026-12-03,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008087,HOSP-001,DEPT-ADM,2026-12-03,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008088,HOSP-001,DEPT-ADM,2026-12-03,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008089,HOSP-001,DEPT-ED,2026-12-04,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008090,HOSP-001,DEPT-ED,2026-12-04,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008091,HOSP-001,DEPT-ED,2026-12-04,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008092,HOSP-001,DEPT-OPC,2026-12-04,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008093,HOSP-001,DEPT-OPC,2026-12-04,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008094,HOSP-001,DEPT-OPC,2026-12-04,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008095,HOSP-001,DEPT-MED,2026-12-04,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008096,HOSP-001,DEPT-MED,2026-12-04,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008097,HOSP-001,DEPT-MED,2026-12-04,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008098,HOSP-001,DEPT-SURG,2026-12-04,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008099,HOSP-001,DEPT-SURG,2026-12-04,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008100,HOSP-001,DEPT-SURG,2026-12-04,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008101,HOSP-001,DEPT-ICU,2026-12-04,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008102,HOSP-001,DEPT-ICU,2026-12-04,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008103,HOSP-001,DEPT-ICU,2026-12-04,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008104,HOSP-001,DEPT-DIAG,2026-12-04,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008105,HOSP-001,DEPT-DIAG,2026-12-04,15:00:00,23:00:00,8.0,60,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008106,HOSP-001,DEPT-DIAG,2026-12-04,23:00:00,07:00:00,8.0,60,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008107,HOSP-001,DEPT-PEX,2026-12-04,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008108,HOSP-001,DEPT-PEX,2026-12-04,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008109,HOSP-001,DEPT-PEX,2026-12-04,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008110,HOSP-001,DEPT-ADM,2026-12-04,07:00:00,15:00:00,8.0,20,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008111,HOSP-001,DEPT-ADM,2026-12-04,15:00:00,23:00:00,8.0,20,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008112,HOSP-001,DEPT-ADM,2026-12-04,23:00:00,07:00:00,8.0,20,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008113,HOSP-001,DEPT-ED,2026-12-05,07:00:00,15:00:00,8.0,80,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008114,HOSP-001,DEPT-ED,2026-12-05,15:00:00,23:00:00,8.0,80,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008115,HOSP-001,DEPT-ED,2026-12-05,23:00:00,07:00:00,8.0,80,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008116,HOSP-001,DEPT-OPC,2026-12-05,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008117,HOSP-001,DEPT-OPC,2026-12-05,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008118,HOSP-001,DEPT-OPC,2026-12-05,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008119,HOSP-001,DEPT-MED,2026-12-05,07:00:00,15:00:00,8.0,120,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008120,HOSP-001,DEPT-MED,2026-12-05,15:00:00,23:00:00,8.0,120,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008121,HOSP-001,DEPT-MED,2026-12-05,23:00:00,07:00:00,8.0,120,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008122,HOSP-001,DEPT-SURG,2026-12-05,07:00:00,15:00:00,8.0,100,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008123,HOSP-001,DEPT-SURG,2026-12-05,15:00:00,23:00:00,8.0,100,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008124,HOSP-001,DEPT-SURG,2026-12-05,23:00:00,07:00:00,8.0,100,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008125,HOSP-001,DEPT-ICU,2026-12-05,07:00:00,15:00:00,8.0,24,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008126,HOSP-001,DEPT-ICU,2026-12-05,15:00:00,23:00:00,8.0,24,Planned,EVENING,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008127,HOSP-001,DEPT-ICU,2026-12-05,23:00:00,07:00:00,8.0,24,Planned,NIGHT,SENTINEL_DEMO_SCHED,2025-01-01
SCH-00008128,HOSP-001,DEPT-DIAG,2026-12-05,07:00:00,15:00:00,8.0,60,Planned,MORNING,SENTINEL_DEMO_SCHED,2025-01-01
