analytical_record_id,hospital_id,department_id,reporting_date,reporting_month,reporting_year,kpi_id,kpi_name,domain,numerator_value,denominator_value,kpi_value,unit,calculation_status,readiness_status,threshold_status,threshold_version,threshold_approval_status,threshold_is_provisional,configuration_version,data_confidence_level,confidence_rule_version,source_dataset,source_record_id,calculation_run_id,calculated_at
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260222,HOSP-001,DEPT-SURG,2026-02-22,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260222,PEX-KPI-DCF120177644,2026-07-27T14:44:00.552512
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260222,HOSP-001,DEPT-SURG,2026-02-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,3.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260222,PEX-KPI-DCF120177644,2026-07-27T14:44:00.562999
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260223,HOSP-001,DEPT-SURG,2026-02-23,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260223,PEX-KPI-DCF120177644,2026-07-27T14:44:00.588464
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260223,HOSP-001,DEPT-SURG,2026-02-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,2.0,1.0,2.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260223,PEX-KPI-DCF120177644,2026-07-27T14:44:00.600191
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260224,HOSP-001,DEPT-SURG,2026-02-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260224,PEX-KPI-DCF120177644,2026-07-27T14:44:00.617066
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260224,HOSP-001,DEPT-SURG,2026-02-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260224,PEX-KPI-DCF120177644,2026-07-27T14:44:00.622808
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260225,HOSP-001,DEPT-SURG,2026-02-25,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260225,PEX-KPI-DCF120177644,2026-07-27T14:44:00.633752
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260225,HOSP-001,DEPT-SURG,2026-02-25,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,3.0,4.333333333333333,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260225,PEX-KPI-DCF120177644,2026-07-27T14:44:00.644697
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260226,HOSP-001,DEPT-SURG,2026-02-26,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260226,PEX-KPI-DCF120177644,2026-07-27T14:44:00.667492
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260226,HOSP-001,DEPT-SURG,2026-02-26,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,2.0,4.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260226,PEX-KPI-DCF120177644,2026-07-27T14:44:00.673371
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260227,HOSP-001,DEPT-SURG,2026-02-27,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260227,PEX-KPI-DCF120177644,2026-07-27T14:44:00.685152
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260227,HOSP-001,DEPT-SURG,2026-02-27,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260227,PEX-KPI-DCF120177644,2026-07-27T14:44:00.690826
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260228,HOSP-001,DEPT-SURG,2026-02-28,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260228,PEX-KPI-DCF120177644,2026-07-27T14:44:00.704623
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260228,HOSP-001,DEPT-SURG,2026-02-28,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260228,PEX-KPI-DCF120177644,2026-07-27T14:44:00.713111
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260301,HOSP-001,DEPT-SURG,2026-03-01,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260301,PEX-KPI-DCF120177644,2026-07-27T14:44:00.727574
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260301,HOSP-001,DEPT-SURG,2026-03-01,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260301,PEX-KPI-DCF120177644,2026-07-27T14:44:00.737212
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260302,HOSP-001,DEPT-SURG,2026-03-02,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260302,PEX-KPI-DCF120177644,2026-07-27T14:44:00.766375
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260302,HOSP-001,DEPT-SURG,2026-03-02,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260302,PEX-KPI-DCF120177644,2026-07-27T14:44:00.779508
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260303,HOSP-001,DEPT-SURG,2026-03-03,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260303,PEX-KPI-DCF120177644,2026-07-27T14:44:00.805742
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260303,HOSP-001,DEPT-SURG,2026-03-03,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,4.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260303,PEX-KPI-DCF120177644,2026-07-27T14:44:00.833271
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260304,HOSP-001,DEPT-SURG,2026-03-04,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260304,PEX-KPI-DCF120177644,2026-07-27T14:44:00.878591
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260304,HOSP-001,DEPT-SURG,2026-03-04,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260304,PEX-KPI-DCF120177644,2026-07-27T14:44:00.885960
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260305,HOSP-001,DEPT-SURG,2026-03-05,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260305,PEX-KPI-DCF120177644,2026-07-27T14:44:00.901915
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260305,HOSP-001,DEPT-SURG,2026-03-05,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260305,PEX-KPI-DCF120177644,2026-07-27T14:44:00.911891
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260306,HOSP-001,DEPT-SURG,2026-03-06,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260306,PEX-KPI-DCF120177644,2026-07-27T14:44:00.930077
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260306,HOSP-001,DEPT-SURG,2026-03-06,,,kpi_006,Patient Satisfaction Score,Patient Experience,13.0,4.0,3.25,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260306,PEX-KPI-DCF120177644,2026-07-27T14:44:00.939117
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260307,HOSP-001,DEPT-SURG,2026-03-07,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260307,PEX-KPI-DCF120177644,2026-07-27T14:44:00.959758
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260307,HOSP-001,DEPT-SURG,2026-03-07,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260307,PEX-KPI-DCF120177644,2026-07-27T14:44:00.966754
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260308,HOSP-001,DEPT-SURG,2026-03-08,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260308,PEX-KPI-DCF120177644,2026-07-27T14:44:00.983350
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260308,HOSP-001,DEPT-SURG,2026-03-08,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260308,PEX-KPI-DCF120177644,2026-07-27T14:44:00.993532
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260309,HOSP-001,DEPT-SURG,2026-03-09,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260309,PEX-KPI-DCF120177644,2026-07-27T14:44:01.012930
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260309,HOSP-001,DEPT-SURG,2026-03-09,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260309,PEX-KPI-DCF120177644,2026-07-27T14:44:01.021379
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260310,HOSP-001,DEPT-SURG,2026-03-10,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260310,PEX-KPI-DCF120177644,2026-07-27T14:44:01.038751
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260310,HOSP-001,DEPT-SURG,2026-03-10,,,kpi_006,Patient Satisfaction Score,Patient Experience,12.0,3.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260310,PEX-KPI-DCF120177644,2026-07-27T14:44:01.047708
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260311,HOSP-001,DEPT-SURG,2026-03-11,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260311,PEX-KPI-DCF120177644,2026-07-27T14:44:01.062340
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260311,HOSP-001,DEPT-SURG,2026-03-11,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260311,PEX-KPI-DCF120177644,2026-07-27T14:44:01.068414
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260312,HOSP-001,DEPT-SURG,2026-03-12,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260312,PEX-KPI-DCF120177644,2026-07-27T14:44:01.082942
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260312,HOSP-001,DEPT-SURG,2026-03-12,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260312,PEX-KPI-DCF120177644,2026-07-27T14:44:01.088681
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260313,HOSP-001,DEPT-SURG,2026-03-13,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260313,PEX-KPI-DCF120177644,2026-07-27T14:44:01.102783
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260313,HOSP-001,DEPT-SURG,2026-03-13,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260313,PEX-KPI-DCF120177644,2026-07-27T14:44:01.109503
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260314,HOSP-001,DEPT-SURG,2026-03-14,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260314,PEX-KPI-DCF120177644,2026-07-27T14:44:01.120755
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260314,HOSP-001,DEPT-SURG,2026-03-14,,,kpi_006,Patient Satisfaction Score,Patient Experience,6.0,2.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260314,PEX-KPI-DCF120177644,2026-07-27T14:44:01.126717
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260315,HOSP-001,DEPT-SURG,2026-03-15,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260315,PEX-KPI-DCF120177644,2026-07-27T14:44:01.137029
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260315,HOSP-001,DEPT-SURG,2026-03-15,,,kpi_006,Patient Satisfaction Score,Patient Experience,8.0,2.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260315,PEX-KPI-DCF120177644,2026-07-27T14:44:01.142840
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260316,HOSP-001,DEPT-SURG,2026-03-16,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260316,PEX-KPI-DCF120177644,2026-07-27T14:44:01.154474
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260316,HOSP-001,DEPT-SURG,2026-03-16,,,kpi_006,Patient Satisfaction Score,Patient Experience,4.0,1.0,4.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260316,PEX-KPI-DCF120177644,2026-07-27T14:44:01.162702
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260317,HOSP-001,DEPT-SURG,2026-03-17,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260317,PEX-KPI-DCF120177644,2026-07-27T14:44:01.180026
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260317,HOSP-001,DEPT-SURG,2026-03-17,,,kpi_006,Patient Satisfaction Score,Patient Experience,7.0,2.0,3.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260317,PEX-KPI-DCF120177644,2026-07-27T14:44:01.189024
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260318,HOSP-001,DEPT-SURG,2026-03-18,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260318,PEX-KPI-DCF120177644,2026-07-27T14:44:01.206402
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260318,HOSP-001,DEPT-SURG,2026-03-18,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260318,PEX-KPI-DCF120177644,2026-07-27T14:44:01.214493
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260319,HOSP-001,DEPT-SURG,2026-03-19,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260319,PEX-KPI-DCF120177644,2026-07-27T14:44:01.229415
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260319,HOSP-001,DEPT-SURG,2026-03-19,,,kpi_006,Patient Satisfaction Score,Patient Experience,3.0,1.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260319,PEX-KPI-DCF120177644,2026-07-27T14:44:01.236347
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260320,HOSP-001,DEPT-SURG,2026-03-20,,,kpi_005,Patient Complaint Rate,Patient Experience,,,,Complaints per 1000 encounters,Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260320,PEX-KPI-DCF120177644,2026-07-27T14:44:01.247397
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260320,HOSP-001,DEPT-SURG,2026-03-20,,,kpi_006,Patient Satisfaction Score,Patient Experience,,,,Score (1-5 scale),Insufficient Data,PX Data Unavailable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260320,PEX-KPI-DCF120177644,2026-07-27T14:44:01.252299
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260321,HOSP-001,DEPT-SURG,2026-03-21,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260321,PEX-KPI-DCF120177644,2026-07-27T14:44:01.257974
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260321,HOSP-001,DEPT-SURG,2026-03-21,,,kpi_006,Patient Satisfaction Score,Patient Experience,5.0,2.0,2.5,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260321,PEX-KPI-DCF120177644,2026-07-27T14:44:01.263242
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260322,HOSP-001,DEPT-SURG,2026-03-22,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260322,PEX-KPI-DCF120177644,2026-07-27T14:44:01.273516
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260322,HOSP-001,DEPT-SURG,2026-03-22,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260322,PEX-KPI-DCF120177644,2026-07-27T14:44:01.279907
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260323,HOSP-001,DEPT-SURG,2026-03-23,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260323,PEX-KPI-DCF120177644,2026-07-27T14:44:01.293419
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260323,HOSP-001,DEPT-SURG,2026-03-23,,,kpi_006,Patient Satisfaction Score,Patient Experience,9.0,3.0,3.0,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260323,PEX-KPI-DCF120177644,2026-07-27T14:44:01.300373
AKPI-kpi_005-HOSP-001-DEPT-SURG-20260324,HOSP-001,DEPT-SURG,2026-03-24,,,kpi_005,Patient Complaint Rate,Patient Experience,,0.0,,Complaints per 1000 encounters,Zero Denominator,Not Assessed,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Unavailable,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260324,PEX-KPI-DCF120177644,2026-07-27T14:44:01.315248
AKPI-kpi_006-HOSP-001-DEPT-SURG-20260324,HOSP-001,DEPT-SURG,2026-03-24,,,kpi_006,Patient Satisfaction Score,Patient Experience,11.0,3.0,3.6666666666666665,Score (1-5 scale),Calculated,Calculable,Not Assessed,v1.0-draft,Draft,True,v1.0-draft,Medium,v1.0-draft,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260324,PEX-KPI-DCF120177644,2026-07-27T14:44:01.321082
