department_risk_record_id,hospital_id,department_id,reporting_date,assessable_kpi_count,unavailable_kpi_count,green_kpi_count,amber_kpi_count,red_kpi_count,critical_kpi_count,low_utilisation_count,watch_condition_count,repeated_breach_count,deteriorating_kpi_count,provisional_kpi_count,maximum_kpi_risk_score,average_assessable_kpi_risk_score,concurrent_risk_flag,concurrent_kpi_count,concurrent_kpi_list,concurrence_score,concurrence_rule_id,escalation_score,department_risk_score_raw,department_risk_score_normalized,department_priority_tier,urgency_level,dominant_kpi_id,dominant_kpi_name,dominant_kpi_score,dominant_driver_reason,dominant_driver_is_provisional,secondary_driver_1,secondary_driver_2,contributing_kpi_count,contributing_kpi_list,confidence_level,contains_provisional_kpi,provisional_risk_flag,provisional_risk_contribution,provisional_contribution_materiality,governance_warning,evidence_pack_id,data_availability_status,department_data_availability_rate,minimum_assessable_kpi_requirement,engine_run_id,processed_at,kpi_id,threshold_state,threshold_is_provisional,dominant_threshold_is_provisional,dominant_breach_type_governed,dominant_driver_governance_warning,dominant_driver_reason_governed
DRS-11B2BFAA483C,HOSP-001,DEPT-ADM,2026-09-24,2,4,2,0,0,0,0,2,0,2,2,23.913,23.913,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,19.08475,26.1561,Monitor,Review Soon,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,,2,kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-33CD1BFFDB1B,Limited,0.3333333333333333,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-8E2D9DA995D5,HOSP-001,DEPT-DIAG,2026-09-24,3,3,3,0,0,0,0,3,0,2,2,23.913,16.666666666666668,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,16.910849999999996,23.1768,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_004,2,kpi_002; kpi_001,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-DB4D1A6E0F81,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-5093DF4DA2B9,HOSP-001,DEPT-ED,2026-09-24,5,1,5,0,0,0,0,4,0,4,2,23.913,14.77608,False,3,kpi_002; kpi_004; kpi_006,0.0,,8.0,15.993674,21.9197,Monitor,Routine Monitoring,kpi_004,Average Patient Waiting Time,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,3,kpi_004; kpi_002; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-DA2E684FA28A,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-9A0A3FA63FC6,HOSP-001,DEPT-PEX,2026-09-24,3,3,3,0,0,0,0,2,0,1,2,23.913,12.3188,False,1,kpi_001,0.0,,2.0,14.656489999999998,20.0871,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_006,1,kpi_001,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-9C6ABD1F4A30,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-C467B610887F,HOSP-001,DEPT-SURG,2026-09-24,3,3,3,0,0,0,0,2,0,1,2,15.2174,10.239133333333331,False,1,kpi_001,0.0,,2.0,10.11957,13.8691,Stable,Routine Monitoring,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_001,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-2B3DA91F9D45,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-490AA160BCC4,HOSP-001,DEPT-OPC,2026-09-24,5,1,5,0,0,0,0,1,0,0,2,6.5217,3.84998,False,0,,0.0,,0.0,4.089759,5.6051,Stable,Routine Monitoring,kpi_004,Average Patient Waiting Time,6.5217,No current adverse indicators,False,kpi_006,kpi_001,0,,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-878C8DE9540D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_004,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-91BC15FC7B2F,HOSP-001,DEPT-ADM,2026-09-25,3,3,1,1,1,0,0,3,0,3,2,93.4783,60.86956666666666,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,61.676105,84.5287,Critical,Immediate Review,kpi_002,Staff Absenteeism Rate,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_006,3,kpi_002; kpi_001; kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-94294D795C74,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-C553E1D52150,HOSP-001,DEPT-PEX,2026-09-25,3,3,2,0,1,0,0,3,0,0,2,71.7391,29.71013333333333,False,1,kpi_002,0.0,,0.0,41.195635,56.4597,High,Immediate Review,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_006,kpi_001,1,kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-00B9A2525BA4,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-472BC08CE93B,HOSP-001,DEPT-DIAG,2026-09-25,5,1,4,0,1,0,0,3,0,2,2,71.7391,23.7239,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,4.0,40.549765,55.5745,High,Immediate Review,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,Moderate,True,False,5.5761,Minor,Department contains provisional threshold KPIs,DEP-EP-C9A4206B0AAE,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-57CEC50B211C,HOSP-001,DEPT-ICU,2026-09-25,4,2,4,0,0,0,0,4,1,2,2,30.4348,18.934775,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,7.0,20.8260925,28.5427,Monitor,Prompt Review,kpi_002,Staff Absenteeism Rate,30.4348,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_003,2,kpi_002; kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-6A89D6149692,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-03B4D93F32BC,HOSP-001,DEPT-ED,2026-09-25,3,3,3,0,0,0,0,2,0,2,2,23.913,18.1159,True,2,kpi_001; kpi_004,5.0,Staffing-Flow Pressure,4.0,17.345619999999997,23.7726,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_002,2,kpi_001; kpi_004,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-FA842E5FB547,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-1222F844A3F5,HOSP-001,DEPT-MED,2026-09-25,4,2,4,0,0,0,0,4,0,3,2,23.913,16.375,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,17.02335,23.3309,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-4E1623803532,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-7554CD7F336E,HOSP-001,DEPT-SURG,2026-09-25,4,2,4,0,0,0,0,4,0,1,2,15.2174,11.3261,False,1,kpi_001,0.0,,2.0,10.44566,14.3161,Stable,Routine Monitoring,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_006,1,kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-1D7C57194399,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-B17E67DA011F,HOSP-001,DEPT-OPC,2026-09-25,5,1,5,0,0,0,0,1,0,1,2,15.2174,5.589119999999999,False,1,kpi_006,0.0,,2.0,8.724566,11.9572,Stable,Routine Monitoring,kpi_006,Patient Satisfaction Score,15.2174,watch=Low; trend=deteriorating,False,kpi_004,kpi_001,1,kpi_006,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-85F1A6625AEB,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-D81E2B4C4926,HOSP-001,DEPT-OPC,2026-09-26,3,3,2,0,1,0,0,2,0,0,2,71.7391,28.26086666666667,False,1,kpi_002,0.0,,0.0,40.760855,55.8638,High,Immediate Review,kpi_002,Staff Absenteeism Rate,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_004,kpi_001,1,kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-DF3E21865CAE,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-DF116929E5F8,HOSP-001,DEPT-ICU,2026-09-26,4,2,3,1,0,0,0,4,1,1,2,44.6087,24.195675,False,2,kpi_002; kpi_003,0.0,,5.0,27.8326175,38.1453,Elevated,Prompt Review,kpi_003,Bed Occupancy Rate,44.6087,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_001,2,kpi_003; kpi_002,Moderate,True,True,44.6087,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-D4EE4B7D264A,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-5A32E1F19758,HOSP-001,DEPT-MED,2026-09-26,3,3,2,1,0,0,0,3,0,1,2,42.75,25.8442,False,2,kpi_001; kpi_003,0.0,,2.0,27.19076,37.2656,Elevated,Review Soon,kpi_003,Bed Occupancy Rate,42.75,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,2,kpi_003; kpi_001,Moderate,True,True,42.75,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-FB1080E16999,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Upper Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Upper Amber; breach=Provisional Breach
DRS-F0A4AE4A0339,HOSP-001,DEPT-DIAG,2026-09-26,4,2,3,1,0,0,0,3,0,2,2,37.1739,19.61955,True,3,kpi_001; kpi_002; kpi_005,5.0,Workforce Pressure,4.0,23.76412,32.5693,Monitor,Review Soon,kpi_005,Patient Complaint Rate,37.1739,threshold=Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_005; kpi_001; kpi_002,Moderate,True,True,37.1739,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-FF42ACBB704A,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_005,Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Amber; breach=Provisional Breach
DRS-29780A2639AE,HOSP-001,DEPT-ADM,2026-09-26,3,3,3,0,0,0,0,3,0,3,2,23.913,18.11593333333333,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,17.545630000000003,24.0467,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-559E9EDDF8C7,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-A98E101DB17B,HOSP-001,DEPT-ED,2026-09-26,5,1,5,0,0,0,0,5,0,4,2,23.913,17.38478,True,3,kpi_001; kpi_004; kpi_006,5.0,Staffing-Flow Pressure,8.0,17.526284,24.0202,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_006,3,kpi_001; kpi_004; kpi_006,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-9981207D2A33,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-A112783F58EC,HOSP-001,DEPT-PEX,2026-09-26,3,3,3,0,0,0,0,3,0,1,2,23.913,14.492766666666668,False,1,kpi_002,0.0,,2.0,15.30868,20.9809,Monitor,Routine Monitoring,kpi_002,Staff Absenteeism Rate,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_001,1,kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-65D46CF2F736,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-DFE9F674298C,HOSP-001,DEPT-SURG,2026-09-26,4,2,4,0,0,0,0,4,0,1,2,15.2174,11.3261,False,1,kpi_001,0.0,,2.0,10.44566,14.3161,Stable,Routine Monitoring,kpi_001,Staffing Level,15.2174,watch=Low; trend=deteriorating,False,kpi_003,kpi_006,1,kpi_001,Moderate,True,False,14.8696,Minor,Department contains provisional threshold KPIs,DEP-EP-7B01064E2FD9,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-2DCC9C3EC86C,HOSP-001,DEPT-SURG,2026-09-27,4,2,2,1,1,0,0,4,0,1,2,71.7391,34.442925,False,3,kpi_001; kpi_003; kpi_006,0.0,,2.0,42.815472500000006,58.6797,High,Immediate Review,kpi_006,Patient Satisfaction Score,71.7391,threshold=Red; breach=Provisional Breach; watch=High,False,kpi_003,kpi_001,3,kpi_006; kpi_003; kpi_001,Moderate,True,True,46.4674,Material,Department contains provisional threshold KPIs; Provisional KPI materially affects department risk,DEP-EP-AB462AE13BE7,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-AE2B4819342B,HOSP-001,DEPT-OPC,2026-09-27,5,1,4,1,0,0,0,2,0,1,2,60.8696,15.46304,False,1,kpi_006,0.0,,2.0,32.230232,44.1724,Elevated,Review Soon,kpi_006,Patient Satisfaction Score,60.8696,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,False,kpi_002,kpi_005,1,kpi_006,Moderate,True,False,5.5761,Minor,Department contains provisional threshold KPIs,DEP-EP-C9E53B1EC02C,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-715685CDEFB1,HOSP-001,DEPT-PEX,2026-09-27,3,3,2,1,0,0,0,2,0,0,2,47.8261,21.0145,False,1,kpi_006,0.0,,0.0,27.826095,38.1364,Elevated,Review Soon,kpi_006,Patient Satisfaction Score,47.8261,threshold=Amber; breach=Provisional Breach; watch=Moderate,False,kpi_001,kpi_002,1,kpi_006,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-0B943C428C03,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Amber,False,False,Amber Condition,Dominant risk driver uses approved threshold,threshold=Amber; breach=Amber Condition
DRS-DEC2998C4156,HOSP-001,DEPT-ICU,2026-09-27,3,3,3,0,0,0,0,2,1,1,2,26.087,14.586966666666669,False,1,kpi_002,0.0,,5.0,16.61524,22.7716,Monitor,Prompt Review,kpi_002,Staff Absenteeism Rate,26.087,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_001,1,kpi_002,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-E36D88C5E4E0,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_002,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-2050C9D0AC53,HOSP-001,DEPT-DIAG,2026-09-27,4,2,3,1,0,0,0,3,0,2,2,37.1739,20.7065,True,3,kpi_001; kpi_002; kpi_005,5.0,Workforce Pressure,4.0,24.090205,33.0163,Monitor,Review Soon,kpi_005,Patient Complaint Rate,37.1739,threshold=Amber; breach=Provisional Breach; watch=Moderate,True,kpi_001,kpi_002,3,kpi_005; kpi_001; kpi_002,Moderate,True,True,37.1739,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-4721F23F2DA9,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_005,Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Amber; breach=Provisional Breach
DRS-B9858C153B70,HOSP-001,DEPT-ADM,2026-09-27,3,3,3,0,0,0,0,3,0,3,2,23.913,18.11593333333333,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,17.545630000000003,24.0467,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-69AD78F7AF21,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-C7B88F3F1EE7,HOSP-001,DEPT-ED,2026-09-27,5,1,5,0,0,0,0,5,0,3,2,23.913,15.64564,True,2,kpi_001; kpi_004,5.0,Staffing-Flow Pressure,6.0,16.804542,23.0311,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_005,2,kpi_001; kpi_004,Moderate,True,False,13.0109,Minor,Department contains provisional threshold KPIs,DEP-EP-2EA60D6EEA5D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-798469378BE2,HOSP-001,DEPT-MED,2026-09-27,4,2,4,0,0,0,0,2,0,2,2,23.913,15.445625,False,2,kpi_001; kpi_006,0.0,,4.0,15.7945375,21.6468,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_006,kpi_003,2,kpi_001; kpi_006,Moderate,True,False,7.4348,Minor,Department contains provisional threshold KPIs,DEP-EP-745244AEB101,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-D6AF905EC5F6,HOSP-001,DEPT-ADM,2026-09-28,3,3,2,0,1,0,0,3,0,3,2,93.4783,44.2029,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,56.676105,77.6761,Critical,Immediate Review,kpi_006,Patient Satisfaction Score,93.4783,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,High,True,False,0.0,,Department contains provisional threshold KPIs,DEP-EP-47DFD6B197C1,Limited,0.5,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Red,False,False,Red Breach,Dominant risk driver uses approved threshold,threshold=Red; breach=Red Breach
DRS-21B483B0A401,HOSP-001,DEPT-ICU,2026-09-28,4,2,3,1,0,0,0,3,1,0,2,40.8913,18.918475,False,2,kpi_002; kpi_003,0.0,,3.0,24.3766275,33.4088,Monitor,Prompt Review,kpi_003,Bed Occupancy Rate,40.8913,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,True,kpi_002,kpi_006,2,kpi_003; kpi_002,Moderate,True,True,40.8913,Dominant,Department contains provisional threshold KPIs; Provisional KPI is dominant risk driver,DEP-EP-2A7AC3379131,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_003,Lower Amber,True,True,Provisional Breach,Dominant risk driver uses provisional threshold,threshold=Lower Amber; breach=Provisional Breach
DRS-DD93502478FD,HOSP-001,DEPT-ED,2026-09-28,5,1,5,0,0,0,0,4,0,3,2,23.913,14.28476,True,3,kpi_001; kpi_002; kpi_004,10.0,Workforce Pressure; Staffing-Flow Pressure,6.0,17.146278000000002,23.4994,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_004,kpi_002,3,kpi_001; kpi_004; kpi_002,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-423E1F26F0D6,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-D485AA912932,HOSP-001,DEPT-MED,2026-09-28,4,2,4,0,0,0,0,4,0,2,2,23.913,16.374975,True,2,kpi_001; kpi_002,5.0,Workforce Pressure,4.0,16.8233425,23.0568,Monitor,Routine Monitoring,kpi_001,Staffing Level,23.913,watch=Moderate; trend=deteriorating,False,kpi_002,kpi_003,2,kpi_001; kpi_002,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-9BE87B4B5F3E,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_001,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-9F2990B4891B,HOSP-001,DEPT-DIAG,2026-09-28,5,1,5,0,0,0,0,3,0,3,2,23.913,12.54564,True,3,kpi_001; kpi_002; kpi_006,5.0,Workforce Pressure,6.0,15.874542,21.7565,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_001,kpi_002,3,kpi_006; kpi_001; kpi_002,Moderate,True,False,1.8587,Minor,Department contains provisional threshold KPIs,DEP-EP-F3FE0237ED8D,Sufficient,0.8333333333333334,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
DRS-D4AA9E1FD080,HOSP-001,DEPT-SURG,2026-09-28,4,2,4,0,0,0,0,3,0,1,2,23.913,10.396725,False,1,kpi_006,0.0,,2.0,14.0798675,19.2968,Monitor,Routine Monitoring,kpi_006,Patient Satisfaction Score,23.913,watch=Moderate; trend=deteriorating,False,kpi_003,kpi_002,1,kpi_006,Moderate,True,False,11.1522,Minor,Department contains provisional threshold KPIs,DEP-EP-135F859AD842,Sufficient,0.6666666666666666,4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471,kpi_006,Green,False,False,No Breach,Dominant risk driver uses approved threshold,No current adverse indicators
