lineage_id,scenario_run_id,source_type,source_id,source_file,link_type,recorded_at
LIN-EV-SR-BL-C655127B554A64AE-COMP-CONS-001-RECID-2,SR-BL-C655127B554A64AE-COMP-CONS-001,Recommendation,REC-CASE-DEPT-SURG-20260429-OPT1,,Approved By,2026-07-28T14:59:08.768445
LIN-EV-SR-BL-C655127B554A64AE-COMP-CONS-001-COMP-3,SR-BL-C655127B554A64AE-COMP-CONS-001,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.768451
LIN-EV-SR-BL-C655127B554A64AE-COMP-CONS-001-PKG-4,SR-BL-C655127B554A64AE-COMP-CONS-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.768456
LIN-EV-SR-BL-C655127B554A64AE-COMP-CONS-001-EP-5,SR-BL-C655127B554A64AE-COMP-CONS-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.768462
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-BASE-0,SR-BL-C655127B554A64AE-COMP-EXP-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.777999
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-REC-1,SR-BL-C655127B554A64AE-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260429,,Contributed To,2026-07-28T14:59:08.778007
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-RECID-2,SR-BL-C655127B554A64AE-COMP-EXP-001,Recommendation,REC-CASE-DEPT-SURG-20260429-OPT1,,Approved By,2026-07-28T14:59:08.778016
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-COMP-3,SR-BL-C655127B554A64AE-COMP-EXP-001,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.778023
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-PKG-4,SR-BL-C655127B554A64AE-COMP-EXP-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.778028
LIN-EV-SR-BL-C655127B554A64AE-COMP-EXP-001-EP-5,SR-BL-C655127B554A64AE-COMP-EXP-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.778034
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-BASE-0,SR-BL-C655127B554A64AE-COMP-HIGH-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.783875
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-REC-1,SR-BL-C655127B554A64AE-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260429,,Contributed To,2026-07-28T14:59:08.783881
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-RECID-2,SR-BL-C655127B554A64AE-COMP-HIGH-001,Recommendation,REC-CASE-DEPT-SURG-20260429-OPT1,,Approved By,2026-07-28T14:59:08.783884
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-COMP-3,SR-BL-C655127B554A64AE-COMP-HIGH-001,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.783888
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-PKG-4,SR-BL-C655127B554A64AE-COMP-HIGH-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.783891
LIN-EV-SR-BL-C655127B554A64AE-COMP-HIGH-001-EP-5,SR-BL-C655127B554A64AE-COMP-HIGH-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.783894
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-BASE-0,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.796818
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-REC-1,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260504,,Contributed To,2026-07-28T14:59:08.796826
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-RECID-2,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Recommendation,REC-CASE-DEPT-SURG-20260504-OPT1,,Approved By,2026-07-28T14:59:08.796830
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-COMP-3,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.796834
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-PKG-4,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.796837
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-BASE-001-EP-5,SR-BL-4EB4306376D2F8D1-COMP-BASE-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.796840
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-BASE-0,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.803712
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-REC-1,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260504,,Contributed To,2026-07-28T14:59:08.803725
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-RECID-2,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Recommendation,REC-CASE-DEPT-SURG-20260504-OPT1,,Approved By,2026-07-28T14:59:08.803733
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-COMP-3,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.803740
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-PKG-4,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.803746
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-CONS-001-EP-5,SR-BL-4EB4306376D2F8D1-COMP-CONS-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.803753
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-BASE-0,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.819248
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-REC-1,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260504,,Contributed To,2026-07-28T14:59:08.819295
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-RECID-2,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Recommendation,REC-CASE-DEPT-SURG-20260504-OPT1,,Approved By,2026-07-28T14:59:08.819304
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-COMP-3,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.819311
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-PKG-4,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.819317
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-EXP-001-EP-5,SR-BL-4EB4306376D2F8D1-COMP-EXP-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.819323
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-BASE-0,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.827517
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-REC-1,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260504,,Contributed To,2026-07-28T14:59:08.827523
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-RECID-2,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Recommendation,REC-CASE-DEPT-SURG-20260504-OPT1,,Approved By,2026-07-28T14:59:08.827527
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-COMP-3,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.827563
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-PKG-4,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.827567
LIN-EV-SR-BL-4EB4306376D2F8D1-COMP-HIGH-001-EP-5,SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.827571
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-BASE-0,SR-BL-1D258A1050219DC6-COMP-BASE-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.835251
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-REC-1,SR-BL-1D258A1050219DC6-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260517,,Contributed To,2026-07-28T14:59:08.835258
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-RECID-2,SR-BL-1D258A1050219DC6-COMP-BASE-001,Recommendation,REC-CASE-DEPT-SURG-20260517-OPT1,,Approved By,2026-07-28T14:59:08.835264
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-COMP-3,SR-BL-1D258A1050219DC6-COMP-BASE-001,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.835269
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-PKG-4,SR-BL-1D258A1050219DC6-COMP-BASE-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.835274
LIN-EV-SR-BL-1D258A1050219DC6-COMP-BASE-001-EP-5,SR-BL-1D258A1050219DC6-COMP-BASE-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.835278
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-BASE-0,SR-BL-1D258A1050219DC6-COMP-CONS-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.841879
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-REC-1,SR-BL-1D258A1050219DC6-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260517,,Contributed To,2026-07-28T14:59:08.841890
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-RECID-2,SR-BL-1D258A1050219DC6-COMP-CONS-001,Recommendation,REC-CASE-DEPT-SURG-20260517-OPT1,,Approved By,2026-07-28T14:59:08.841898
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-COMP-3,SR-BL-1D258A1050219DC6-COMP-CONS-001,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.841905
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-PKG-4,SR-BL-1D258A1050219DC6-COMP-CONS-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.841912
LIN-EV-SR-BL-1D258A1050219DC6-COMP-CONS-001-EP-5,SR-BL-1D258A1050219DC6-COMP-CONS-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.841918
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-BASE-0,SR-BL-1D258A1050219DC6-COMP-EXP-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.846528
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-REC-1,SR-BL-1D258A1050219DC6-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260517,,Contributed To,2026-07-28T14:59:08.846533
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-RECID-2,SR-BL-1D258A1050219DC6-COMP-EXP-001,Recommendation,REC-CASE-DEPT-SURG-20260517-OPT1,,Approved By,2026-07-28T14:59:08.846537
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-COMP-3,SR-BL-1D258A1050219DC6-COMP-EXP-001,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.846541
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-PKG-4,SR-BL-1D258A1050219DC6-COMP-EXP-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.846544
LIN-EV-SR-BL-1D258A1050219DC6-COMP-EXP-001-EP-5,SR-BL-1D258A1050219DC6-COMP-EXP-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.846547
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-BASE-0,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.850739
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-REC-1,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260517,,Contributed To,2026-07-28T14:59:08.850747
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-RECID-2,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Recommendation,REC-CASE-DEPT-SURG-20260517-OPT1,,Approved By,2026-07-28T14:59:08.850752
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-COMP-3,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.850758
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-PKG-4,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.850763
LIN-EV-SR-BL-1D258A1050219DC6-COMP-HIGH-001-EP-5,SR-BL-1D258A1050219DC6-COMP-HIGH-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.850768
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-BASE-0,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.862837
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-REC-1,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260521,,Contributed To,2026-07-28T14:59:08.862843
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-REC-2,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260522,,Contributed To,2026-07-28T14:59:08.862846
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-REC-3,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260523,,Contributed To,2026-07-28T14:59:08.862849
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-REC-4,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260524,,Contributed To,2026-07-28T14:59:08.862852
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-RECID-5,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Recommendation,REC-CASE-DEPT-SURG-20260521-OPT1,,Approved By,2026-07-28T14:59:08.862856
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-RECID-6,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Recommendation,REC-CASE-DEPT-SURG-20260524-OPT1,,Approved By,2026-07-28T14:59:08.862860
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-COMP-7,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Comparator Config,COMP-BASE-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.862863
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-PKG-8,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.862866
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-BASE-001-EP-9,SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.862870
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-BASE-0,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.869333
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-REC-1,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260521,,Contributed To,2026-07-28T14:59:08.869344
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-REC-2,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260522,,Contributed To,2026-07-28T14:59:08.869351
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-REC-3,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260523,,Contributed To,2026-07-28T14:59:08.869357
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-REC-4,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260524,,Contributed To,2026-07-28T14:59:08.869372
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-RECID-5,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Recommendation,REC-CASE-DEPT-SURG-20260521-OPT1,,Approved By,2026-07-28T14:59:08.869378
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-RECID-6,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Recommendation,REC-CASE-DEPT-SURG-20260524-OPT1,,Approved By,2026-07-28T14:59:08.869387
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-COMP-7,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Comparator Config,COMP-CONS-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.869392
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-PKG-8,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.869397
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-CONS-001-EP-9,SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.869402
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-BASE-0,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.879450
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-REC-1,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260521,,Contributed To,2026-07-28T14:59:08.879458
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-REC-2,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260522,,Contributed To,2026-07-28T14:59:08.879464
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-REC-3,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260523,,Contributed To,2026-07-28T14:59:08.879470
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-REC-4,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260524,,Contributed To,2026-07-28T14:59:08.879474
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-RECID-5,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Recommendation,REC-CASE-DEPT-SURG-20260521-OPT1,,Approved By,2026-07-28T14:59:08.879480
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-RECID-6,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Recommendation,REC-CASE-DEPT-SURG-20260524-OPT1,,Approved By,2026-07-28T14:59:08.879485
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-COMP-7,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Comparator Config,COMP-EXP-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.879490
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-PKG-8,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Package,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:08.879496
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-EXP-001-EP-9,SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,Episode,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:08.879501
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-BASE-0,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:08.932720
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-REC-1,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260521,,Contributed To,2026-07-28T14:59:08.932733
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-REC-2,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260522,,Contributed To,2026-07-28T14:59:08.932741
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-REC-3,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260523,,Contributed To,2026-07-28T14:59:08.932748
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-REC-4,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Analytical Record,AKPI-kpi_001-HOSP-001-DEPT-SURG-20260524,,Contributed To,2026-07-28T14:59:08.932754
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-RECID-5,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Recommendation,REC-CASE-DEPT-SURG-20260521-OPT1,,Approved By,2026-07-28T14:59:08.932762
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-RECID-6,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Recommendation,REC-CASE-DEPT-SURG-20260524-OPT1,,Approved By,2026-07-28T14:59:08.932770
LIN-EV-SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001-COMP-7,SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,Comparator Config,COMP-HIGH-001,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:08.932777
