watch_record_id,integration_record_id,hospital_id,department_id,reporting_date,kpi_id,trend_direction,operational_trend_interpretation,trend_confidence,sustained_movement_flag,statistical_signal_flag,source_trend_record_id,engine_run_id,processed_at
WCH-28F42CE9C07A48C5,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260704,HOSP-001,DEPT-PEX,2026-07-04,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260704-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E7F965868F334900,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260705,HOSP-001,DEPT-PEX,2026-07-05,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260705-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7A6D06EF230F438F,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260706,HOSP-001,DEPT-PEX,2026-07-06,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260706-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EB999677E9D140F6,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260707,HOSP-001,DEPT-PEX,2026-07-07,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260707-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6B7A4938805544A9,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260708,HOSP-001,DEPT-PEX,2026-07-08,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260708-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DBE6A2B4A020497A,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260709,HOSP-001,DEPT-PEX,2026-07-09,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260709-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CF1C08C325814B30,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260710,HOSP-001,DEPT-PEX,2026-07-10,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260710-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5EC59ADA531946D4,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260711,HOSP-001,DEPT-PEX,2026-07-11,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260711-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0E06B38AC2654FE2,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260712,HOSP-001,DEPT-PEX,2026-07-12,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260712-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-ACBCDB5CBD43492B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260713,HOSP-001,DEPT-PEX,2026-07-13,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260713-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-6511DDF0B0A84523,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260714,HOSP-001,DEPT-PEX,2026-07-14,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260714-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-727FEE32E071498C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260715,HOSP-001,DEPT-PEX,2026-07-15,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260715-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0AD2C5F524B44EFC,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260716,HOSP-001,DEPT-PEX,2026-07-16,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260716-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-885337D23D5E4CC5,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260717,HOSP-001,DEPT-PEX,2026-07-17,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260717-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EF9DBDEDF13A4EEB,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260718,HOSP-001,DEPT-PEX,2026-07-18,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260718-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E616782FC6D04E9B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260719,HOSP-001,DEPT-PEX,2026-07-19,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260719-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-FD27232469F94902,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260720,HOSP-001,DEPT-PEX,2026-07-20,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260720-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-991823C4166E44C0,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260721,HOSP-001,DEPT-PEX,2026-07-21,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260721-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-63B8E7769FD94D8C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260722,HOSP-001,DEPT-PEX,2026-07-22,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260722-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-39C1B47579554B84,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260723,HOSP-001,DEPT-PEX,2026-07-23,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260723-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C4687A8E024D403F,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260724,HOSP-001,DEPT-PEX,2026-07-24,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260724-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1DFB977A653C41E7,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260725,HOSP-001,DEPT-PEX,2026-07-25,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260725-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-541C67517F244324,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260726,HOSP-001,DEPT-PEX,2026-07-26,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260726-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-EC3408C943D3466E,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260727,HOSP-001,DEPT-PEX,2026-07-27,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260727-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CA30B715DFF8480C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260728,HOSP-001,DEPT-PEX,2026-07-28,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260728-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3285D837A6BD466D,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260729,HOSP-001,DEPT-PEX,2026-07-29,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260729-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-896289987676483B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260730,HOSP-001,DEPT-PEX,2026-07-30,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260730-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E2C6EB350304457E,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260731,HOSP-001,DEPT-PEX,2026-07-31,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260731-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-694505A5A281482F,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260801,HOSP-001,DEPT-PEX,2026-08-01,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260801-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-35DE51123AB14604,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260802,HOSP-001,DEPT-PEX,2026-08-02,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260802-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-379616AE22FA4EAF,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260803,HOSP-001,DEPT-PEX,2026-08-03,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260803-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CB7EF7D833E245CC,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260804,HOSP-001,DEPT-PEX,2026-08-04,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260804-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3051CF51AAAD489C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260805,HOSP-001,DEPT-PEX,2026-08-05,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260805-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-4A7F633CE7844D96,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260806,HOSP-001,DEPT-PEX,2026-08-06,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260806-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7BD287FAB2CA4F36,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260807,HOSP-001,DEPT-PEX,2026-08-07,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260807-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E2D095FC022C45E9,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260808,HOSP-001,DEPT-PEX,2026-08-08,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260808-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-458A34EADA2A4E01,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260809,HOSP-001,DEPT-PEX,2026-08-09,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260809-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-639148AD66AB4439,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260810,HOSP-001,DEPT-PEX,2026-08-10,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260810-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-60B66FFAAF5443B2,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260811,HOSP-001,DEPT-PEX,2026-08-11,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260811-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-45CF65391FDD42E9,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260812,HOSP-001,DEPT-PEX,2026-08-12,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260812-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-90FAFC4A1FF04DE1,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260813,HOSP-001,DEPT-PEX,2026-08-13,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260813-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-ECEC7537B714479B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260814,HOSP-001,DEPT-PEX,2026-08-14,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260814-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-06A408E20C8146D0,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260815,HOSP-001,DEPT-PEX,2026-08-15,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260815-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-599530456AE14864,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260816,HOSP-001,DEPT-PEX,2026-08-16,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260816-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8CE0E72A79384EBF,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260817,HOSP-001,DEPT-PEX,2026-08-17,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260817-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-2665604A1FF24013,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260818,HOSP-001,DEPT-PEX,2026-08-18,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260818-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-24805FAB2A144BE7,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260819,HOSP-001,DEPT-PEX,2026-08-19,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260819-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D3A24744614F4EAD,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260820,HOSP-001,DEPT-PEX,2026-08-20,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260820-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1A114FBD4A6346B4,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260821,HOSP-001,DEPT-PEX,2026-08-21,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260821-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-417A50F6280B4D5C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260822,HOSP-001,DEPT-PEX,2026-08-22,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260822-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E39B24E109444DA1,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260823,HOSP-001,DEPT-PEX,2026-08-23,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260823-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7C5ABE87D3E24D9B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260824,HOSP-001,DEPT-PEX,2026-08-24,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260824-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-53A54FBAE9974370,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260825,HOSP-001,DEPT-PEX,2026-08-25,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260825-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-3D619B1BC74F443C,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260826,HOSP-001,DEPT-PEX,2026-08-26,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260826-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-98CB281DBEA24C58,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260827,HOSP-001,DEPT-PEX,2026-08-27,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260827-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-ACE2988EF1EE4BBC,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260828,HOSP-001,DEPT-PEX,2026-08-28,kpi_002,Sustained Decrease,Improving,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260828-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-67717B0443C94253,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260829,HOSP-001,DEPT-PEX,2026-08-29,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260829-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-8851902A1D294989,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260830,HOSP-001,DEPT-PEX,2026-08-30,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260830-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-28C258050B054B75,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260831,HOSP-001,DEPT-PEX,2026-08-31,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260831-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-1B4FA7288B524B95,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260901,HOSP-001,DEPT-PEX,2026-09-01,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260901-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-21A3AFE332A84485,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260902,HOSP-001,DEPT-PEX,2026-09-02,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260902-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C1BE8D42840C42E8,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260903,HOSP-001,DEPT-PEX,2026-09-03,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260903-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-5AEA0142172E4C0A,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260904,HOSP-001,DEPT-PEX,2026-09-04,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260904-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-C5605D70EBAB40C0,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260905,HOSP-001,DEPT-PEX,2026-09-05,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260905-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-D600DD020EAF4A2B,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260906,HOSP-001,DEPT-PEX,2026-09-06,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260906-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-BCC443A7F0F74F74,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260907,HOSP-001,DEPT-PEX,2026-09-07,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260907-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-78F2DDCA5FB64F7D,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260908,HOSP-001,DEPT-PEX,2026-09-08,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260908-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-040D71EFF00C49D2,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260909,HOSP-001,DEPT-PEX,2026-09-09,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260909-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-989FA91E44EA4EE3,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260910,HOSP-001,DEPT-PEX,2026-09-10,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260910-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-0D51267C374F4A14,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260911,HOSP-001,DEPT-PEX,2026-09-11,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260911-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-48660DAA702A4FD5,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260912,HOSP-001,DEPT-PEX,2026-09-12,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260912-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-34032F384EE54152,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260913,HOSP-001,DEPT-PEX,2026-09-13,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260913-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-366B969C3F754C06,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260914,HOSP-001,DEPT-PEX,2026-09-14,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260914-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-CA4DF42FF1FF405E,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260915,HOSP-001,DEPT-PEX,2026-09-15,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260915-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-30DE79E93D474304,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260916,HOSP-001,DEPT-PEX,2026-09-16,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260916-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DF2D4158D3784AB5,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260917,HOSP-001,DEPT-PEX,2026-09-17,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260917-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-45B89DCC1DE74D2D,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260918,HOSP-001,DEPT-PEX,2026-09-18,kpi_002,Sustained Increase,Deteriorating,Medium,False,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260918-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-E01E8666DE4E48DD,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260919,HOSP-001,DEPT-PEX,2026-09-19,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260919-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-DD4D13E5245F44B0,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260920,HOSP-001,DEPT-PEX,2026-09-20,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260920-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-7C64B2B1ABEC41E6,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260921,HOSP-001,DEPT-PEX,2026-09-21,kpi_002,Sustained Decrease,Improving,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260921-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
WCH-64E3785FFB4C4331,IKPI-kpi_002-HOSP-001-DEPT-PEX-20260922,HOSP-001,DEPT-PEX,2026-09-22,kpi_002,Sustained Increase,Deteriorating,Medium,True,True,TSIG-kpi_002-HOSP-001-DEPT-PEX-20260922-trend_slope,THWATCH-C46AF317C3EA44A8,2026-07-27T21:39:06.778860
