analytical_record_id,kpi_id,evidence_type,source_dataset,source_field,source_value,evidence_role,source_record_id,calculation_run_id
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260719,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260719,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260719,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260719,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260720,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260720,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260720,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,103.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260720,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260720,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260720,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260720,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260720,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260720,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260720,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260720,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260721,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260721,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260721,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,97.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260721,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260721,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260721,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260721,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260721,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260721,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260721,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260721,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260722,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,2.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260722,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260722,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,86.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260722,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260722,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260722,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260722,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260722,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260722,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260722,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260722,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260723,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260723,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260723,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,74.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260723,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260723,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260723,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260723,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260723,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260723,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260723,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260723,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260724,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260724,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260724,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,84.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260724,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260724,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260724,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,8.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260724,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260724,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260724,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260724,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260724,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260725,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260725,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260725,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,95.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260725,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260725,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260725,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260725,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260725,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260725,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260725,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260725,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260726,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,3.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260726,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260726,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,74.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260726,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260726,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260726,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260726,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260726,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260726,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260726,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260726,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260727,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260727,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260727,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,102.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260727,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260727,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260727,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260727,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260727,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260727,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260727,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260727,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260728,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,2.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260728,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260728,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,100.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260728,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260728,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260728,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260728,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260728,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,0.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260728,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260728,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260728,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260729,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260729,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260729,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,83.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260729,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260729,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260729,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,10.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260729,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260729,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260729,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260729,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260729,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260730,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260730,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260730,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,131.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260730,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260730,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260730,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,9.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260730,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260730,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,3.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260730,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260730,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260730,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260731,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260731,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260731,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,96.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260731,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260731,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260731,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260731,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260731,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260731,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260731,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260731,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260801,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260801,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260801,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,92.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260801,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260801,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260801,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260801,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260801,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260801,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260801,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260801,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260802,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260802,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260802,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,95.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260802,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260802,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260802,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,2.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260802,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260802,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260802,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260802,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260802,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260803,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,1.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260803,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260803,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,76.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260803,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260803,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260803,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,7.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260803,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260803,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,2.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260803,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260803,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260803,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260804,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260804,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260804,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,93.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260804,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260804,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260804,kpi_006,numerator,processed_operational_daily.csv,survey_score_weighted_sum,3.0,weighted_score_numerator,OPD-HOSP-001-DEPT-OPC-20260804,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260804,kpi_006,denominator,processed_operational_daily.csv,survey_valid_score_record_count,1.0,valid_response_denominator,OPD-HOSP-001-DEPT-OPC-20260804,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260804,kpi_006,scale,config/kpi_definition_config.csv,unit,1-5,score_scale,,PEX-KPI-DCF120177644
AKPI-kpi_006-HOSP-001-DEPT-OPC-20260804,kpi_006,weighting_method,config/kpi_definition_config.csv,formula,weighted_sum / valid_response_count,response_weighting,,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260805,kpi_005,numerator,processed_operational_daily.csv,complaint_valid_record_count,0.0,valid_complaint_count,OPD-HOSP-001-DEPT-OPC-20260805,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260805,kpi_005,denominator,processed_operational_daily.csv,encounter_record_count,83.0,exposure_denominator,OPD-HOSP-001-DEPT-OPC-20260805,PEX-KPI-DCF120177644
AKPI-kpi_005-HOSP-001-DEPT-OPC-20260805,kpi_005,multiplier,config/kpi_definition_config.csv,formula,1000.0,per_1000_multiplier,,PEX-KPI-DCF120177644
