reporting_date,hospital_id,department_id,department_risk_score_normalized,department_priority_tier,urgency_level,rank_within_hospital,dominant_kpi_id,dominant_kpi_name,dominant_driver_reason,secondary_driver_1,secondary_driver_2,assessable_kpi_count,provisional_risk_flag,confidence_level,evidence_pack_id,engine_run_id,processed_at
2026-09-19,HOSP-001,DEPT-OPC,10.0743,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_006,5,False,Moderate,DEP-EP-203DBD4BE7F0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-DIAG,56.6989,High,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,False,Moderate,DEP-EP-EA6A09C4DEA9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-MED,40.8711,Elevated,Review Soon,2,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-C0A3C65A9D8B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-OPC,39.6151,Elevated,Review Soon,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_004,5,False,Moderate,DEP-EP-8836193B2740,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-ICU,25.4792,Monitor,Prompt Review,4,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-CE899359861A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-ADM,20.9571,Monitor,Routine Monitoring,5,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-82C0153C080D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-SURG,20.7962,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-A5FD6D89439E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-PEX,6.7036,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low,kpi_002,kpi_006,3,False,High,DEP-EP-6D013C355491,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-20,HOSP-001,DEPT-ED,6.1077,Stable,Routine Monitoring,8,kpi_001,Staffing Level,No current adverse indicators,kpi_004,kpi_002,3,False,High,DEP-EP-1965990C4173,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-SURG,61.1702,High,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_003,kpi_002,4,True,Moderate,DEP-EP-802F0DA09A81,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-ED,56.0519,High,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_005,kpi_001,5,False,Moderate,DEP-EP-6F57D2A11371,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-MED,56.0515,High,Prompt Review,3,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_003,3,False,Moderate,DEP-EP-FECB3D4A0746,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-OPC,41.7044,Elevated,Immediate Review,4,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_004,kpi_006,5,True,Moderate,DEP-EP-1256E39D626C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-DIAG,50.7104,Elevated,Prompt Review,5,kpi_002,Staff Absenteeism Rate,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-1ED15F708540,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-ICU,25.4792,Monitor,Prompt Review,6,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-8577D55E87BE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-ADM,15.5942,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Low; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-CB457FB01F75,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-21,HOSP-001,DEPT-PEX,13.5325,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-2F4054FFDAAD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-DIAG,85.4199,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_005,4,True,Moderate,DEP-EP-B828128F4D14,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-ICU,78.4381,Critical,Immediate Review,2,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-B3CA3AAB3DF7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-MED,39.5337,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,4,True,Moderate,DEP-EP-186A8F9843C5,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-SURG,36.5811,Elevated,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-E222F42FFA91,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-OPC,33.9652,Monitor,Review Soon,5,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_004,kpi_002,3,False,High,DEP-EP-2A06A9DD316B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-ADM,24.0467,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-E1FCA09F27B2,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-PEX,23.7726,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-CF79D947AB77,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-22,HOSP-001,DEPT-ED,20.5731,Monitor,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_006,kpi_005,5,False,Moderate,DEP-EP-424B3192D168,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-ADM,65.7585,High,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-89257811E79D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-ED,52.7507,Elevated,Immediate Review,2,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_004,kpi_006,5,False,Moderate,DEP-EP-D03035492958,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-DIAG,49.0966,Elevated,Immediate Review,3,kpi_005,Patient Complaint Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_001,5,True,Moderate,DEP-EP-25B63799D926,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-MED,52.7049,Elevated,Prompt Review,4,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_003,kpi_002,4,True,Moderate,DEP-EP-80A4CEEF03B9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-SURG,37.0604,Elevated,Review Soon,5,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_006,4,True,Moderate,DEP-EP-4E5F446BC7FD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-ICU,28.1606,Monitor,Prompt Review,6,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-466CD7DB282E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-PEX,20.0871,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-11EE7B2CA16C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-23,HOSP-001,DEPT-OPC,5.6051,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,No current adverse indicators,kpi_006,kpi_001,5,False,Moderate,DEP-EP-6F96F3A8AB25,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-MED,40.2629,Elevated,Review Soon,1,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,False,Moderate,DEP-EP-811FA26B41BA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-ICU,28.5427,Monitor,Prompt Review,2,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-AAABBDD7FD65,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-ADM,26.1561,Monitor,Review Soon,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,,2,False,High,DEP-EP-33CD1BFFDB1B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-DIAG,23.1768,Monitor,Routine Monitoring,4,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_004,3,False,High,DEP-EP-DB4D1A6E0F81,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-ED,21.9197,Monitor,Routine Monitoring,5,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,5,False,Moderate,DEP-EP-DA2E684FA28A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-PEX,20.0871,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_006,3,False,High,DEP-EP-9C6ABD1F4A30,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-SURG,13.8691,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_003,kpi_002,3,False,Moderate,DEP-EP-2B3DA91F9D45,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-24,HOSP-001,DEPT-OPC,5.6051,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,No current adverse indicators,kpi_006,kpi_001,5,False,Moderate,DEP-EP-878C8DE9540D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-ADM,84.5287,Critical,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_001,kpi_006,3,False,High,DEP-EP-94294D795C74,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-PEX,56.4597,High,Immediate Review,2,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_001,3,False,High,DEP-EP-00B9A2525BA4,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-DIAG,55.5745,High,Immediate Review,3,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,5,False,Moderate,DEP-EP-C9A4206B0AAE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-ICU,28.5427,Monitor,Prompt Review,4,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_001,kpi_003,4,False,Moderate,DEP-EP-6A89D6149692,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-ED,23.7726,Monitor,Routine Monitoring,5,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_002,3,False,High,DEP-EP-FA842E5FB547,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-MED,23.3309,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,4,False,Moderate,DEP-EP-4E1623803532,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-SURG,14.3161,Stable,Routine Monitoring,7,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_003,kpi_006,4,False,Moderate,DEP-EP-1D7C57194399,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-25,HOSP-001,DEPT-OPC,11.9572,Stable,Routine Monitoring,8,kpi_006,Patient Satisfaction Score,watch=Low; trend=deteriorating,kpi_004,kpi_001,5,False,Moderate,DEP-EP-85F1A6625AEB,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-OPC,55.8638,High,Immediate Review,1,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_004,kpi_001,3,False,High,DEP-EP-DF3E21865CAE,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-ICU,38.1453,Elevated,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,4,True,Moderate,DEP-EP-D4EE4B7D264A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-MED,37.2656,Elevated,Review Soon,3,kpi_003,Bed Occupancy Rate,threshold=Upper Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,True,Moderate,DEP-EP-FB1080E16999,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-DIAG,32.5693,Monitor,Review Soon,4,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-FF42ACBB704A,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-ADM,24.0467,Monitor,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-559E9EDDF8C7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-ED,24.0202,Monitor,Routine Monitoring,6,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_006,5,False,Moderate,DEP-EP-9981207D2A33,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-PEX,20.9809,Monitor,Routine Monitoring,7,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_006,kpi_001,3,False,High,DEP-EP-65D46CF2F736,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-26,HOSP-001,DEPT-SURG,14.3161,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_003,kpi_006,4,False,Moderate,DEP-EP-7B01064E2FD9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-SURG,58.6797,High,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_003,kpi_001,4,True,Moderate,DEP-EP-AB462AE13BE7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-OPC,44.1724,Elevated,Review Soon,2,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_005,5,False,Moderate,DEP-EP-C9E53B1EC02C,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-PEX,38.1364,Elevated,Review Soon,3,kpi_006,Patient Satisfaction Score,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,3,False,High,DEP-EP-0B943C428C03,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-ICU,22.7716,Monitor,Prompt Review,4,kpi_002,Staff Absenteeism Rate,watch=Moderate; trend=deteriorating,kpi_003,kpi_001,3,False,Moderate,DEP-EP-E36D88C5E4E0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-DIAG,33.0163,Monitor,Review Soon,5,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-4721F23F2DA9,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-ADM,24.0467,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-69AD78F7AF21,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-ED,23.0311,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_005,5,False,Moderate,DEP-EP-2EA60D6EEA5D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-27,HOSP-001,DEPT-MED,21.6468,Monitor,Routine Monitoring,8,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_006,kpi_003,4,False,Moderate,DEP-EP-745244AEB101,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-ADM,77.6761,Critical,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-47DFD6B197C1,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-ICU,33.4088,Monitor,Prompt Review,2,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_006,4,True,Moderate,DEP-EP-2A7AC3379131,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-ED,23.4994,Monitor,Routine Monitoring,3,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_002,5,False,Moderate,DEP-EP-423E1F26F0D6,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-MED,23.0568,Monitor,Routine Monitoring,4,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_002,kpi_003,4,False,Moderate,DEP-EP-9BE87B4B5F3E,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-DIAG,21.7565,Monitor,Routine Monitoring,5,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_001,kpi_002,5,False,Moderate,DEP-EP-F3FE0237ED8D,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-SURG,19.2968,Monitor,Routine Monitoring,6,kpi_006,Patient Satisfaction Score,watch=Moderate; trend=deteriorating,kpi_003,kpi_002,4,False,Moderate,DEP-EP-135F859AD842,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-PEX,10.279,Stable,Routine Monitoring,7,kpi_006,Patient Satisfaction Score,watch=Low,kpi_001,kpi_002,3,False,High,DEP-EP-47B057A8D68B,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-28,HOSP-001,DEPT-OPC,9.2879,Stable,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Low,kpi_002,kpi_005,4,False,Moderate,DEP-EP-1B12B1204B71,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-SURG,65.8687,High,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_002,kpi_003,3,False,Moderate,DEP-EP-B11F3AB43117,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-ADM,54.6482,Elevated,Immediate Review,2,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,3,False,High,DEP-EP-653415EB03F0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-OPC,50.1091,Elevated,Immediate Review,3,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_005,5,False,Moderate,DEP-EP-A81AA328A8AC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-MED,35.2761,Elevated,Review Soon,4,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-E04D9FC90CDD,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-ICU,16.6877,Monitor,Prompt Review,5,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_001,4,False,Moderate,DEP-EP-186B8EFD3C45,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-DIAG,31.8498,Monitor,Review Soon,6,kpi_005,Patient Complaint Rate,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_006,kpi_001,5,True,Moderate,DEP-EP-AB1A710FC612,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-ED,24.4886,Monitor,Routine Monitoring,7,kpi_001,Staffing Level,watch=Moderate; trend=deteriorating,kpi_004,kpi_002,5,False,Moderate,DEP-EP-EC88982A4FFA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-29,HOSP-001,DEPT-PEX,13.5325,Stable,Routine Monitoring,8,kpi_001,Staffing Level,watch=Low; trend=deteriorating,kpi_006,kpi_002,3,False,High,DEP-EP-2E2E49553C95,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-PEX,92.9187,Critical,Immediate Review,1,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=Critical; trend=deteriorating,kpi_002,,2,False,High,DEP-EP-1920403C7372,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-ED,66.677,High,Immediate Review,2,kpi_001,Staffing Level,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,kpi_004,5,False,Moderate,DEP-EP-9C363256AAF0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-ADM,62.0729,High,Immediate Review,3,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_001,kpi_002,3,False,High,DEP-EP-F5291AE51529,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-DIAG,56.2967,High,Immediate Review,4,kpi_002,Staff Absenteeism Rate,threshold=Red; breach=Provisional Breach; watch=High,kpi_006,kpi_001,5,False,Moderate,DEP-EP-0840DE78F211,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-SURG,42.1765,Elevated,Review Soon,5,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=Moderate,kpi_003,kpi_006,4,True,Moderate,DEP-EP-B08DC03FF6F7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-MED,37.472,Elevated,Review Soon,6,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_001,kpi_002,4,True,Moderate,DEP-EP-3B13108C0CBC,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-ICU,15.7938,Monitor,Prompt Review,7,kpi_002,Staff Absenteeism Rate,watch=Moderate,kpi_003,kpi_006,4,False,Moderate,DEP-EP-6B8AB45444F0,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-09-30,HOSP-001,DEPT-OPC,22.0103,Monitor,Routine Monitoring,8,kpi_004,Average Patient Waiting Time,watch=Moderate; trend=deteriorating,kpi_001,kpi_006,5,False,Moderate,DEP-EP-2813FFAC56EA,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-10-01,HOSP-001,DEPT-MED,63.8844,High,Immediate Review,1,kpi_006,Patient Satisfaction Score,threshold=Red; breach=Provisional Breach; watch=High,kpi_001,kpi_002,4,False,Moderate,DEP-EP-C923C4655E18,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-10-01,HOSP-001,DEPT-PEX,68.6127,High,Prompt Review,2,kpi_001,Staffing Level,threshold=Amber; breach=Provisional Breach; watch=High; trend=deteriorating,kpi_002,,2,False,High,DEP-EP-CAEA10C18295,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
2026-10-01,HOSP-001,DEPT-ICU,36.7182,Elevated,Prompt Review,3,kpi_003,Bed Occupancy Rate,threshold=Lower Amber; breach=Provisional Breach; watch=Moderate,kpi_002,kpi_001,3,True,Moderate,DEP-EP-33DD3AB6EBF7,RISKPRIOR-20260728062026,2026-07-28T06:20:28.344471
