baseline_id,approval_package_id,episode_id,scenario_template_id,hospital_id,department_id,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,baseline_kpi_value,baseline_kpi_unit,supporting_kpi_values_json,baseline_required_staff,baseline_available_staff,baseline_staffing_coverage_pct,baseline_absenteeism_rate,baseline_avg_wait_min,baseline_arrivals,baseline_service_capacity,source_file_list,source_record_id_list,baseline_observation_count,baseline_data_completeness,baseline_confidence,baseline_provisional_flag,baseline_contradiction_severity,baseline_status,baseline_created_at,baseline_version,baseline_aggregation_method,baseline_reference_date,baseline_window_start,baseline_window_end
BL-AB57045F0CD4C032,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-10-18,2026-10-21,kpi_002,Staff Absenteeism Rate,17.994505494505493,Percent,{},,,,17.994505494505493,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261018,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261019,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261020,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261021",8,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.860090,2C-2C-1.0,episode-period mean,2026-10-21,2026-10-18,2026-10-21
BL-8BD0CF1DD512DAD8,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-10-30,2026-11-01,kpi_002,Staff Absenteeism Rate,24.722222222222218,Percent,{},,,,24.722222222222218,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261030,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261031,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261101",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.873772,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-30,2026-11-01
BL-2C557EB33BF29B07,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-10-30,2026-11-01,kpi_002,Staff Absenteeism Rate,24.722222222222218,Percent,{},,,,24.722222222222218,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261030,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261031,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261101",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.890586,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-30,2026-11-01
BL-3664E12B10C1730B,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-10-30,2026-11-01,kpi_002,Staff Absenteeism Rate,24.722222222222218,Percent,{},,,,24.722222222222218,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261030,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261031,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261101",6,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.928787,2C-2C-1.0,episode-period mean,2026-11-01,2026-10-30,2026-11-01
BL-1634E71704E9A5A2,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-12-19,2026-12-20,kpi_002,Staff Absenteeism Rate,28.896103896103895,Percent,{},,,,28.896103896103895,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261219,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261220",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.947058,2C-2C-1.0,episode-period mean,2026-12-20,2026-12-19,2026-12-20
BL-0C82208C88821E2D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-12-19,2026-12-20,kpi_002,Staff Absenteeism Rate,28.896103896103895,Percent,{},,,,28.896103896103895,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261219,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261220",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.959198,2C-2C-1.0,episode-period mean,2026-12-20,2026-12-19,2026-12-20
BL-D496B604D1BE944D,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-12-19,2026-12-20,kpi_002,Staff Absenteeism Rate,28.896103896103895,Percent,{},,,,28.896103896103895,,,,analytical_workforce_kpi_daily.csv,"AKPI-kpi_002-HOSP-001-DEPT-SURG-20261219,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261220",4,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.975576,2C-2C-1.0,episode-period mean,2026-12-20,2026-12-19,2026-12-20
BL-CF7C05B3C6D6D42B,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,SCEN-BASE-001,HOSP-001,DEPT-SURG,2026-12-30,2026-12-30,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261230,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:56.989300,2C-2C-1.0,episode-period mean,2026-12-30,2026-12-30,2026-12-30
BL-A94EFCFDB71B2619,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,SCEN-ABS-001,HOSP-001,DEPT-SURG,2026-12-30,2026-12-30,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261230,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:57.004403,2C-2C-1.0,episode-period mean,2026-12-30,2026-12-30,2026-12-30
BL-23468471655ACCF7,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-12-30,2026-12-30,kpi_002,Staff Absenteeism Rate,15.384615384615383,Percent,{},,,,15.384615384615383,,,,analytical_workforce_kpi_daily.csv,AKPI-kpi_002-HOSP-001-DEPT-SURG-20261230,2,50.0,High,True,No Contradiction,Available with Conditions,2026-07-28T14:58:57.017766,2C-2C-1.0,episode-period mean,2026-12-30,2026-12-30,2026-12-30
BL-5C3ED7358BF04204,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-04-07,2026-04-13,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.023980,2C-2C-1.0,episode-period mean,2026-04-13,2026-04-07,2026-04-13
BL-EF013F3613A9EBB1,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-04-07,2026-04-13,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.031624,2C-2C-1.0,episode-period mean,2026-04-13,2026-04-07,2026-04-13
BL-DC6344C362CE5C8F,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-05-16,2026-05-16,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.038155,2C-2C-1.0,episode-period mean,2026-05-16,2026-05-16,2026-05-16
BL-4FF9EF836948F2D0,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-05-16,2026-05-16,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.046839,2C-2C-1.0,episode-period mean,2026-05-16,2026-05-16,2026-05-16
BL-6A681E219F6B3475,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-05-26,2026-05-26,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.052892,2C-2C-1.0,episode-period mean,2026-05-26,2026-05-26,2026-05-26
BL-1B3B28C1F14CE513,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-05-26,2026-05-26,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.058966,2C-2C-1.0,episode-period mean,2026-05-26,2026-05-26,2026-05-26
BL-A6F7A1EAFF62745E,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-05-30,2026-05-30,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.067804,2C-2C-1.0,episode-period mean,2026-05-30,2026-05-30,2026-05-30
BL-B2FA5EDCC88F918A,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-05-30,2026-05-30,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.075245,2C-2C-1.0,episode-period mean,2026-05-30,2026-05-30,2026-05-30
BL-FB5C4A93D5B15EEB,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-04,2026-06-04,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.084069,2C-2C-1.0,episode-period mean,2026-06-04,2026-06-04,2026-06-04
BL-191A5A08D92FA854,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-06-04,2026-06-04,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.091214,2C-2C-1.0,episode-period mean,2026-06-04,2026-06-04,2026-06-04
BL-588C278A99A7EA4E,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-08,2026-06-19,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.100380,2C-2C-1.0,episode-period mean,2026-06-19,2026-06-08,2026-06-19
BL-C3EDC3C6FEAFA705,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-06-08,2026-06-19,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.106315,2C-2C-1.0,episode-period mean,2026-06-19,2026-06-08,2026-06-19
BL-55E24A956F96FBC3,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-23,2026-06-23,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.116184,2C-2C-1.0,episode-period mean,2026-06-23,2026-06-23,2026-06-23
BL-18D9AE6E9E57924B,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-06-23,2026-06-23,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.123531,2C-2C-1.0,episode-period mean,2026-06-23,2026-06-23,2026-06-23
BL-555FCA4027DF52A0,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-27,2026-07-03,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.134527,2C-2C-1.0,episode-period mean,2026-07-03,2026-06-27,2026-07-03
BL-7BFD648325B5939B,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-06-27,2026-07-03,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.145880,2C-2C-1.0,episode-period mean,2026-07-03,2026-06-27,2026-07-03
BL-9C79559E0E20D28A,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-08,2026-07-08,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.154431,2C-2C-1.0,episode-period mean,2026-07-08,2026-07-08,2026-07-08
BL-8E3B3DE7E6ECD60A,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-08,2026-07-08,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.163270,2C-2C-1.0,episode-period mean,2026-07-08,2026-07-08,2026-07-08
BL-95A7DD844165954F,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-14,2026-07-25,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.170269,2C-2C-1.0,episode-period mean,2026-07-25,2026-07-14,2026-07-25
BL-503C7F6E555FAE29,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-14,2026-07-25,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.180699,2C-2C-1.0,episode-period mean,2026-07-25,2026-07-14,2026-07-25
BL-1D0ABA3BA58CF6ED,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-30,2026-07-30,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.187822,2C-2C-1.0,episode-period mean,2026-07-30,2026-07-30,2026-07-30
BL-B913E177B84F14AD,PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,SCEN-BED-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-30,2026-07-30,kpi_003,Bed Occupancy Rate,,,{},,,,,,,,,,0,0.0,High,True,No Contradiction,Blocked,2026-07-28T14:58:57.197226,2C-2C-1.0,episode-period mean,2026-07-30,2026-07-30,2026-07-30
BL-F82CA1E74A7D12BE,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-02-17,2026-02-17,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.203656,2C-2C-1.0,episode-period mean,2026-02-17,2026-02-17,2026-02-17
BL-B42F655C9D8D20DA,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-02-17,2026-02-17,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.215552,2C-2C-1.0,episode-period mean,2026-02-17,2026-02-17,2026-02-17
BL-51AE7AA4DD28424C,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-02-23,2026-02-23,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.223763,2C-2C-1.0,episode-period mean,2026-02-23,2026-02-23,2026-02-23
BL-6292E8B0C536C889,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-02-23,2026-02-23,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.233524,2C-2C-1.0,episode-period mean,2026-02-23,2026-02-23,2026-02-23
BL-EA148AC403B4C404,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-04-14,2026-04-14,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.242200,2C-2C-1.0,episode-period mean,2026-04-14,2026-04-14,2026-04-14
BL-B34F1B5F91B8EDEA,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-04-14,2026-04-14,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.252272,2C-2C-1.0,episode-period mean,2026-04-14,2026-04-14,2026-04-14
BL-4638A9B83B14DC15,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-04-28,2026-04-30,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.258807,2C-2C-1.0,episode-period mean,2026-04-30,2026-04-28,2026-04-30
BL-998DA38066B639A5,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-04-28,2026-04-30,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.267610,2C-2C-1.0,episode-period mean,2026-04-30,2026-04-28,2026-04-30
BL-619EA368392FBE50,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-06-09,2026-06-09,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.274329,2C-2C-1.0,episode-period mean,2026-06-09,2026-06-09,2026-06-09
BL-9E5180FE0858EC1B,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-06-09,2026-06-09,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.283960,2C-2C-1.0,episode-period mean,2026-06-09,2026-06-09,2026-06-09
BL-F9ED29E708169C87,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-01,2026-07-01,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.290058,2C-2C-1.0,episode-period mean,2026-07-01,2026-07-01,2026-07-01
BL-CF0FDEB13586C350,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-01,2026-07-01,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.298269,2C-2C-1.0,episode-period mean,2026-07-01,2026-07-01,2026-07-01
BL-31C5E103F65864B2,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-05,2026-07-07,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.305110,2C-2C-1.0,episode-period mean,2026-07-07,2026-07-05,2026-07-07
BL-56B00A717F26B57D,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-05,2026-07-07,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.314239,2C-2C-1.0,episode-period mean,2026-07-07,2026-07-05,2026-07-07
BL-CAC176A564B976F5,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-27,2026-07-27,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.320377,2C-2C-1.0,episode-period mean,2026-07-27,2026-07-27,2026-07-27
BL-943B575DE7A3A7F7,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-27,2026-07-27,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.327276,2C-2C-1.0,episode-period mean,2026-07-27,2026-07-27,2026-07-27
BL-5B42E30FF5CBA0B7,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,EP-HOSP-001-DEPT-SURG-kpi_006-20260731,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-07-31,2026-08-03,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.334937,2C-2C-1.0,episode-period mean,2026-08-03,2026-07-31,2026-08-03
BL-6D9FC686AD9D7F20,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,EP-HOSP-001-DEPT-SURG-kpi_006-20260731,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-07-31,2026-08-03,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.341189,2C-2C-1.0,episode-period mean,2026-08-03,2026-07-31,2026-08-03
BL-34B114CCC4D17ADD,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,EP-HOSP-001-DEPT-SURG-kpi_006-20260814,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-08-14,2026-08-15,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.350275,2C-2C-1.0,episode-period mean,2026-08-15,2026-08-14,2026-08-15
BL-2DE7A18E54CCA30B,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,EP-HOSP-001-DEPT-SURG-kpi_006-20260814,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-08-14,2026-08-15,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.357334,2C-2C-1.0,episode-period mean,2026-08-15,2026-08-14,2026-08-15
BL-4DBF3C55B2B90FB8,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,EP-HOSP-001-DEPT-SURG-kpi_006-20260906,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-09-06,2026-09-06,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.367696,2C-2C-1.0,episode-period mean,2026-09-06,2026-09-06,2026-09-06
BL-1F335105CDEEBEA2,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,EP-HOSP-001-DEPT-SURG-kpi_006-20260906,SCEN-SAT-UNSUPPORTED,HOSP-001,DEPT-SURG,2026-09-06,2026-09-06,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.375358,2C-2C-1.0,episode-period mean,2026-09-06,2026-09-06,2026-09-06
BL-EF74A71839E1438D,PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,EP-HOSP-001-DEPT-SURG-kpi_006-20260914,SCEN-MON-001,HOSP-001,DEPT-SURG,2026-09-14,2026-09-14,kpi_006,Patient Satisfaction Score,,,{},,,,,,,,,,0,0.0,Medium,True,No Contradiction,Blocked,2026-07-28T14:58:57.383189,2C-2C-1.0,episode-period mean,2026-09-14,2026-09-14,2026-09-14
