evidence_id,scenario_run_id,evidence_type,source_type,source_id,source_file,link_type,recorded_at,metadata_json
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-BASE-0,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:06.987357,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-REC-1,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260328,,Contributed To,2026-07-28T14:59:06.987369,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-RECID-2,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT1,,Approved By,2026-07-28T14:59:06.987381,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-RECID-3,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT2,,Approved By,2026-07-28T14:59:06.987389,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-COMP-4,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Comparator Configuration,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:06.987397,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-PKG-5,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:06.987404,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002-EP-6,SR-BL-E0E67AE8A9F6E66E-COMP-CONS-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:06.987412,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-BASE-0,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:06.998299,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-REC-1,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260328,,Contributed To,2026-07-28T14:59:06.998311,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-RECID-2,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT1,,Approved By,2026-07-28T14:59:06.998321,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-RECID-3,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT2,,Approved By,2026-07-28T14:59:06.998329,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-COMP-4,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Comparator Configuration,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:06.998338,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-PKG-5,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:06.998345,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002-EP-6,SR-BL-E0E67AE8A9F6E66E-COMP-EXP-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:06.998352,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-BASE-0,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.011205,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-REC-1,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260328,,Contributed To,2026-07-28T14:59:07.011217,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-RECID-2,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT1,,Approved By,2026-07-28T14:59:07.011226,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-RECID-3,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260328-OPT2,,Approved By,2026-07-28T14:59:07.011273,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-COMP-4,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Comparator Configuration,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.011283,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-PKG-5,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.011291,{}
EV-SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002-EP-6,SR-BL-E0E67AE8A9F6E66E-COMP-HIGH-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260328,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.011297,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-BASE-0,SR-BL-B45700FF8087B88D-COMP-BASE-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.038684,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-REC-1,SR-BL-B45700FF8087B88D-COMP-BASE-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260406,,Contributed To,2026-07-28T14:59:07.038699,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-RECID-2,SR-BL-B45700FF8087B88D-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT1,,Approved By,2026-07-28T14:59:07.038709,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-RECID-3,SR-BL-B45700FF8087B88D-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT2,,Approved By,2026-07-28T14:59:07.038717,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-COMP-4,SR-BL-B45700FF8087B88D-COMP-BASE-002,Comparator Configuration,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.038725,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-PKG-5,SR-BL-B45700FF8087B88D-COMP-BASE-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.038733,{}
EV-SR-BL-B45700FF8087B88D-COMP-BASE-002-EP-6,SR-BL-B45700FF8087B88D-COMP-BASE-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.038740,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-BASE-0,SR-BL-B45700FF8087B88D-COMP-CONS-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.050005,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-REC-1,SR-BL-B45700FF8087B88D-COMP-CONS-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260406,,Contributed To,2026-07-28T14:59:07.050018,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-RECID-2,SR-BL-B45700FF8087B88D-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT1,,Approved By,2026-07-28T14:59:07.050027,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-RECID-3,SR-BL-B45700FF8087B88D-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT2,,Approved By,2026-07-28T14:59:07.050034,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-COMP-4,SR-BL-B45700FF8087B88D-COMP-CONS-002,Comparator Configuration,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.050042,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-PKG-5,SR-BL-B45700FF8087B88D-COMP-CONS-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.050049,{}
EV-SR-BL-B45700FF8087B88D-COMP-CONS-002-EP-6,SR-BL-B45700FF8087B88D-COMP-CONS-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.050057,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-BASE-0,SR-BL-B45700FF8087B88D-COMP-EXP-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.063974,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-REC-1,SR-BL-B45700FF8087B88D-COMP-EXP-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260406,,Contributed To,2026-07-28T14:59:07.063986,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-RECID-2,SR-BL-B45700FF8087B88D-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT1,,Approved By,2026-07-28T14:59:07.063992,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-RECID-3,SR-BL-B45700FF8087B88D-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT2,,Approved By,2026-07-28T14:59:07.063996,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-COMP-4,SR-BL-B45700FF8087B88D-COMP-EXP-002,Comparator Configuration,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.064003,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-PKG-5,SR-BL-B45700FF8087B88D-COMP-EXP-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.064008,{}
EV-SR-BL-B45700FF8087B88D-COMP-EXP-002-EP-6,SR-BL-B45700FF8087B88D-COMP-EXP-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.064014,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-BASE-0,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.077826,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-REC-1,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260406,,Contributed To,2026-07-28T14:59:07.077838,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-RECID-2,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT1,,Approved By,2026-07-28T14:59:07.077846,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-RECID-3,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260406-OPT2,,Approved By,2026-07-28T14:59:07.077852,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-COMP-4,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Comparator Configuration,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.077859,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-PKG-5,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.077866,{}
EV-SR-BL-B45700FF8087B88D-COMP-HIGH-002-EP-6,SR-BL-B45700FF8087B88D-COMP-HIGH-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260406,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.077872,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-BASE-0,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.097358,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-REC-1,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260416,,Contributed To,2026-07-28T14:59:07.097371,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-RECID-2,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT1,,Approved By,2026-07-28T14:59:07.097379,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-RECID-3,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT2,,Approved By,2026-07-28T14:59:07.097387,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-COMP-4,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Comparator Configuration,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.097394,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-PKG-5,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.097401,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-BASE-002-EP-6,SR-BL-9F034FA6AFEB31EB-COMP-BASE-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.097408,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-BASE-0,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.109528,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-REC-1,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260416,,Contributed To,2026-07-28T14:59:07.109542,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-RECID-2,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT1,,Approved By,2026-07-28T14:59:07.109551,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-RECID-3,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT2,,Approved By,2026-07-28T14:59:07.109559,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-COMP-4,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Comparator Configuration,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.109567,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-PKG-5,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.109575,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-CONS-002-EP-6,SR-BL-9F034FA6AFEB31EB-COMP-CONS-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.109583,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-BASE-0,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.118882,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-REC-1,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260416,,Contributed To,2026-07-28T14:59:07.118897,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-RECID-2,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT1,,Approved By,2026-07-28T14:59:07.118906,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-RECID-3,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT2,,Approved By,2026-07-28T14:59:07.118914,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-COMP-4,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Comparator Configuration,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.118922,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-PKG-5,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.118929,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-EP-6,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.118936,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-BASE-0,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.128733,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-REC-1,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260416,,Contributed To,2026-07-28T14:59:07.128745,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-RECID-2,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT1,,Approved By,2026-07-28T14:59:07.128754,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-RECID-3,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260416-OPT2,,Approved By,2026-07-28T14:59:07.128761,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-COMP-4,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Comparator Configuration,Comparator Config,COMP-HIGH-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.128769,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-PKG-5,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.128777,{}
EV-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-EP-6,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260416,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.128784,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-BASE-0,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.148707,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-REC-1,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260424,,Contributed To,2026-07-28T14:59:07.148712,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-RECID-2,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT1,,Approved By,2026-07-28T14:59:07.148717,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-RECID-3,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT2,,Approved By,2026-07-28T14:59:07.148720,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-COMP-4,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Comparator Configuration,Comparator Config,COMP-BASE-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.148724,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-PKG-5,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.148727,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-BASE-002-EP-6,SR-BL-A0DB19C8B5ADF890-COMP-BASE-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.148731,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-BASE-0,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.161075,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-REC-1,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260424,,Contributed To,2026-07-28T14:59:07.161093,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-RECID-2,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT1,,Approved By,2026-07-28T14:59:07.161105,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-RECID-3,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT2,,Approved By,2026-07-28T14:59:07.161115,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-COMP-4,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Comparator Configuration,Comparator Config,COMP-CONS-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.161126,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-PKG-5,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.161141,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-EP-6,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.161148,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-BASE-0,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Baseline,Analytical Dataset,analytical_workforce_kpi_daily.csv,analytical_workforce_kpi_daily.csv,Derived From,2026-07-28T14:59:07.169438,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-REC-1,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Source Record,Analytical Record,AKPI-kpi_002-HOSP-001-DEPT-PEX-20260424,,Contributed To,2026-07-28T14:59:07.169449,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-RECID-2,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT1,,Approved By,2026-07-28T14:59:07.169457,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-RECID-3,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Recommendation,Recommendation,REC-CASE-DEPT-PEX-20260424-OPT2,,Approved By,2026-07-28T14:59:07.169464,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-COMP-4,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Comparator Configuration,Comparator Config,COMP-EXP-002,config/scenario_comparator_config.csv,Defined By,2026-07-28T14:59:07.169471,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-PKG-5,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Approval Package,Package,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1d_episode_approval_package_register.csv,Authorised By,2026-07-28T14:59:07.169478,{}
EV-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-EP-6,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,Episode,Episode,EP-HOSP-001-DEPT-PEX-kpi_002-20260424,data/scenario_inputs/step_2c1c_corrected_episode_register.csv,Based On,2026-07-28T14:59:07.169485,{}
