issue_id,severity,issue_type,kpi_id,hospital_id,department_id,reporting_date,message,source_dataset,source_record_id,calculation_run_id,_source_domain,integration_issue_id,source_issue_id,issue_origin,integration_run_id
ISS-kpi_005-46354C16,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-06-27,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260627,PEX-KPI-DCF120177644,patient_experience,IISS-F03CBDF0,ISS-kpi_005-46354C16,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-25A8FCC9,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-SURG,2026-06-27,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260627,PEX-KPI-DCF120177644,patient_experience,IISS-4877A580,ISS-kpi_006-25A8FCC9,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-0CBFFB30,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-06-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260628,PEX-KPI-DCF120177644,patient_experience,IISS-A96677A9,ISS-kpi_005-0CBFFB30,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-52CC588E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-06-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260629,PEX-KPI-DCF120177644,patient_experience,IISS-7338C147,ISS-kpi_005-52CC588E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-767B7551,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-06-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260630,PEX-KPI-DCF120177644,patient_experience,IISS-06A60DDC,ISS-kpi_005-767B7551,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DE5AE9DD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260701,PEX-KPI-DCF120177644,patient_experience,IISS-B38D42E9,ISS-kpi_005-DE5AE9DD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-EF9E8C7D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260702,PEX-KPI-DCF120177644,patient_experience,IISS-BF961E2A,ISS-kpi_005-EF9E8C7D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C105806A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260703,PEX-KPI-DCF120177644,patient_experience,IISS-7EE3D6FE,ISS-kpi_005-C105806A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-27791A40,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260704,PEX-KPI-DCF120177644,patient_experience,IISS-B24C6228,ISS-kpi_005-27791A40,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-931D8ACC,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-SURG,2026-07-04,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260704,PEX-KPI-DCF120177644,patient_experience,IISS-2703C96E,ISS-kpi_006-931D8ACC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C87F75F6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260705,PEX-KPI-DCF120177644,patient_experience,IISS-91DC7E96,ISS-kpi_005-C87F75F6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-272C50FA,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260706,PEX-KPI-DCF120177644,patient_experience,IISS-75160A90,ISS-kpi_005-272C50FA,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C5023AFB,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260707,PEX-KPI-DCF120177644,patient_experience,IISS-B3CF94EE,ISS-kpi_005-C5023AFB,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BE5EAA5C,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260708,PEX-KPI-DCF120177644,patient_experience,IISS-AFABE250,ISS-kpi_005-BE5EAA5C,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-55B0CC72,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260709,PEX-KPI-DCF120177644,patient_experience,IISS-7A60254D,ISS-kpi_005-55B0CC72,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-229A4F54,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260710,PEX-KPI-DCF120177644,patient_experience,IISS-780B4AD7,ISS-kpi_005-229A4F54,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-E04DC8CD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260711,PEX-KPI-DCF120177644,patient_experience,IISS-7CE3C356,ISS-kpi_005-E04DC8CD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A67ABE5E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260712,PEX-KPI-DCF120177644,patient_experience,IISS-999E5C64,ISS-kpi_005-A67ABE5E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-02D81E11,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260713,PEX-KPI-DCF120177644,patient_experience,IISS-61C8FA9A,ISS-kpi_005-02D81E11,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-E7A41733,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260714,PEX-KPI-DCF120177644,patient_experience,IISS-042968B1,ISS-kpi_005-E7A41733,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-9CFB8829,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260715,PEX-KPI-DCF120177644,patient_experience,IISS-41D31B8A,ISS-kpi_005-9CFB8829,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FF1BAA45,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260716,PEX-KPI-DCF120177644,patient_experience,IISS-49BA194C,ISS-kpi_005-FF1BAA45,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C46C468D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260717,PEX-KPI-DCF120177644,patient_experience,IISS-96FA5481,ISS-kpi_005-C46C468D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-382B0B57,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-18,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260718,PEX-KPI-DCF120177644,patient_experience,IISS-7E9F06AD,ISS-kpi_005-382B0B57,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-E09507A7,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-SURG,2026-07-18,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260718,PEX-KPI-DCF120177644,patient_experience,IISS-EB674F53,ISS-kpi_006-E09507A7,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-FB8EFC69,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260719,PEX-KPI-DCF120177644,patient_experience,IISS-1D27AEF3,ISS-kpi_005-FB8EFC69,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-399A003B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260720,PEX-KPI-DCF120177644,patient_experience,IISS-E12B0195,ISS-kpi_005-399A003B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-87A6D305,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-21,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260721,PEX-KPI-DCF120177644,patient_experience,IISS-6CA41D31,ISS-kpi_005-87A6D305,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-620CB4D4,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260722,PEX-KPI-DCF120177644,patient_experience,IISS-F9D259C3,ISS-kpi_005-620CB4D4,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7E8D5E75,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-23,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260723,PEX-KPI-DCF120177644,patient_experience,IISS-406D05FE,ISS-kpi_005-7E8D5E75,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-DC7231B0,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260724,PEX-KPI-DCF120177644,patient_experience,IISS-5FE06AF3,ISS-kpi_005-DC7231B0,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2125248D,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-07-25,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260725,PEX-KPI-DCF120177644,patient_experience,IISS-7D7B1D1B,ISS-kpi_005-2125248D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-42D00020,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-SURG,2026-07-25,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260725,PEX-KPI-DCF120177644,patient_experience,IISS-BC63B4FD,ISS-kpi_006-42D00020,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-738E8AF3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260726,PEX-KPI-DCF120177644,patient_experience,IISS-7CF728B9,ISS-kpi_005-738E8AF3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A6703DFD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260727,PEX-KPI-DCF120177644,patient_experience,IISS-A859F08C,ISS-kpi_005-A6703DFD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5FAFF3CC,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260728,PEX-KPI-DCF120177644,patient_experience,IISS-70BA20CB,ISS-kpi_005-5FAFF3CC,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AEF6730B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260729,PEX-KPI-DCF120177644,patient_experience,IISS-3A0810EA,ISS-kpi_005-AEF6730B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-002DBE58,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-30,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260730,PEX-KPI-DCF120177644,patient_experience,IISS-8AB78A26,ISS-kpi_005-002DBE58,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-E3CEAA56,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-07-31,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260731,PEX-KPI-DCF120177644,patient_experience,IISS-4392CC5E,ISS-kpi_005-E3CEAA56,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-B6B01041,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-01,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260801,PEX-KPI-DCF120177644,patient_experience,IISS-AC7E18C0,ISS-kpi_005-B6B01041,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-1ABDFA8B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-02,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260802,PEX-KPI-DCF120177644,patient_experience,IISS-7C4ACF09,ISS-kpi_005-1ABDFA8B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3BD0FB1B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-03,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260803,PEX-KPI-DCF120177644,patient_experience,IISS-279A4990,ISS-kpi_005-3BD0FB1B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-4FC1A739,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-04,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260804,PEX-KPI-DCF120177644,patient_experience,IISS-4B715CAB,ISS-kpi_005-4FC1A739,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-6A133A65,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-SURG,2026-08-04,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260804,PEX-KPI-DCF120177644,patient_experience,IISS-D1462DE0,ISS-kpi_006-6A133A65,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-7DEE543B,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-05,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260805,PEX-KPI-DCF120177644,patient_experience,IISS-82981C9E,ISS-kpi_005-7DEE543B,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-AA29CCA3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-06,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260806,PEX-KPI-DCF120177644,patient_experience,IISS-97F093FF,ISS-kpi_005-AA29CCA3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-0D986F91,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-07,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260807,PEX-KPI-DCF120177644,patient_experience,IISS-943FEFA9,ISS-kpi_005-0D986F91,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-A02DF8E3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-08,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260808,PEX-KPI-DCF120177644,patient_experience,IISS-A4FACC98,ISS-kpi_005-A02DF8E3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-22A2D034,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-SURG,2026-08-08,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260808,PEX-KPI-DCF120177644,patient_experience,IISS-8CCED15D,ISS-kpi_006-22A2D034,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-2A180F95,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-09,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260809,PEX-KPI-DCF120177644,patient_experience,IISS-C7ED0915,ISS-kpi_005-2A180F95,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-676688E3,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-10,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260810,PEX-KPI-DCF120177644,patient_experience,IISS-29F6B11A,ISS-kpi_005-676688E3,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-45A65E6A,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-11,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260811,PEX-KPI-DCF120177644,patient_experience,IISS-D560EA5C,ISS-kpi_005-45A65E6A,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-49F644BD,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-12,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260812,PEX-KPI-DCF120177644,patient_experience,IISS-1E415D9C,ISS-kpi_005-49F644BD,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-EF1F48E6,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-13,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260813,PEX-KPI-DCF120177644,patient_experience,IISS-1A97E6AF,ISS-kpi_005-EF1F48E6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BF529C12,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-14,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260814,PEX-KPI-DCF120177644,patient_experience,IISS-D75A0B83,ISS-kpi_005-BF529C12,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-B44301A9,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-15,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260815,PEX-KPI-DCF120177644,patient_experience,IISS-45720CAA,ISS-kpi_005-B44301A9,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BE99F75E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-16,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260816,PEX-KPI-DCF120177644,patient_experience,IISS-DBBA0B6D,ISS-kpi_005-BE99F75E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-5A8C516E,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-17,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260817,PEX-KPI-DCF120177644,patient_experience,IISS-C0106DA3,ISS-kpi_005-5A8C516E,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-70930733,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-08-18,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260818,PEX-KPI-DCF120177644,patient_experience,IISS-1D5F1A94,ISS-kpi_005-70930733,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-199EE4D6,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-SURG,2026-08-18,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260818,PEX-KPI-DCF120177644,patient_experience,IISS-AF3941F0,ISS-kpi_006-199EE4D6,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-31842E69,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-19,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260819,PEX-KPI-DCF120177644,patient_experience,IISS-72EF919A,ISS-kpi_005-31842E69,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3ECB8290,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-20,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260820,PEX-KPI-DCF120177644,patient_experience,IISS-BA7B0AF6,ISS-kpi_005-3ECB8290,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-C70A93D5,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-08-21,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260821,PEX-KPI-DCF120177644,patient_experience,IISS-42268FCD,ISS-kpi_005-C70A93D5,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-9BDEFC76,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-SURG,2026-08-21,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260821,PEX-KPI-DCF120177644,patient_experience,IISS-2F1C72F6,ISS-kpi_006-9BDEFC76,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-B42E8C98,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-22,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260822,PEX-KPI-DCF120177644,patient_experience,IISS-1EFB76B5,ISS-kpi_005-B42E8C98,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-90BE0BC2,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-08-23,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260823,PEX-KPI-DCF120177644,patient_experience,IISS-BFE6A42E,ISS-kpi_005-90BE0BC2,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-CA6DCC88,Warning,INSUFFICIENT_DATA,kpi_006,HOSP-001,DEPT-SURG,2026-08-23,Insufficient data for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260823,PEX-KPI-DCF120177644,patient_experience,IISS-6430E997,ISS-kpi_006-CA6DCC88,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-CC6ED620,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-24,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260824,PEX-KPI-DCF120177644,patient_experience,IISS-6EC1596C,ISS-kpi_005-CC6ED620,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_006-05476A03,Warning,ZERO_DENOMINATOR,kpi_006,HOSP-001,DEPT-SURG,2026-08-24,Zero denominator for kpi_006,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260824,PEX-KPI-DCF120177644,patient_experience,IISS-4C098F4B,ISS-kpi_006-05476A03,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-297B7158,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-25,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260825,PEX-KPI-DCF120177644,patient_experience,IISS-28720891,ISS-kpi_005-297B7158,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-BBB6FA8D,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-26,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260826,PEX-KPI-DCF120177644,patient_experience,IISS-81A53AD1,ISS-kpi_005-BBB6FA8D,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-72093CC2,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-27,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260827,PEX-KPI-DCF120177644,patient_experience,IISS-8EBFEB08,ISS-kpi_005-72093CC2,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-3A29C950,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-28,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260828,PEX-KPI-DCF120177644,patient_experience,IISS-493C6E55,ISS-kpi_005-3A29C950,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-35798541,Warning,ZERO_DENOMINATOR,kpi_005,HOSP-001,DEPT-SURG,2026-08-29,Zero denominator for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260829,PEX-KPI-DCF120177644,patient_experience,IISS-9833E1AE,ISS-kpi_005-35798541,source_engine,SIX-KPI-8EC2F4190438
ISS-kpi_005-21953315,Warning,INSUFFICIENT_DATA,kpi_005,HOSP-001,DEPT-SURG,2026-08-30,Insufficient data for kpi_005,processed_operational_daily.csv,OPD-HOSP-001-DEPT-SURG-20260830,PEX-KPI-DCF120177644,patient_experience,IISS-66C37DCC,ISS-kpi_005-21953315,source_engine,SIX-KPI-8EC2F4190438
