episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,linked_case_count,maximum_risk_score,maximum_urgency,priority_tiers,dominant_kpi_id,dominant_kpi_name,representative_recommendation,representative_recommendation_id,persistence_summary,episode_grouping_basis,episode_grouping_kpi_id
EP-HOSP-001-DEPT-PEX-kpi_006-20260506,HOSP-001,DEPT-PEX,Patient Experience,2026-05-06,2026-05-06,1,54.29,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260506-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-05-06 to 2026-05-06. Max risk: 54.3. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260522,HOSP-001,DEPT-PEX,Patient Experience,2026-05-22,2026-05-22,1,64.18,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260522-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-05-22 to 2026-05-22. Max risk: 64.2. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260604,HOSP-001,DEPT-PEX,Patient Experience,2026-06-04,2026-06-04,1,67.44,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260604-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-06-04 to 2026-06-04. Max risk: 67.4. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260609,HOSP-001,DEPT-PEX,Patient Experience,2026-06-09,2026-06-10,2,86.34,Immediate Review,Critical,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260609-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-06-09 to 2026-06-10. Max risk: 86.3. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260702,HOSP-001,DEPT-PEX,Patient Experience,2026-07-02,2026-07-03,2,62.21,Immediate Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260702-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-07-02 to 2026-07-03. Max risk: 62.2. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260805,HOSP-001,DEPT-PEX,Patient Experience,2026-08-05,2026-08-06,2,73.58,Immediate Review,"Elevated, High",kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260805-OPT1,Dominant KPI Patient Satisfaction Score persisted across 2 reporting date(s) from 2026-08-05 to 2026-08-06. Max risk: 73.6. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260811,HOSP-001,DEPT-PEX,Patient Experience,2026-08-11,2026-08-11,1,51.52,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260811-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-08-11 to 2026-08-11. Max risk: 51.5. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20260823,HOSP-001,DEPT-PEX,Patient Experience,2026-08-23,2026-08-27,3,57.06,Immediate Review,"Elevated, High",kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20260824-OPT1,Dominant KPI Patient Satisfaction Score persisted across 3 reporting date(s) from 2026-08-23 to 2026-08-27. Max risk: 57.1. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20261003,HOSP-001,DEPT-PEX,Patient Experience,2026-10-03,2026-10-03,1,62.63,Prompt Review,High,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20261003-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-10-03 to 2026-10-03. Max risk: 62.6. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20261028,HOSP-001,DEPT-PEX,Patient Experience,2026-10-28,2026-10-28,1,53.46,Immediate Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20261028-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-10-28 to 2026-10-28. Max risk: 53.5. Max urgency: Immediate Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-PEX-kpi_006-20261231,HOSP-001,DEPT-PEX,Patient Experience,2026-12-31,2026-12-31,1,54.29,Prompt Review,Elevated,kpi_006,Patient Satisfaction Score,Verify Survey Response Volume and Methodology,REC-CASE-DEPT-PEX-20261231-OPT1,Dominant KPI Patient Satisfaction Score persisted across 1 reporting date(s) from 2026-12-31 to 2026-12-31. Max risk: 54.3. Max urgency: Prompt Review.,dominant_kpi,kpi_006
EP-HOSP-001-DEPT-SURG-kpi_001-20260127,HOSP-001,DEPT-SURG,Surgery,2026-01-27,2026-01-27,1,55.66,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260127-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-01-27 to 2026-01-27. Max risk: 55.7. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260131,HOSP-001,DEPT-SURG,Surgery,2026-01-31,2026-01-31,1,56.3,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260131-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-01-31 to 2026-01-31. Max risk: 56.3. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260209,HOSP-001,DEPT-SURG,Surgery,2026-02-09,2026-02-09,1,55.92,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260209-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-02-09 to 2026-02-09. Max risk: 55.9. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260301,HOSP-001,DEPT-SURG,Surgery,2026-03-01,2026-03-01,1,78.54,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260301-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-03-01 to 2026-03-01. Max risk: 78.5. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260305,HOSP-001,DEPT-SURG,Surgery,2026-03-05,2026-03-05,1,80.64,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260305-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-03-05 to 2026-03-05. Max risk: 80.6. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260311,HOSP-001,DEPT-SURG,Surgery,2026-03-11,2026-03-12,2,79.8,Immediate Review,"Critical, Elevated",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260312-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-03-11 to 2026-03-12. Max risk: 79.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260401,HOSP-001,DEPT-SURG,Surgery,2026-04-01,2026-04-02,2,66.63,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260402-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-04-01 to 2026-04-02. Max risk: 66.6. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260411,HOSP-001,DEPT-SURG,Surgery,2026-04-11,2026-04-11,1,65.87,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260411-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-11 to 2026-04-11. Max risk: 65.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260415,HOSP-001,DEPT-SURG,Surgery,2026-04-15,2026-04-15,1,54.26,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260415-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-15 to 2026-04-15. Max risk: 54.3. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260429,HOSP-001,DEPT-SURG,Surgery,2026-04-29,2026-04-29,1,46.59,Prompt Review,Elevated,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260429-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-04-29 to 2026-04-29. Max risk: 46.6. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260504,HOSP-001,DEPT-SURG,Surgery,2026-05-04,2026-05-04,1,59.47,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260504-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-05-04 to 2026-05-04. Max risk: 59.5. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260517,HOSP-001,DEPT-SURG,Surgery,2026-05-17,2026-05-17,1,58.47,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260517-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-05-17 to 2026-05-17. Max risk: 58.5. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260521,HOSP-001,DEPT-SURG,Surgery,2026-05-21,2026-05-24,2,65.02,Immediate Review,"Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260521-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-05-21 to 2026-05-24. Max risk: 65.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260529,HOSP-001,DEPT-SURG,Surgery,2026-05-29,2026-05-31,2,58.34,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260531-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-05-29 to 2026-05-31. Max risk: 58.3. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260606,HOSP-001,DEPT-SURG,Surgery,2026-06-06,2026-06-07,2,89.76,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260607-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-06-06 to 2026-06-07. Max risk: 89.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260613,HOSP-001,DEPT-SURG,Surgery,2026-06-13,2026-06-14,2,86.85,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260613-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-06-13 to 2026-06-14. Max risk: 86.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260618,HOSP-001,DEPT-SURG,Surgery,2026-06-18,2026-06-18,1,57.57,Prompt Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260618-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-06-18 to 2026-06-18. Max risk: 57.6. Max urgency: Prompt Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260702,HOSP-001,DEPT-SURG,Surgery,2026-07-02,2026-07-02,1,61.94,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260702-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-07-02 to 2026-07-02. Max risk: 61.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260709,HOSP-001,DEPT-SURG,Surgery,2026-07-09,2026-07-12,4,84.17,Immediate Review,"Critical, Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260709-OPT1,Dominant KPI Staffing Level persisted across 4 reporting date(s) from 2026-07-09 to 2026-07-12. Max risk: 84.2. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260726,HOSP-001,DEPT-SURG,Surgery,2026-07-26,2026-07-26,1,59.7,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260726-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-07-26 to 2026-07-26. Max risk: 59.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260802,HOSP-001,DEPT-SURG,Surgery,2026-08-02,2026-08-02,1,62.82,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260802-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-08-02 to 2026-08-02. Max risk: 62.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260822,HOSP-001,DEPT-SURG,Surgery,2026-08-22,2026-08-22,1,62.34,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260822-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-08-22 to 2026-08-22. Max risk: 62.3. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260903,HOSP-001,DEPT-SURG,Surgery,2026-09-03,2026-09-03,1,64.78,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260903-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-09-03 to 2026-09-03. Max risk: 64.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260916,HOSP-001,DEPT-SURG,Surgery,2026-09-16,2026-09-21,4,75.74,Immediate Review,"Critical, Elevated, High",kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260918-OPT1,Dominant KPI Staffing Level persisted across 4 reporting date(s) from 2026-09-16 to 2026-09-21. Max risk: 75.7. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20260929,HOSP-001,DEPT-SURG,Surgery,2026-09-29,2026-09-29,1,65.87,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20260929-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-09-29 to 2026-09-29. Max risk: 65.9. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20261020,HOSP-001,DEPT-SURG,Surgery,2026-10-20,2026-10-20,1,63.04,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20261020-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-10-20 to 2026-10-20. Max risk: 63.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20261026,HOSP-001,DEPT-SURG,Surgery,2026-10-26,2026-10-26,1,86.58,Immediate Review,Critical,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20261026-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-10-26 to 2026-10-26. Max risk: 86.6. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20261111,HOSP-001,DEPT-SURG,Surgery,2026-11-11,2026-11-11,1,57.0,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20261111-OPT1,Dominant KPI Staffing Level persisted across 1 reporting date(s) from 2026-11-11 to 2026-11-11. Max risk: 57.0. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20261127,HOSP-001,DEPT-SURG,Surgery,2026-11-27,2026-11-29,2,63.79,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20261129-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-11-27 to 2026-11-29. Max risk: 63.8. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_001-20261203,HOSP-001,DEPT-SURG,Surgery,2026-12-03,2026-12-05,2,73.39,Immediate Review,High,kpi_001,Staffing Level,Activate Approved Relief Staffing Arrangement,REC-CASE-DEPT-SURG-20261203-OPT1,Dominant KPI Staffing Level persisted across 2 reporting date(s) from 2026-12-03 to 2026-12-05. Max risk: 73.4. Max urgency: Immediate Review.,dominant_kpi,kpi_001
EP-HOSP-001-DEPT-SURG-kpi_002-20260120,HOSP-001,DEPT-SURG,Surgery,2026-01-20,2026-01-20,1,59.69,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260120-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-20 to 2026-01-20. Max risk: 59.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260125,HOSP-001,DEPT-SURG,Surgery,2026-01-25,2026-01-25,1,64.69,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260125-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-01-25 to 2026-01-25. Max risk: 64.7. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260214,HOSP-001,DEPT-SURG,Surgery,2026-02-14,2026-02-14,1,55.39,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260214-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-02-14 to 2026-02-14. Max risk: 55.4. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260226,HOSP-001,DEPT-SURG,Surgery,2026-02-26,2026-02-26,1,58.27,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260226-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-02-26 to 2026-02-26. Max risk: 58.3. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260304,HOSP-001,DEPT-SURG,Surgery,2026-03-04,2026-03-04,1,55.83,Prompt Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260304-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-03-04 to 2026-03-04. Max risk: 55.8. Max urgency: Prompt Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260314,HOSP-001,DEPT-SURG,Surgery,2026-03-14,2026-03-15,2,77.14,Immediate Review,"Critical, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260315-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-03-14 to 2026-03-15. Max risk: 77.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260319,HOSP-001,DEPT-SURG,Surgery,2026-03-19,2026-03-20,2,81.53,Immediate Review,Critical,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260319-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-03-19 to 2026-03-20. Max risk: 81.5. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260422,HOSP-001,DEPT-SURG,Surgery,2026-04-22,2026-04-22,1,64.12,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260422-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-04-22 to 2026-04-22. Max risk: 64.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260502,HOSP-001,DEPT-SURG,Surgery,2026-05-02,2026-05-02,1,57.09,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260502-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 1 reporting date(s) from 2026-05-02 to 2026-05-02. Max risk: 57.1. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260509,HOSP-001,DEPT-SURG,Surgery,2026-05-09,2026-05-11,2,60.05,Immediate Review,High,kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260509-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 2 reporting date(s) from 2026-05-09 to 2026-05-11. Max risk: 60.0. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260602,HOSP-001,DEPT-SURG,Surgery,2026-06-02,2026-06-05,3,87.24,Immediate Review,"Critical, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260602-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 3 reporting date(s) from 2026-06-02 to 2026-06-05. Max risk: 87.2. Max urgency: Immediate Review.,dominant_kpi,kpi_002
EP-HOSP-001-DEPT-SURG-kpi_002-20260621,HOSP-001,DEPT-SURG,Surgery,2026-06-21,2026-06-26,3,82.62,Immediate Review,"Critical, Elevated, High",kpi_002,Staff Absenteeism Rate,Review Unplanned Leave and Activate Relief Coverage,REC-CASE-DEPT-SURG-20260624-OPT1,Dominant KPI Staff Absenteeism Rate persisted across 3 reporting date(s) from 2026-06-21 to 2026-06-26. Max risk: 82.6. Max urgency: Immediate Review.,dominant_kpi,kpi_002
