scenario_run_id,approval_package_id,comparator_type,assumption_plausibility,hard_limit_violated,soft_limit_violated
SR-BL-DFA8AC3275555F17-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Baseline,Internally Inconsistent,False,False
SR-BL-DFA8AC3275555F17-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Conservative,Internally Inconsistent,False,False
SR-BL-DFA8AC3275555F17-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Expected,Internally Inconsistent,False,False
SR-BL-DFA8AC3275555F17-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Higher Intensity,Internally Inconsistent,False,False
SR-BL-D3E53C0D5F8F1B80-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Baseline,Internally Inconsistent,False,False
SR-BL-D3E53C0D5F8F1B80-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Conservative,Internally Inconsistent,False,False
SR-BL-D3E53C0D5F8F1B80-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Expected,Internally Inconsistent,False,False
SR-BL-D3E53C0D5F8F1B80-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Higher Intensity,Internally Inconsistent,False,False
SR-BL-49D9FF836B7F98D5-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Baseline,Internally Inconsistent,False,False
SR-BL-49D9FF836B7F98D5-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Conservative,Internally Inconsistent,False,False
SR-BL-49D9FF836B7F98D5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Expected,Internally Inconsistent,False,False
SR-BL-49D9FF836B7F98D5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C655127B554A64AE-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Baseline,Internally Inconsistent,False,False
SR-BL-C655127B554A64AE-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Conservative,Internally Inconsistent,False,False
SR-BL-C655127B554A64AE-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Expected,Internally Inconsistent,False,False
SR-BL-C655127B554A64AE-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Higher Intensity,Internally Inconsistent,False,False
SR-BL-4EB4306376D2F8D1-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Baseline,Internally Inconsistent,False,False
SR-BL-4EB4306376D2F8D1-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Conservative,Internally Inconsistent,False,False
SR-BL-4EB4306376D2F8D1-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Expected,Internally Inconsistent,False,False
SR-BL-4EB4306376D2F8D1-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Higher Intensity,Internally Inconsistent,False,False
SR-BL-1D258A1050219DC6-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Baseline,Internally Inconsistent,False,False
SR-BL-1D258A1050219DC6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Conservative,Internally Inconsistent,False,False
SR-BL-1D258A1050219DC6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Expected,Internally Inconsistent,False,False
SR-BL-1D258A1050219DC6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Higher Intensity,Internally Inconsistent,False,False
SR-BL-84FCB2A3ED9717C2-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Baseline,Internally Inconsistent,False,False
SR-BL-84FCB2A3ED9717C2-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Conservative,Internally Inconsistent,False,False
SR-BL-84FCB2A3ED9717C2-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Expected,Internally Inconsistent,False,False
SR-BL-84FCB2A3ED9717C2-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Higher Intensity,Internally Inconsistent,False,False
SR-BL-74EAB950704FC274-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Baseline,Internally Inconsistent,False,False
SR-BL-74EAB950704FC274-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Conservative,Internally Inconsistent,False,False
SR-BL-74EAB950704FC274-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Expected,Internally Inconsistent,False,False
SR-BL-74EAB950704FC274-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Higher Intensity,Internally Inconsistent,False,False
SR-BL-0E9B491E04023FAC-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Baseline,Internally Inconsistent,False,False
SR-BL-0E9B491E04023FAC-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Conservative,Internally Inconsistent,False,False
SR-BL-0E9B491E04023FAC-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Expected,Internally Inconsistent,False,False
SR-BL-0E9B491E04023FAC-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C6AB63DB395A5659-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Baseline,Internally Inconsistent,False,False
SR-BL-C6AB63DB395A5659-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Conservative,Internally Inconsistent,False,False
SR-BL-C6AB63DB395A5659-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Expected,Internally Inconsistent,False,False
SR-BL-C6AB63DB395A5659-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Higher Intensity,Internally Inconsistent,False,False
SR-BL-BB98073D906A9F97-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Baseline,Internally Inconsistent,False,False
SR-BL-BB98073D906A9F97-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Conservative,Internally Inconsistent,False,False
SR-BL-BB98073D906A9F97-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Expected,Internally Inconsistent,False,False
SR-BL-BB98073D906A9F97-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AE18B99B80CFF239-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Baseline,Internally Inconsistent,False,False
SR-BL-AE18B99B80CFF239-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Conservative,Internally Inconsistent,False,False
SR-BL-AE18B99B80CFF239-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Expected,Internally Inconsistent,False,False
SR-BL-AE18B99B80CFF239-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Higher Intensity,Internally Inconsistent,False,False
SR-BL-6662624678F0790B-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Baseline,Internally Inconsistent,False,False
SR-BL-6662624678F0790B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Conservative,Internally Inconsistent,False,False
SR-BL-6662624678F0790B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Expected,Internally Inconsistent,False,False
SR-BL-6662624678F0790B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F4B1A8E34D3CA306-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Baseline,Internally Inconsistent,False,False
SR-BL-F4B1A8E34D3CA306-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Conservative,Internally Inconsistent,False,False
SR-BL-F4B1A8E34D3CA306-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Expected,Internally Inconsistent,False,False
SR-BL-F4B1A8E34D3CA306-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Higher Intensity,Internally Inconsistent,False,False
SR-BL-DDACF86B340AC401-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Baseline,Internally Inconsistent,False,False
SR-BL-DDACF86B340AC401-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Conservative,Internally Inconsistent,False,False
SR-BL-DDACF86B340AC401-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Expected,Internally Inconsistent,False,False
SR-BL-DDACF86B340AC401-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8E0C244E3C833C85-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Baseline,Internally Inconsistent,False,False
SR-BL-8E0C244E3C833C85-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Conservative,Internally Inconsistent,False,False
SR-BL-8E0C244E3C833C85-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Expected,Internally Inconsistent,False,False
SR-BL-8E0C244E3C833C85-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Higher Intensity,Internally Inconsistent,False,False
SR-BL-05D2340EF87B4C00-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Baseline,Internally Inconsistent,False,False
SR-BL-05D2340EF87B4C00-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Conservative,Internally Inconsistent,False,False
SR-BL-05D2340EF87B4C00-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Expected,Internally Inconsistent,False,False
SR-BL-05D2340EF87B4C00-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Higher Intensity,Internally Inconsistent,False,False
SR-BL-EA6F2DA241BAFEF5-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Baseline,Internally Inconsistent,False,False
SR-BL-EA6F2DA241BAFEF5-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Conservative,Internally Inconsistent,False,False
SR-BL-EA6F2DA241BAFEF5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Expected,Internally Inconsistent,False,False
SR-BL-EA6F2DA241BAFEF5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Higher Intensity,Internally Inconsistent,False,False
SR-BL-907FDA5ECAB588F6-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Baseline,Internally Inconsistent,False,False
SR-BL-907FDA5ECAB588F6-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Conservative,Internally Inconsistent,False,False
SR-BL-907FDA5ECAB588F6-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Expected,Internally Inconsistent,False,False
SR-BL-907FDA5ECAB588F6-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C0CC38E1771910E5-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Baseline,Internally Inconsistent,False,False
SR-BL-C0CC38E1771910E5-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Conservative,Internally Inconsistent,False,False
SR-BL-C0CC38E1771910E5-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Expected,Internally Inconsistent,False,False
SR-BL-C0CC38E1771910E5-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Higher Intensity,Internally Inconsistent,False,False
SR-BL-64096E81A330EB04-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Baseline,Internally Inconsistent,False,False
SR-BL-64096E81A330EB04-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Conservative,Internally Inconsistent,False,False
SR-BL-64096E81A330EB04-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Expected,Internally Inconsistent,False,False
SR-BL-64096E81A330EB04-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Higher Intensity,Internally Inconsistent,False,False
SR-BL-B397B6FB8E289FF7-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Baseline,Internally Inconsistent,False,False
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Conservative,Internally Inconsistent,False,False
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Expected,Internally Inconsistent,False,False
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E6487F4236B4C28E-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Baseline,Internally Inconsistent,False,False
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Conservative,Internally Inconsistent,False,False
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Expected,Internally Inconsistent,False,False
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2D3A9464747D080B-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Baseline,Internally Inconsistent,False,False
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Conservative,Internally Inconsistent,False,False
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Expected,Internally Inconsistent,False,False
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Higher Intensity,Internally Inconsistent,False,False
SR-BL-39D66351A0B3D431-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Baseline,Internally Inconsistent,False,False
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Conservative,Internally Inconsistent,False,False
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Expected,Internally Inconsistent,False,False
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2846399D02FA3AAC-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Baseline,Internally Inconsistent,False,False
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Conservative,Internally Inconsistent,False,False
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Expected,Internally Inconsistent,False,False
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Higher Intensity,Internally Inconsistent,False,False
SR-BL-91E4729A5175A6BC-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Baseline,Internally Inconsistent,False,False
SR-BL-91E4729A5175A6BC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Conservative,Internally Inconsistent,False,False
SR-BL-91E4729A5175A6BC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Expected,Internally Inconsistent,False,False
SR-BL-91E4729A5175A6BC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Higher Intensity,Internally Inconsistent,False,False
SR-BL-2C76C464B1284732-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Baseline,Internally Inconsistent,False,False
SR-BL-2C76C464B1284732-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Conservative,Internally Inconsistent,False,False
SR-BL-2C76C464B1284732-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Expected,Internally Inconsistent,False,False
SR-BL-2C76C464B1284732-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A8EC8DBA127C4C1D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Baseline,Internally Inconsistent,False,False
SR-BL-A8EC8DBA127C4C1D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Conservative,Internally Inconsistent,False,False
SR-BL-A8EC8DBA127C4C1D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Expected,Internally Inconsistent,False,False
SR-BL-A8EC8DBA127C4C1D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Higher Intensity,Internally Inconsistent,False,False
SR-BL-1042AFD757FE880B-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Baseline,Internally Inconsistent,False,False
SR-BL-1042AFD757FE880B-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Conservative,Internally Inconsistent,False,False
SR-BL-1042AFD757FE880B-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Expected,Internally Inconsistent,False,False
SR-BL-1042AFD757FE880B-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Higher Intensity,Internally Inconsistent,False,False
SR-BL-3A760B9CB96D07E0-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Baseline,Internally Inconsistent,False,False
SR-BL-3A760B9CB96D07E0-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Conservative,Internally Inconsistent,False,False
SR-BL-3A760B9CB96D07E0-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Expected,Internally Inconsistent,False,False
SR-BL-3A760B9CB96D07E0-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Higher Intensity,Internally Inconsistent,False,False
SR-BL-EE2BF1DB6F1F5C7A-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Baseline,Internally Inconsistent,False,False
SR-BL-EE2BF1DB6F1F5C7A-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Conservative,Internally Inconsistent,False,False
SR-BL-EE2BF1DB6F1F5C7A-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Expected,Internally Inconsistent,False,False
SR-BL-EE2BF1DB6F1F5C7A-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Higher Intensity,Internally Inconsistent,False,False
SR-BL-1187E4AAD5D4644D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Baseline,Internally Inconsistent,False,False
SR-BL-1187E4AAD5D4644D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Conservative,Internally Inconsistent,False,False
SR-BL-1187E4AAD5D4644D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Expected,Internally Inconsistent,False,False
SR-BL-1187E4AAD5D4644D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Higher Intensity,Internally Inconsistent,False,False
SR-BL-A50465290766018D-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Baseline,Internally Inconsistent,False,False
SR-BL-A50465290766018D-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Conservative,Internally Inconsistent,False,False
SR-BL-A50465290766018D-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Expected,Internally Inconsistent,False,False
SR-BL-A50465290766018D-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Higher Intensity,Internally Inconsistent,False,False
SR-BL-28776B14C3FD64CF-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Baseline,Internally Inconsistent,False,False
SR-BL-28776B14C3FD64CF-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Conservative,Internally Inconsistent,False,False
SR-BL-28776B14C3FD64CF-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Expected,Internally Inconsistent,False,False
SR-BL-28776B14C3FD64CF-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Higher Intensity,Internally Inconsistent,False,False
SR-BL-AFE10D1B95A58684-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Baseline,Internally Inconsistent,False,False
SR-BL-AFE10D1B95A58684-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Conservative,Internally Inconsistent,False,False
SR-BL-AFE10D1B95A58684-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Expected,Internally Inconsistent,False,False
SR-BL-AFE10D1B95A58684-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Higher Intensity,Internally Inconsistent,False,False
SR-BL-E4B046F997D6A8E2-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Baseline,Internally Inconsistent,False,False
SR-BL-E4B046F997D6A8E2-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Conservative,Internally Inconsistent,False,False
SR-BL-E4B046F997D6A8E2-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Expected,Internally Inconsistent,False,False
SR-BL-E4B046F997D6A8E2-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Higher Intensity,Internally Inconsistent,False,False
SR-BL-371E9789E1CC305E-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Baseline,Internally Inconsistent,False,False
SR-BL-371E9789E1CC305E-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Conservative,Internally Inconsistent,False,False
SR-BL-371E9789E1CC305E-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Expected,Internally Inconsistent,False,False
SR-BL-371E9789E1CC305E-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F24CA947437BA1F4-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Baseline,Internally Inconsistent,False,False
SR-BL-F24CA947437BA1F4-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Conservative,Internally Inconsistent,False,False
SR-BL-F24CA947437BA1F4-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Expected,Internally Inconsistent,False,False
SR-BL-F24CA947437BA1F4-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Higher Intensity,Internally Inconsistent,False,False
SR-BL-F409592A0E4F7312-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Baseline,Internally Inconsistent,False,False
SR-BL-F409592A0E4F7312-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Conservative,Internally Inconsistent,False,False
SR-BL-F409592A0E4F7312-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Expected,Internally Inconsistent,False,False
SR-BL-F409592A0E4F7312-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Higher Intensity,Internally Inconsistent,False,False
SR-BL-8F099928DFB20203-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Baseline,Internally Inconsistent,False,False
SR-BL-8F099928DFB20203-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Conservative,Internally Inconsistent,False,False
SR-BL-8F099928DFB20203-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Expected,Internally Inconsistent,False,False
SR-BL-8F099928DFB20203-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Higher Intensity,Internally Inconsistent,False,False
SR-BL-30284F05F566D8DD-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Baseline,Internally Inconsistent,False,False
SR-BL-30284F05F566D8DD-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Conservative,Internally Inconsistent,False,False
SR-BL-30284F05F566D8DD-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Expected,Internally Inconsistent,False,False
SR-BL-30284F05F566D8DD-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Higher Intensity,Internally Inconsistent,False,False
SR-BL-C3B328136F2786C2-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Baseline,Internally Inconsistent,False,False
SR-BL-C3B328136F2786C2-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Conservative,Internally Inconsistent,False,False
SR-BL-C3B328136F2786C2-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Expected,Internally Inconsistent,False,False
SR-BL-C3B328136F2786C2-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Higher Intensity,Internally Inconsistent,False,False
