scenario_run_id,approval_package_id,cost_component_name,financial_input_id,base_cost,base_rate,uncertainty_eligibility,uncertainty_status,governance_warning
SR-BL-64096E81A330EB04-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-64096E81A330EB04-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-64096E81A330EB04-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-64096E81A330EB04-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-B397B6FB8E289FF7-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-E6487F4236B4C28E-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,840.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Avoided Overtime Value,FIN-OVERTIME-HOUR,0.0,25.0,Ineligible — Not Applicable,Ineligible,Component cost is zero; no material uncertainty to quantify.
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Shift Cost,FIN-ADD-SHIFT,1260.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,1680.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Avoided Overtime Value,FIN-OVERTIME-HOUR,14000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Shift Cost,FIN-ADD-SHIFT,2520.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Staff Cost,FIN-TEMP-STAFF-DAY,3360.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Temporary Staff Cost,FIN-TEMP-STAFF-DAY,2520.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Avoided Overtime Value,FIN-OVERTIME-HOUR,28000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Additional Shift Cost,FIN-ADD-SHIFT,5400.0,180.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2D3A9464747D080B-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,25200.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Contingency Overtime Cost,FIN-OVERTIME-HOUR,17500.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,120.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,42000.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Contingency Overtime Cost,FIN-OVERTIME-HOUR,35000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,240.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,63000.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Contingency Overtime Cost,FIN-OVERTIME-HOUR,52500.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,480.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-39D66351A0B3D431-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,25200.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Contingency Overtime Cost,FIN-OVERTIME-HOUR,17500.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,120.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Monitoring Cost,FIN-MONITOR-MONTH,70.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Administrative Burden Cost,FIN-ADMIN-BURDEN,1400.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,42000.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Contingency Overtime Cost,FIN-OVERTIME-HOUR,35000.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,240.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Monitoring Cost,FIN-MONITOR-MONTH,140.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Administrative Burden Cost,FIN-ADMIN-BURDEN,2800.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,63000.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Contingency Overtime Cost,FIN-OVERTIME-HOUR,52500.0,25.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Avoided Replacement Cost,FIN-AVOID-TEMP-DAY,480.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Monitoring Cost,FIN-MONITOR-MONTH,300.0,300.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Implementation Labour Cost,FIN-IMPL-LABOUR,1200.0,1200.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Project Management Cost,FIN-PROJ-MGMT,800.0,800.0,Eligible — Governed Range Available,Calculated,
SR-BL-2846399D02FA3AAC-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Administrative Burden Cost,FIN-ADMIN-BURDEN,6000.0,200.0,Eligible — Governed Range Available,Calculated,
SR-BL-91E4729A5175A6BC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Replacement Coverage Cost,FIN-TEMP-STAFF-DAY,25200.0,120.0,Eligible — Governed Range Available,Calculated,
SR-BL-91E4729A5175A6BC-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Contingency Overtime Cost,FIN-OVERTIME-HOUR,17500.0,25.0,Eligible — Governed Range Available,Calculated,
