evidence_id,scenario_run_id,approval_package_id,evidence_type,evidence_description,source_file,source_field,validation_status,assumption_flag,governance_warning
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Replacement Coverage,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Contingency Overtime,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Avoided Replacement ,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Monitoring Cost,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Implementation Labou,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Project Management C,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-EXP-002-Administrative Burde,SR-BL-9F034FA6AFEB31EB-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Replacement Coverage,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Contingency Overtime,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Avoided Replacement ,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Monitoring Cost,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Implementation Labou,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Project Management C,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002-Administrative Burde,SR-BL-9F034FA6AFEB31EB-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260416,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Replacement Coverage,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Contingency Overtime,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Avoided Replacement ,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Monitoring Cost,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Implementation Labou,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Project Management C,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-CONS-002-Administrative Burde,SR-BL-A0DB19C8B5ADF890-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Replacement Coverage,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Contingency Overtime,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Avoided Replacement ,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Monitoring Cost,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Implementation Labou,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Project Management C,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-EXP-002-Administrative Burde,SR-BL-A0DB19C8B5ADF890-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Replacement Coverage,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Contingency Overtime,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Avoided Replacement ,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Monitoring Cost,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Implementation Labou,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Project Management C,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002-Administrative Burde,SR-BL-A0DB19C8B5ADF890-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260424,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Replacement Coverage,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Contingency Overtime,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Avoided Replacement ,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Monitoring Cost,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Implementation Labou,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Project Management C,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-CONS-002-Administrative Burde,SR-BL-3B9F7771186FD5C5-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Replacement Coverage,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Contingency Overtime,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Avoided Replacement ,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Monitoring Cost,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Implementation Labou,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Project Management C,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-EXP-002-Administrative Burde,SR-BL-3B9F7771186FD5C5-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Replacement Coverage,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Replacement Coverage Cost calculated using replacement_coverage_pct * temporary_staff_count * temporary_staff_daily_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Contingency Overtime,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Contingency Overtime Cost calculated using contingency_roster_activation_pct * additional_overtime_hours * overtime_rate * intervention_duration_days,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Avoided Replacement ,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Avoided Replacement Cost calculated using absence_duration_reduction_days * temporary_staff_daily_rate,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Monitoring Cost,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Monitoring Cost calculated using (intervention_duration_days / 30) * recurring_monitoring_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Implementation Labou,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Implementation Labour Cost calculated using implementation_labour_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Project Management C,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Project Management Cost calculated using project_management_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
EVID-FIN-SR-BL-3B9F7771186FD5C5-COMP-HIGH-002-Administrative Burde,SR-BL-3B9F7771186FD5C5-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20260430,Financial Calculation,Administrative Burden Cost calculated using (intervention_duration_days / 30) * administrative_burden_monthly_cost,financial_cost_driver_mapping.csv,formula_expression,Calculated,False,
