approval_package_id,episode_id,hospital_id,department_id,dominant_kpi_id,scenario_family,closure_category,validation_status,package_readiness,contradiction_severity,provisional_warning,comparator_consistency,scorecard_band,evidence_id,lineage_id,comparator_validation_status,has_completed,has_blocked,has_monitoring
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,EP-HOSP-001-DEPT-SURG-kpi_001-20260702,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,EP-HOSP-001-DEPT-SURG-kpi_001-20260709,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,EP-HOSP-001-DEPT-SURG-kpi_001-20260726,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Requires Assumption Review,Requires Validation,Not Ready,No Contradiction,False; False; False; False; False; False,Inconsistent or Not Assessed,,,,Inconsistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,EP-HOSP-001-DEPT-SURG-kpi_001-20260802,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,EP-HOSP-001-DEPT-SURG-kpi_001-20260822,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,EP-HOSP-001-DEPT-SURG-kpi_001-20260903,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,EP-HOSP-001-DEPT-SURG-kpi_001-20260916,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Requires Assumption Review,Requires Validation,Not Ready,No Contradiction,False; False; False; False; False; False,Inconsistent or Not Assessed,,,,Inconsistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,EP-HOSP-001-DEPT-SURG-kpi_001-20260929,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,EP-HOSP-001-DEPT-SURG-kpi_001-20261020,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,EP-HOSP-001-DEPT-SURG-kpi_001-20261026,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Requires Assumption Review,Requires Validation,Not Ready,No Contradiction,False; False; False; False; False; False,Inconsistent or Not Assessed,,,,Inconsistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,EP-HOSP-001-DEPT-SURG-kpi_001-20261111,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,EP-HOSP-001-DEPT-SURG-kpi_001-20261127,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,EP-HOSP-001-DEPT-SURG-kpi_001-20261203,HOSP-001,DEPT-SURG,kpi_001,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,EP-HOSP-001-DEPT-SURG-kpi_002-20260120,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,EP-HOSP-001-DEPT-SURG-kpi_002-20260125,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,EP-HOSP-001-DEPT-SURG-kpi_002-20260214,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,EP-HOSP-001-DEPT-SURG-kpi_002-20260226,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,EP-HOSP-001-DEPT-SURG-kpi_002-20260304,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,EP-HOSP-001-DEPT-SURG-kpi_002-20260314,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,EP-HOSP-001-DEPT-SURG-kpi_002-20261230,HOSP-001,DEPT-SURG,kpi_002,No-Action or Baseline Comparator,Ready with Conditions,Valid with Conditions,Ready with Conditions,No Contradiction,False; False; False; False; False; False,Consistent,,,,Consistent,True,True,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,EP-HOSP-001-DEPT-SURG-kpi_003-20260730,HOSP-001,DEPT-SURG,kpi_003,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,EP-HOSP-001-DEPT-SURG-kpi_006-20260217,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,EP-HOSP-001-DEPT-SURG-kpi_006-20260223,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,EP-HOSP-001-DEPT-SURG-kpi_006-20260414,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,EP-HOSP-001-DEPT-SURG-kpi_006-20260428,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,EP-HOSP-001-DEPT-SURG-kpi_006-20260609,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,EP-HOSP-001-DEPT-SURG-kpi_006-20260701,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,EP-HOSP-001-DEPT-SURG-kpi_006-20260705,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,EP-HOSP-001-DEPT-SURG-kpi_006-20260727,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,EP-HOSP-001-DEPT-SURG-kpi_006-20260731,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,EP-HOSP-001-DEPT-SURG-kpi_006-20260814,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,EP-HOSP-001-DEPT-SURG-kpi_006-20260906,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,EP-HOSP-001-DEPT-SURG-kpi_006-20260914,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,EP-HOSP-001-DEPT-SURG-kpi_006-20260927,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,EP-HOSP-001-DEPT-SURG-kpi_006-20261005,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,EP-HOSP-001-DEPT-SURG-kpi_006-20261009,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,EP-HOSP-001-DEPT-SURG-kpi_006-20261105,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,EP-HOSP-001-DEPT-SURG-kpi_006-20261117,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261121,EP-HOSP-001-DEPT-SURG-kpi_006-20261121,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261202,EP-HOSP-001-DEPT-SURG-kpi_006-20261202,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261208,EP-HOSP-001-DEPT-SURG-kpi_006-20261208,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261214,EP-HOSP-001-DEPT-SURG-kpi_006-20261214,HOSP-001,DEPT-SURG,kpi_006,Monitoring-Only or Validation Scenario,Monitoring Only,Monitoring,Monitoring Only,No Contradiction,False; False,Inconsistent or Not Assessed,,,,Not Assessed,False,False,True
